"expedition_number","host_scientific_name","model","compartment","pseudo_sampleID","compartment_neutrality"
"E15","Porites evermanni","below","Mucus","1256-225-HI61-M_below","Mucus_below"
"E15","Pavona varians","below","Mucus","1256-228-HI62-M_below","Mucus_below"
"E15","Lobactis scutaria","below","Mucus","1256-232-HI63-M_below","Mucus_below"
"E15","Pocillopora damicornis","below","Mucus","1256-235-HI64-M_below","Mucus_below"
"E15","Porites lobata","below","Mucus","1256-238-HI65-M_below","Mucus_below"
"E15","Leptastrea purpurea","below","Mucus","1256-241-HI66-M_below","Mucus_below"
"E15","Porites evermanni","below","Mucus","1256-244-HI67-M_below","Mucus_below"
"E15","Gardineroseris planulata","below","Mucus","1256-247-HI68-M_below","Mucus_below"
"E15","Gardineroseris planulata","below","Mucus","1256-251-HI69-M_below","Mucus_below"
"E15","Lobactis scutaria","below","Mucus","1256-254-HI70-M_below","Mucus_below"
"E15","Tubastraea coccinea","below","Mucus","1256-256-HIA-M_below","Mucus_below"
"E15","Pocillopora damicornis","below","Mucus","1256-259-HIB-M_below","Mucus_below"
"E15","Tubastraea coccinea","below","Mucus","1256-262-HICM_below","Mucus_below"
"E15","Pocillopora damicornis","below","Mucus","1256-269-HIE-M_below","Mucus_below"
"E2","Orbicella franksi","below","Mucus","1256-274-P5-M_below","Mucus_below"
"E2","Orbicella franksi","below","Mucus","1256-288-P7-M_below","Mucus_below"
"E2","Orbicella faveolata","below","Mucus","1256-291-P8-M_below","Mucus_below"
"E2","Orbicella annularis","below","Mucus","1256-294-P11-M_below","Mucus_below"
"E2","Orbicella annularis","below","Mucus","1256-298-P12-M_below","Mucus_below"
"E2","Porites porites","below","Mucus","1256-303-P479-M_below","Mucus_below"
"E2","Porites porites","below","Mucus","1256-305-P480-M_below","Mucus_below"
"E2","Porites porites","below","Mucus","1256-307-P481-M_below","Mucus_below"
"E2","Agaricia tenuifolia","below","Mucus","1256-309-P482-M_below","Mucus_below"
"E2","Agaricia tenuifolia","below","Mucus","1256-311-P483-M_below","Mucus_below"
"E2","Agaricia tenuifolia","below","Mucus","1256-313-P484-M_below","Mucus_below"
"E2","Agaricia tenuifolia","below","Mucus","1256-315-P485-M_below","Mucus_below"
"E2","Agaricia tenuifolia","below","Mucus","1256-319-P486-M_below","Mucus_below"
"E2","Stephanocoenia intersepta","below","Mucus","1256-321-P489-M_below","Mucus_below"
"E2","Eusmilia fastigiata","below","Mucus","1256-323-P492-M_below","Mucus_below"
"E2","Eusmilia fastigiata","below","Mucus","1256-324-P493-M_below","Mucus_below"
"E2","Eusmilia fastigiata","below","Mucus","1256-326-P494-M_below","Mucus_below"
"E2","Siderastrea siderea","below","Mucus","1256-330-P497-M_below","Mucus_below"
"E2","Siderastrea siderea","below","Mucus","1256-332-P498-M_below","Mucus_below"
"E2","Diploria labyrinthiformis","below","Mucus","1256-333-P499-M_below","Mucus_below"
"E2","Acropora palmata","below","Mucus","1256-337-P502-M_below","Mucus_below"
"E2","Acropora palmata","below","Mucus","1256-338-P503-M_below","Mucus_below"
"E2","Acropora palmata","below","Mucus","1256-340-P504-M_below","Mucus_below"
"E2","Acropora cervicornis","below","Mucus","1256-342-P507-M_below","Mucus_below"
"E2","Meandrina meandrites","below","Mucus","1256-344-P508-M_below","Mucus_below"
"E2","Meandrina meandrites","below","Mucus","1256-346-P509-M_below","Mucus_below"
"E2","Meandrina meandrites","below","Mucus","1256-348-P510-M_below","Mucus_below"
"E2","Meandrina meandrites","below","Mucus","1256-350-P511-M_below","Mucus_below"
"E2","Meandrina meandrites","below","Mucus","1256-352-P512-M_below","Mucus_below"
"E2","Diploria labyrinthiformis","below","Mucus","1256-358-P501-M_below","Mucus_below"
"E1","Pocillopora damicornis","below","Mucus","E1.10.Poc.dami.1.20140731.M_below","Mucus_below"
"E1","Stylophora pistillata","below","Mucus","E1.10.Sty.pist.1.20140807.M_below","Mucus_below"
"E1","Stylophora pistillata","below","Mucus","E1.10.Sty.pist.1.20140815.M_below","Mucus_below"
"E1","Fungia sp","below","Mucus","E1.11.Fun.sp.1.20140730.M_below","Mucus_below"
"E1","Fungia sp","below","Mucus","E1.11.Fun.sp.1.20140811.M_below","Mucus_below"
"E1","Leptastrea transversa","below","Mucus","E1.11.Lep.tran.1.20140731.M_below","Mucus_below"
"E1","Psammocora contigua","below","Mucus","E1.11.Psa.cont.1.20140730.M_below","Mucus_below"
"E1","Psammocora digitata","below","Mucus","E1.11.Psa.digi.1.20140807.M_below","Mucus_below"
"E1","Physogyra lichtensteini","below","Mucus","E1.14.Phy.lich.1.20140811.M_below","Mucus_below"
"E1","Diploastrea heliopora","below","Mucus","E1.15.Dip.heli.1.20140726.M_below","Mucus_below"
"E1","Diploastrea heliopora","below","Mucus","E1.15.Dip.heli.1.20140809.M_below","Mucus_below"
"E1","Diploastrea heliopora","below","Mucus","E1.15.Dip.heli.1.20140815.M_below","Mucus_below"
"E1","Diploastrea heliopora","below","Mucus","E1.15.Dip.heli.1.20140905.M_below","Mucus_below"
"E1","Caulastrea furcata","below","Mucus","E1.17.Cau.furc.1.20140801.M_below","Mucus_below"
"E1","Echinopora lamellosa","below","Mucus","E1.17.Ech.lame.1.20140905.M_below","Mucus_below"
"E1","Echinopora mammiformis","below","Mucus","E1.17.Ech.mamm.1.20140728.M_below","Mucus_below"
"E1","Echinopora mammiformis","below","Mucus","E1.17.Ech.mamm.1.20140815.M_below","Mucus_below"
"E1","Favites sp1","below","Mucus","E1.17.Fav.sp.1.20140805.M_below","Mucus_below"
"E1","Echinophyllia orpheensis","below","Mucus","E1.17.Fav.sp.1.20140811.M_below","Mucus_below"
"E1","Favites sp2","below","Mucus","E1.17.Fav.sp.2.20140805.M_below","Mucus_below"
"E1","Hydnophora exesa","below","Mucus","E1.17.Hyd.exes.1.20140803.M_below","Mucus_below"
"E1","Lobophyllia sp","below","Mucus","E1.19.Lob.sp.1.20140730.M_below","Mucus_below"
"E1","Lobophyllia sp","below","Mucus","E1.19.Lob.sp.1.20140809.M_below","Mucus_below"
"E1","Symphyllia sp","below","Mucus","E1.19.Sym.sp.1.20140724.M_below","Mucus_below"
"E1","Symphyllia sp","below","Mucus","E1.19.Sym.sp.1.20140814.M_below","Mucus_below"
"E1","Symphyllia sp","below","Mucus","E1.19.Sym.sp.1.20140815.M_below","Mucus_below"
"E1","Symphyllia sp","below","Mucus","E1.19.Sym.sp.1.20140905.M_below","Mucus_below"
"E1","Turbinaria peltata","below","Mucus","E1.2.Tur.pelt.1.20140814.M_below","Mucus_below"
"E1","Turbinaria reniformis","below","Mucus","E1.2.Tur.reni.1.20140730.M_below","Mucus_below"
"E1","Turbinaria reniformis","below","Mucus","E1.2.Tur.reni.1.20140814.M_below","Mucus_below"
"E1","Turbinaria stellulata","below","Mucus","E1.2.Tur.stel.1.20140805.M_below","Mucus_below"
"E1","Porites cylindrica","below","Mucus","E1.3.Por.cyli.1.20140801.M_below","Mucus_below"
"E1","Porites cylindrica","below","Mucus","E1.3.Por.cyli.1.20140815.M_below","Mucus_below"
"E1","Porites lobata","below","Mucus","E1.3.Por.loba.1.20140724.M_below","Mucus_below"
"E1","Porites lobata","below","Mucus","E1.3.Por.loba.1.20140726.M_below","Mucus_below"
"E1","Porites lobata","below","Mucus","E1.3.Por.loba.1.20140905.M_below","Mucus_below"
"E1","Pachyseris rugosa","below","Mucus","E1.4.Pac.rugo.1.20140728.M_below","Mucus_below"
"E1","Pachyseris rugosa","below","Mucus","E1.4.Pac.rugo.1.20140814.M_below","Mucus_below"
"E1","Pachyseris speciosa","below","Mucus","E1.4.Pac.spec.1.20140811.M_below","Mucus_below"
"E1","Galaxea astreata","below","Mucus","E1.5.Gal.astr.1.20140728.M_below","Mucus_below"
"E1","Galaxea astreata","below","Mucus","E1.5.Gal.astr.1.20140807.M_below","Mucus_below"
"E1","Galaxea astreata","below","Mucus","E1.5.Gal.astr.1.20140814.M_below","Mucus_below"
"E1","Galaxea astreata","below","Mucus","E1.5.Gal.astr.1.20140905.M_below","Mucus_below"
"E1","Acropora humilis","below","Mucus","E1.6.Acr.humi.1.20140731.M_below","Mucus_below"
"E1","Acropora sp_bushy","below","Mucus","E1.6.Acr.sp.1.20140905.M_below","Mucus_below"
"E1","Isopora palifera","below","Mucus","E1.6.Iso.pali.1.20140803.M_below","Mucus_below"
"E1","Isopora palifera","below","Mucus","E1.6.Iso.pali.1.20140815.M_below","Mucus_below"
"E1","Montipora hispida","below","Mucus","E1.6.Mon.hisp.1.20140807.M_below","Mucus_below"
"E1","Pavona sp","below","Mucus","E1.7.Pav.sp.1.20140905.M_below","Mucus_below"
"E1","Pavona varians","below","Mucus","E1.7.Pav.vari.1.20140805.M_below","Mucus_below"
"E1","Pavona varians","below","Mucus","E1.7.Pav.vari.1.20140815.M_below","Mucus_below"
"E1","Pavona venosa","below","Mucus","E1.7.Pav.veno.1.20140809.M_below","Mucus_below"
"E1","Pavona venosa","below","Mucus","E1.7.Pav.veno.1.20140811.M_below","Mucus_below"
"E10","Pocillopora damicornis","below","Mucus","E10.10.Poc.dami.1.20150630.M_below","Mucus_below"
"E10","Stylophora pistillata","below","Mucus","E10.10.Sty.pist.1.20150630.M_below","Mucus_below"
"E10","Stylophora pistillata","below","Mucus","E10.10.Sty.pist.2.20150630.M_below","Mucus_below"
"E10","Stylophora pistillata","below","Mucus","E10.10.Sty.pist.3.20150630.M_below","Mucus_below"
"E10","Favites abdita","below","Mucus","E10.17.Fav.abdi.1.20150630.M_below","Mucus_below"
"E10","Favites abdita","below","Mucus","E10.17.Fav.abdi.2.20150630.M_below","Mucus_below"
"E10","Goniastrea favulus","below","Mucus","E10.17.Gon.favu.1.20150629.M_below","Mucus_below"
"E10","Goniastrea favulus","below","Mucus","E10.17.Gon.favu.1.20150630.M_below","Mucus_below"
"E10","Goniastrea favulus","below","Mucus","E10.17.Gon.favu.2.20150630.M_below","Mucus_below"
"E10","Astrea curta","below","Mucus","E10.17.Mon.curt.3.20150629.M_below","Mucus_below"
"E10","Acanthastrea hillae","below","Mucus","E10.Aca.hill.1.20150629.M_below","Mucus_below"
"E10","Acanthastrea hillae","below","Mucus","E10.Aca.hill.2.20150629.M_below","Mucus_below"
"E10","Acanthastrea hillae","below","Mucus","E10.Aca.hill.3.20150629.M_below","Mucus_below"
"E10","Acropora cytherea","below","Mucus","E10.Acr.cyth.1.20150627.M_below","Mucus_below"
"E10","Acropora cytherea","below","Mucus","E10.Acr.cyth.2.20150627.M_below","Mucus_below"
"E10","Acropora cytherea","below","Mucus","E10.Acr.cyth.3.20150627.M_below","Mucus_below"
"E10","Isopora palifera","below","Mucus","E10.Acr.pali.1.20150627.M_below","Mucus_below"
"E10","Isopora palifera","below","Mucus","E10.Acr.pali.2.20150627.M_below","Mucus_below"
"E10","Isopora palifera","below","Mucus","E10.Acr.pali.3.20150627.M_below","Mucus_below"
"E10","Alveopora allingi","below","Mucus","E10.Alv.alli.1.20150628.M_below","Mucus_below"
"E10","Alveopora allingi","below","Mucus","E10.Alv.alli.2.20150628.M_below","Mucus_below"
"E10","Alveopora allingi","below","Mucus","E10.Alv.alli.3.20150628.M_below","Mucus_below"
"E10","Cyphastrea microphthalma","below","Mucus","E10.Cyp.micr.1.20150627.M_below","Mucus_below"
"E10","Cyphastrea serailia","below","Mucus","E10.Cyp.sera.2.20150628.M_below","Mucus_below"
"E10","Favites abdita","below","Mucus","E10.Fav.abdi.1.20150629.M_below","Mucus_below"
"E10","Astrea curta","below","Mucus","E10.Mon.curt.1.20150629.M_below","Mucus_below"
"E10","Astrea curta","below","Mucus","E10.Mon.curt.2.20150629.M_below","Mucus_below"
"E10","Pocillopora damicornis","below","Mucus","E10.Poc.dami.1.20150628.M_below","Mucus_below"
"E10","Porites heronensis","below","Mucus","E10.Por.hero.1.20150628.M_below","Mucus_below"
"E10","Porites heronensis","below","Mucus","E10.Por.hero.2.20150628.M_below","Mucus_below"
"E10","Porites heronensis","below","Mucus","E10.Por.hero.3.20150628.M_below","Mucus_below"
"E10","Seriatopora hystrix","below","Mucus","E10.Ser.cali.1.20150627.M_below","Mucus_below"
"E10","Seriatopora hystrix","below","Mucus","E10.Ser.cali.2.20150627.M_below","Mucus_below"
"E10","Seriatopora hystrix","below","Mucus","E10.Ser.cali.3.20150627.M_below","Mucus_below"
"E10","Stylophora pistillata","below","Mucus","E10.Sty.pist.1.20150628.M_below","Mucus_below"
"E3","Stylophora pistillata","below","Mucus","E3.10.Sty.pist.1.20150124.M_below","Mucus_below"
"E3","Stylophora pistillata","below","Mucus","E3.10.Sty.pist.1.20150127.M_below","Mucus_below"
"E3","Stylophora pistillata","below","Mucus","E3.10.Sty.pist.2.20150124.M_below","Mucus_below"
"E3","Fungia sp","below","Mucus","E3.11.Fun.sp.1.20150125.M_below","Mucus_below"
"E3","Fungia sp","below","Mucus","E3.11.Fun.sp.1.20150127.M_below","Mucus_below"
"E3","Fungia sp","below","Mucus","E3.11.Fun.sp.2.20150125.M_below","Mucus_below"
"E3","Physogyra lichtensteini","below","Mucus","E3.14.Phy.lich.1.20150125.M_below","Mucus_below"
"E3","Physogyra lichtensteini","below","Mucus","E3.14.Phy.lich.1.20150129.M_below","Mucus_below"
"E3","Physogyra lichtensteini","below","Mucus","E3.14.Phy.lich.2.20150125.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.1.20150105.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.1.20150106.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.1.20150118.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.1.20150119.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.1.20150120.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.1.20150121.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.1.20150123.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.2.20150105.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.2.20150106.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.2.20150119.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.2.20150120.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.2.20150121.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.2.20150123.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.3.20150105.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.3.20150120.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.3.20150121.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.3.20150123.M_below","Mucus_below"
"E3","Diploastrea heliopora","below","Mucus","E3.15.Dip.heli.4.20150105.M_below","Mucus_below"
"E3","Echinopora mammiformis","below","Mucus","E3.17.Ech.mamm.1.20150123.M_below","Mucus_below"
"E3","Echinopora mammiformis","below","Mucus","E3.17.Ech.mamm.1.20150127.M_below","Mucus_below"
"E3","Echinopora mammiformis","below","Mucus","E3.17.Ech.mamm.1.20150129.M_below","Mucus_below"
"E3","Symphyllia sp","below","Mucus","E3.19.Sym.sp.1.20150125.M_below","Mucus_below"
"E3","Symphyllia sp","below","Mucus","E3.19.Sym.sp.1.20150127.M_below","Mucus_below"
"E3","Symphyllia sp","below","Mucus","E3.19.Sym.sp.2.20150125.M_below","Mucus_below"
"E3","Turbinaria reniformis","below","Mucus","E3.2.Tur.reni.1.20150124.M_below","Mucus_below"
"E3","Turbinaria reniformis","below","Mucus","E3.2.Tur.reni.1.20150127.M_below","Mucus_below"
"E3","Turbinaria reniformis","below","Mucus","E3.2.Tur.reni.2.20150124.M_below","Mucus_below"
"E3","Porites cylindrica","below","Mucus","E3.3.Por.cyli.1.20150123.M_below","Mucus_below"
"E3","Porites cylindrica","below","Mucus","E3.3.Por.cyli.1.20150127.M_below","Mucus_below"
"E3","Porites cylindrica","below","Mucus","E3.3.Por.cyli.2.20150123.M_below","Mucus_below"
"E3","Pachyseris rugosa","below","Mucus","E3.4.Pac.rugo.1.20150127.M_below","Mucus_below"
"E3","Pachyseris rugosa","below","Mucus","E3.4.Pac.rugo.1.20150128.M_below","Mucus_below"
"E3","Pachyseris speciosa","below","Mucus","E3.4.Pac.spec.1.20150128.M_below","Mucus_below"
"E3","Pachyseris speciosa","below","Mucus","E3.4.Pac.spec.1.20150129.M_below","Mucus_below"
"E3","Galaxea astreata","below","Mucus","E3.5.Gal.astr.1.20150124.M_below","Mucus_below"
"E3","Galaxea astreata","below","Mucus","E3.5.Gal.astr.2.20150124.M_below","Mucus_below"
"E3","Galaxea astreata","below","Mucus","E3.5.Gal.astr.2.20150127.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.1.20150105.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.1.20150106.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.1.20150118.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.1.20150120.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.1.20150121.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.1.20150123.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.2.20150105.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.2.20150106.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.2.20150120.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.2.20150121.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.2.20150123.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.3.20150105.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.3.20150120.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.3.20150121.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.3.20150123.M_below","Mucus_below"
"E3","Acropora hyacinthus","below","Mucus","E3.6.Acr.hyac.4.20150105.M_below","Mucus_below"
"E3","Pavona varians","below","Mucus","E3.7.Pav.vari.1.20150124.M_below","Mucus_below"
"E3","Pavona varians","below","Mucus","E3.7.Pav.vari.1.20150127.M_below","Mucus_below"
"E3","Pavona varians","below","Mucus","E3.7.Pav.vari.2.20150124.M_below","Mucus_below"
"E7","Pocillopora damicornis","below","Mucus","E7.10.Poc.dami.1.20150621.M_below","Mucus_below"
"E7","Pocillopora damicornis","below","Mucus","E7.10.Poc.dami.2.20150621.M_below","Mucus_below"
"E7","Pocillopora damicornis","below","Mucus","E7.10.Poc.dami.3.20150621.M_below","Mucus_below"
"E7","Seriatopora hystrix","below","Mucus","E7.10.Ser.cali.1.20150622.M_below","Mucus_below"
"E7","Seriatopora hystrix","below","Mucus","E7.10.Ser.cali.2.20150622.M_below","Mucus_below"
"E7","Seriatopora hystrix","below","Mucus","E7.10.Ser.cali.3.20150622.M_below","Mucus_below"
"E7","Cyphastrea microphthalma","below","Mucus","E7.17.Cyp.micr.1.20150621.M_below","Mucus_below"
"E7","Cyphastrea microphthalma","below","Mucus","E7.17.Cyp.micr.2.20150621.M_below","Mucus_below"
"E7","Cyphastrea microphthalma","below","Mucus","E7.17.Cyp.micr.3.20150621.M_below","Mucus_below"
"E7","Echinopora lamellosa","below","Mucus","E7.17.Ech.lame.1.20150620.M_below","Mucus_below"
"E7","Echinopora lamellosa","below","Mucus","E7.17.Ech.lame.2.20150620.M_below","Mucus_below"
"E7","Echinopora lamellosa","below","Mucus","E7.17.Ech.lame.3.20150620.M_below","Mucus_below"
"E7","Favites abdita","below","Mucus","E7.17.Fav.abdi.1.20150623.M_below","Mucus_below"
"E7","Favites abdita","below","Mucus","E7.17.Fav.abdi.2.20150623.M_below","Mucus_below"
"E7","Dipsastraea sp_A","below","Mucus","E7.17.Fav.spA.1.20150623.M_below","Mucus_below"
"E7","Dipsastraea sp_A","below","Mucus","E7.17.Fav.spA.2.20150623.M_below","Mucus_below"
"E7","Dipsastraea sp_B","below","Mucus","E7.17.Fav.spB.1.20150623.M_below","Mucus_below"
"E7","Goniastrea edwardsi","below","Mucus","E7.17.Gon.edwa.1.20150623.M_below","Mucus_below"
"E7","Goniastrea edwardsi","below","Mucus","E7.17.Gon.edwa.2.20150623.M_below","Mucus_below"
"E7","Hydnophora exesa","below","Mucus","E7.17.Hyd.exce.1.20150620.M_below","Mucus_below"
"E7","Hydnophora exesa","below","Mucus","E7.17.Hyd.exes.1.20150622.M_below","Mucus_below"
"E7","Hydnophora exesa","below","Mucus","E7.17.Hyd.exes.2.20150622.M_below","Mucus_below"
"E7","Merulina ampliata","below","Mucus","E7.17.Mer.ampl.1.20150621.M_below","Mucus_below"
"E7","Merulina ampliata","below","Mucus","E7.17.Mer.ampl.3.20150621.M_below","Mucus_below"
"E7","Echinophyllia aspera","below","Mucus","E7.17.Myc.elep.1.20150622.M_below","Mucus_below"
"E7","Platygyra sinensis","below","Mucus","E7.17.Pla.sine.2.20150622.M_below","Mucus_below"
"E7","Platygyra sinensis","below","Mucus","E7.17.Pla.sine.3.20150622.M_below","Mucus_below"
"E7","Lobophyllia hemprichii","below","Mucus","E7.19.Lob.hemp.1.20150619.M_below","Mucus_below"
"E7","Lobophyllia hemprichii","below","Mucus","E7.19.Lob.hemp.1.20150621.M_below","Mucus_below"
"E7","Lobophyllia hemprichii","below","Mucus","E7.19.Lob.hemp.2.20150619.M_below","Mucus_below"
"E7","Porites lobata","below","Mucus","E7.3.Por.loba.1.20150619.M_below","Mucus_below"
"E7","Porites lobata","below","Mucus","E7.3.Por.loba.2.20150619.M_below","Mucus_below"
"E7","Porites lobata","below","Mucus","E7.3.Por.loba.3.20150619.M_below","Mucus_below"
"E7","Porites lobata","below","Mucus","E7.3.Por.loba.4.20150619.M_below","Mucus_below"
"E7","Galaxea astreata","below","Mucus","E7.5.Gal.astr.1.20150622.M_below","Mucus_below"
"E7","Galaxea fascicularis","below","Mucus","E7.5.Gal.fasc.1.20150621.M_below","Mucus_below"
"E7","Galaxea fascicularis","below","Mucus","E7.5.Gal.fasc.1.20150622.M_below","Mucus_below"
"E7","Acropora hyacinthus","below","Mucus","E7.6.Acr.hyac.1.20150622.M_below","Mucus_below"
"E7","Acropora hyacinthus","below","Mucus","E7.6.Acr.hyac.2.20150622.M_below","Mucus_below"
"E7","Acropora hyacinthus","below","Mucus","E7.6.Acr.hyac.3.20150622.M_below","Mucus_below"
