"Feature ID"	"Taxon"	"Consensus"
"1670550f481c19eb3590831a57d648ed"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides"	1
"1826450a61b374af8836acc22ee3b593"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter"	1
"19c253f9ecda0e216ae01b0f17ba38f2"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Thermosynechococcales"	0.6
"19f2dc3477f84999369f99d59898b7bf"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Actinomycetospora"	1
"1a6d25d57cc4a24f47a1f3993722c047"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__Methylacidiphilaceae; g__uncultured"	1
"1ae6d2d50c9ae5a36f59607aa973a99e"	"d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_bacterium"	0.8
"1bca333db9a0c9627cf59e0f82b23848"	"d__Bacteria; p__Planctomycetota"	0.6
"1bf717880f4a8ea9b4e8af12cf69d04f"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__C86; f__C86; g__C86; s__uncultured_bacterium"	0.6
"1c6c9880f8c426332f5bfc3622fe4600"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085"	0.7
"1cb9e208a4ddc1874e6312ab88f5d4cf"	"d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium"	1
"1e6d69fdeef6356a15b01e517d82a56a"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Desulfatitalea"	0.7
"1e86b49b523587009ca4d9431d9edc99"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia; s__uncultured_bacterium"	0.9
"1e961897494e87831c354a48b07b8ab5"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__MSBL5; f__MSBL5; g__MSBL5; s__uncultured_bacterium"	0.7
"1ecc239307b7b04198ce99e66fb5d381"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__uncultured_bacterium"	0.7
"1f170095ab17d9b4b8b313f54c2006e6"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium"	0.7
"1f8405bea30eaf6415a09226e38a9836"	"d__Bacteria; p__NKB15; c__NKB15; o__NKB15; f__NKB15; g__NKB15; s__uncultured_organism"	0.6
"1feb3e5fa85acecd787846d712ac8b7f"	"d__Bacteria; p__Deferrisomatota; c__Defferrisomatia; o__Defferrisomatales; f__Defferrisomataceae; g__Deferrisoma; s__uncultured_delta"	0.6
"2136542ef387eecce1a848979f58290e"	"d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium"	0.6
"228dee1d6683f48a5962ab49aed5f9c3"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__PRD18C08; g__PRD18C08"	0.9
"23b2a24b9268ecfee5394a07fa6a4848"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria"	1
"24474df947b65dbe9b1a949482b66173"	"d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_bacterium"	0.8
"253fbc6138dc61ce7231646d230ed42d"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales"	1
