"expedition_number","host_scientific_name","model","compartment","pseudo_sampleID","compartment_neutrality"
"E12","Acropora cervicornis","neutral","Tissue","1256-081-C436-T_neutral","Tissue_neutral"
"E12","Acropora cervicornis","neutral","Tissue","1256-082-C437-T_neutral","Tissue_neutral"
"E11","Pavona clavus","neutral","Tissue","1256-103-PW164-T_neutral","Tissue_neutral"
"E11","Pavona clavus","neutral","Tissue","1256-106-PW165-T_neutral","Tissue_neutral"
"E11","Tubastraea sp","neutral","Tissue","1256-109-PW166-T_neutral","Tissue_neutral"
"E11","Tubastraea sp","neutral","Tissue","1256-112-PW167-T_neutral","Tissue_neutral"
"E11","Pavona clavus","neutral","Tissue","1256-115-PW168-T_neutral","Tissue_neutral"
"E11","Tubastraea sp","neutral","Tissue","1256-119-PW169-T_neutral","Tissue_neutral"
"E11","Pavona clavus","neutral","Tissue","1256-122-PW170-T_neutral","Tissue_neutral"
"E11","Gardineroseris planulata","neutral","Tissue","1256-125-PW171-T_neutral","Tissue_neutral"
"E11","Gardineroseris planulata","neutral","Tissue","1256-128-PW172-T_neutral","Tissue_neutral"
"E11","Pavona gigantea","neutral","Tissue","1256-131-PW174-T_neutral","Tissue_neutral"
"E11","Pavona gigantea","neutral","Tissue","1256-136-PW176-T_neutral","Tissue_neutral"
"E11","Porites panamensis","neutral","Tissue","1256-139-PW177-T_neutral","Tissue_neutral"
"E11","Porites panamensis","neutral","Tissue","1256-142-PW178-T_neutral","Tissue_neutral"
"E11","Tubastraea sp","neutral","Tissue","1256-147-PW182-T_neutral","Tissue_neutral"
"E11","Pavona gigantea","neutral","Tissue","1256-151-PW183-T_neutral","Tissue_neutral"
"E11","Psammocora stellata","neutral","Tissue","1256-154-PW185-T_neutral","Tissue_neutral"
"E11","Psammocora stellata","neutral","Tissue","1256-157-PW186-T_neutral","Tissue_neutral"
"E11","Psammocora stellata","neutral","Tissue","1256-160-PW187-T_neutral","Tissue_neutral"
"E11","Pocillopora damicornis","neutral","Tissue","1256-168-PW192-T_neutral","Tissue_neutral"
"E11","Gardineroseris planulata","neutral","Tissue","1256-171-PW193-T_neutral","Tissue_neutral"
"E11","Porites lobata","neutral","Tissue","1256-174-PW194-T_neutral","Tissue_neutral"
"E11","Pocillopora elegans","neutral","Tissue","1256-177-PW195-T_neutral","Tissue_neutral"
"E11","Porites lobata","neutral","Tissue","1256-180-PW197-T_neutral","Tissue_neutral"
"E11","Pocillopora elegans","neutral","Tissue","1256-189-PW201-T_neutral","Tissue_neutral"
"E11","Pocillopora elegans","neutral","Tissue","1256-192-PW202-T_neutral","Tissue_neutral"
"E11","Pavona varians","neutral","Tissue","1256-195-PW203-T_neutral","Tissue_neutral"
"E15","Porites lobata","neutral","Tissue","1256-202-HI6-T_neutral","Tissue_neutral"
"E15","Montipora capitata","neutral","Tissue","1256-205-HI7-T_neutral","Tissue_neutral"
"E15","Pocillopora meandrina","neutral","Tissue","1256-208-HI8-T_neutral","Tissue_neutral"
"E15","Pocillopora meandrina","neutral","Tissue","1256-211-HI10-T_neutral","Tissue_neutral"
"E15","Leptastrea purpurea","neutral","Tissue","1256-214-HI57-T_neutral","Tissue_neutral"
"E15","Lobactis scutaria","neutral","Tissue","1256-218-HI58-T_neutral","Tissue_neutral"
"E15","Montipora capitata","neutral","Tissue","1256-221-HI59-T_neutral","Tissue_neutral"
"E15","Pavona varians","neutral","Tissue","1256-224-HI60-T_neutral","Tissue_neutral"
"E15","Porites evermanni","neutral","Tissue","1256-227-HI61-T_neutral","Tissue_neutral"
"E15","Pocillopora damicornis","neutral","Tissue","1256-237-HI64-T_neutral","Tissue_neutral"
"E15","Porites lobata","neutral","Tissue","1256-240-HI65-T_neutral","Tissue_neutral"
"E15","Porites evermanni","neutral","Tissue","1256-246-HI67-T_neutral","Tissue_neutral"
"E15","Gardineroseris planulata","neutral","Tissue","1256-253-HI69-T_neutral","Tissue_neutral"
"E15","Tubastraea coccinea","neutral","Tissue","1256-258-HIA-T_neutral","Tissue_neutral"
"E15","Pocillopora meandrina","neutral","Tissue","1256-267-HID-T_neutral","Tissue_neutral"
"E2","Montastraea cavernosa","neutral","Tissue","1256-273-P2-T_neutral","Tissue_neutral"
"E2","Orbicella franksi","neutral","Tissue","1256-276-P5-T_neutral","Tissue_neutral"
"E15","Pocillopora damicornis","neutral","Tissue","1256-277-HIE-T_neutral","Tissue_neutral"
"E2","Orbicella franksi","neutral","Tissue","1256-287-P6-T_neutral","Tissue_neutral"
"E2","Orbicella franksi","neutral","Tissue","1256-290-P7-T_neutral","Tissue_neutral"
"E2","Orbicella faveolata","neutral","Tissue","1256-293-P8-T_neutral","Tissue_neutral"
"E2","Orbicella annularis","neutral","Tissue","1256-297-P11-T_neutral","Tissue_neutral"
"E2","Orbicella annularis","neutral","Tissue","1256-300-P12-T_neutral","Tissue_neutral"
"E2","Porites porites","neutral","Tissue","1256-304-P479-T_neutral","Tissue_neutral"
"E2","Agaricia tenuifolia","neutral","Tissue","1256-312-P483-T_neutral","Tissue_neutral"
"E2","Stephanocoenia intersepta","neutral","Tissue","1256-322-P489-T_neutral","Tissue_neutral"
"E2","Eusmilia fastigiata","neutral","Tissue","1256-325-P493-T_neutral","Tissue_neutral"
"E2","Eusmilia fastigiata","neutral","Tissue","1256-327-P494-T_neutral","Tissue_neutral"
"E2","Siderastrea siderea","neutral","Tissue","1256-329-P496-T_neutral","Tissue_neutral"
"E2","Siderastrea siderea","neutral","Tissue","1256-331-P497-T_neutral","Tissue_neutral"
"E2","Diploria labyrinthiformis","neutral","Tissue","1256-334-P499-T_neutral","Tissue_neutral"
"E2","Acropora palmata","neutral","Tissue","1256-339-P503-T_neutral","Tissue_neutral"
"E2","Acropora cervicornis","neutral","Tissue","1256-343-P507-T_neutral","Tissue_neutral"
"E2","Meandrina meandrites","neutral","Tissue","1256-345-P508-T_neutral","Tissue_neutral"
"E2","Meandrina meandrites","neutral","Tissue","1256-347-P509-T_neutral","Tissue_neutral"
"E2","Meandrina meandrites","neutral","Tissue","1256-349-P510-T_neutral","Tissue_neutral"
"E2","Meandrina meandrites","neutral","Tissue","1256-351-P511-T_neutral","Tissue_neutral"
"E1","Pocillopora damicornis","neutral","Tissue","E1.10.Poc.dami.1.20140728.T_neutral","Tissue_neutral"
"E1","Pocillopora damicornis","neutral","Tissue","E1.10.Poc.dami.1.20140731.T_neutral","Tissue_neutral"
"E1","Stylophora pistillata","neutral","Tissue","E1.10.Sty.pist.1.20140815.T_neutral","Tissue_neutral"
"E1","Fungia sp","neutral","Tissue","E1.11.Fun.sp.1.20140730.T_neutral","Tissue_neutral"
"E1","Fungia sp","neutral","Tissue","E1.11.Fun.sp.1.20140811.T_neutral","Tissue_neutral"
"E1","Leptastrea transversa","neutral","Tissue","E1.11.Lep.tran.1.20140731.T_neutral","Tissue_neutral"
"E1","Psammocora contigua","neutral","Tissue","E1.11.Psa.cont.1.20140730.T_neutral","Tissue_neutral"
"E1","Psammocora digitata","neutral","Tissue","E1.11.Psa.digi.1.20140807.T_neutral","Tissue_neutral"
"E1","Physogyra lichtensteini","neutral","Tissue","E1.14.Phy.lich.1.20140811.T_neutral","Tissue_neutral"
"E1","Diploastrea heliopora","neutral","Tissue","E1.15.Dip.heli.1.20140726.T_neutral","Tissue_neutral"
"E1","Diploastrea heliopora","neutral","Tissue","E1.15.Dip.heli.1.20140809.T_neutral","Tissue_neutral"
"E1","Diploastrea heliopora","neutral","Tissue","E1.15.Dip.heli.1.20140815.T_neutral","Tissue_neutral"
"E1","Diploastrea heliopora","neutral","Tissue","E1.15.Dip.heli.1.20140905.T_neutral","Tissue_neutral"
"E1","Caulastrea furcata","neutral","Tissue","E1.17.Cau.furc.1.20140801.T_neutral","Tissue_neutral"
"E1","Echinopora lamellosa","neutral","Tissue","E1.17.Ech.lame.1.20140905.T_neutral","Tissue_neutral"
"E1","Echinopora mammiformis","neutral","Tissue","E1.17.Ech.mamm.1.20140815.T_neutral","Tissue_neutral"
"E1","Favites sp1","neutral","Tissue","E1.17.Fav.sp.1.20140805.T_neutral","Tissue_neutral"
"E1","Echinophyllia orpheensis","neutral","Tissue","E1.17.Fav.sp.1.20140811.T_neutral","Tissue_neutral"
"E1","Favites sp2","neutral","Tissue","E1.17.Fav.sp.2.20140805.T_neutral","Tissue_neutral"
"E1","Hydnophora exesa","neutral","Tissue","E1.17.Hyd.exes.1.20140803.T_neutral","Tissue_neutral"
"E1","Lobophyllia sp","neutral","Tissue","E1.19.Lob.sp.1.20140730.T_neutral","Tissue_neutral"
"E1","Lobophyllia sp","neutral","Tissue","E1.19.Lob.sp.1.20140809.T_neutral","Tissue_neutral"
"E1","Symphyllia sp","neutral","Tissue","E1.19.Sym.sp.1.20140814.T_neutral","Tissue_neutral"
"E1","Symphyllia sp","neutral","Tissue","E1.19.Sym.sp.1.20140815.T_neutral","Tissue_neutral"
"E1","Symphyllia sp","neutral","Tissue","E1.19.Sym.sp.1.20140905.T_neutral","Tissue_neutral"
"E1","Turbinaria peltata","neutral","Tissue","E1.2.Tur.pelt.1.20140814.T_neutral","Tissue_neutral"
"E1","Turbinaria reniformis","neutral","Tissue","E1.2.Tur.reni.1.20140730.T_neutral","Tissue_neutral"
"E1","Turbinaria reniformis","neutral","Tissue","E1.2.Tur.reni.1.20140814.T_neutral","Tissue_neutral"
"E1","Turbinaria stellulata","neutral","Tissue","E1.2.Tur.stel.1.20140805.T_neutral","Tissue_neutral"
"E1","Porites cylindrica","neutral","Tissue","E1.3.Por.cyli.1.20140801.T_neutral","Tissue_neutral"
"E1","Porites cylindrica","neutral","Tissue","E1.3.Por.cyli.1.20140815.T_neutral","Tissue_neutral"
"E1","Porites lobata","neutral","Tissue","E1.3.Por.loba.1.20140726.T_neutral","Tissue_neutral"
"E1","Porites lobata","neutral","Tissue","E1.3.Por.loba.1.20140905.T_neutral","Tissue_neutral"
"E1","Pachyseris rugosa","neutral","Tissue","E1.4.Pac.rugo.1.20140728.T_neutral","Tissue_neutral"
"E1","Pachyseris rugosa","neutral","Tissue","E1.4.Pac.rugo.1.20140814.T_neutral","Tissue_neutral"
"E1","Pachyseris speciosa","neutral","Tissue","E1.4.Pac.spec.1.20140801.T_neutral","Tissue_neutral"
"E1","Pachyseris speciosa","neutral","Tissue","E1.4.Pac.spec.1.20140811.T_neutral","Tissue_neutral"
"E1","Galaxea astreata","neutral","Tissue","E1.5.Gal.astr.1.20140728.T_neutral","Tissue_neutral"
"E1","Galaxea astreata","neutral","Tissue","E1.5.Gal.astr.1.20140807.T_neutral","Tissue_neutral"
"E1","Galaxea astreata","neutral","Tissue","E1.5.Gal.astr.1.20140814.T_neutral","Tissue_neutral"
"E1","Galaxea astreata","neutral","Tissue","E1.5.Gal.astr.1.20140905.T_neutral","Tissue_neutral"
"E1","Acropora humilis","neutral","Tissue","E1.6.Acr.humi.1.20140731.T_neutral","Tissue_neutral"
"E1","Acropora sp_bushy","neutral","Tissue","E1.6.Acr.sp.1.20140905.T_neutral","Tissue_neutral"
"E1","Isopora palifera","neutral","Tissue","E1.6.Iso.pali.1.20140803.T_neutral","Tissue_neutral"
"E1","Isopora palifera","neutral","Tissue","E1.6.Iso.pali.1.20140815.T_neutral","Tissue_neutral"
"E1","Pavona sp","neutral","Tissue","E1.7.Pav.sp.1.20140905.T_neutral","Tissue_neutral"
"E1","Pavona varians","neutral","Tissue","E1.7.Pav.vari.1.20140805.T_neutral","Tissue_neutral"
"E1","Pavona varians","neutral","Tissue","E1.7.Pav.vari.1.20140815.T_neutral","Tissue_neutral"
"E1","Pavona venosa","neutral","Tissue","E1.7.Pav.veno.1.20140809.T_neutral","Tissue_neutral"
"E1","Pavona venosa","neutral","Tissue","E1.7.Pav.veno.1.20140811.T_neutral","Tissue_neutral"
"E10","Pocillopora damicornis","neutral","Tissue","E10.10.Poc.dami.1.20150630.T_neutral","Tissue_neutral"
"E10","Stylophora pistillata","neutral","Tissue","E10.10.Sty.pist.2.20150630.T_neutral","Tissue_neutral"
"E10","Favites abdita","neutral","Tissue","E10.17.Fav.abdi.1.20150630.T_neutral","Tissue_neutral"
"E10","Goniastrea favulus","neutral","Tissue","E10.17.Gon.favu.1.20150629.T_neutral","Tissue_neutral"
"E10","Goniastrea favulus","neutral","Tissue","E10.17.Gon.favu.1.20150630.T_neutral","Tissue_neutral"
"E10","Goniastrea favulus","neutral","Tissue","E10.17.Gon.favu.2.20150630.T_neutral","Tissue_neutral"
"E10","Astrea curta","neutral","Tissue","E10.17.Mon.curt.3.20150629.T_neutral","Tissue_neutral"
"E10","Acropora cytherea","neutral","Tissue","E10.Acr.cyth.1.20150627.T_neutral","Tissue_neutral"
"E10","Acropora cytherea","neutral","Tissue","E10.Acr.cyth.2.20150627.T_neutral","Tissue_neutral"
"E10","Acropora cytherea","neutral","Tissue","E10.Acr.cyth.3.20150627.T_neutral","Tissue_neutral"
"E10","Isopora palifera","neutral","Tissue","E10.Acr.pali.2.20150627.T_neutral","Tissue_neutral"
"E10","Isopora palifera","neutral","Tissue","E10.Acr.pali.3.20150627.T_neutral","Tissue_neutral"
"E10","Alveopora allingi","neutral","Tissue","E10.Alv.alli.1.20150628.T_neutral","Tissue_neutral"
"E10","Alveopora allingi","neutral","Tissue","E10.Alv.alli.2.20150628.T_neutral","Tissue_neutral"
"E10","Alveopora allingi","neutral","Tissue","E10.Alv.alli.3.20150628.T_neutral","Tissue_neutral"
"E10","Cyphastrea microphthalma","neutral","Tissue","E10.Cyp.micr.1.20150627.T_neutral","Tissue_neutral"
"E10","Favites abdita","neutral","Tissue","E10.Fav.abdi.1.20150629.T_neutral","Tissue_neutral"
"E10","Astrea curta","neutral","Tissue","E10.Mon.curt.1.20150629.T_neutral","Tissue_neutral"
"E10","Astrea curta","neutral","Tissue","E10.Mon.curt.2.20150629.T_neutral","Tissue_neutral"
"E10","Pocillopora damicornis","neutral","Tissue","E10.Poc.dami.1.20150628.T_neutral","Tissue_neutral"
"E10","Pocillopora damicornis","neutral","Tissue","E10.Poc.dami.2.20150628.T_neutral","Tissue_neutral"
"E10","Porites heronensis","neutral","Tissue","E10.Por.hero.1.20150628.T_neutral","Tissue_neutral"
"E10","Porites heronensis","neutral","Tissue","E10.Por.hero.2.20150628.T_neutral","Tissue_neutral"
"E10","Porites heronensis","neutral","Tissue","E10.Por.hero.3.20150628.T_neutral","Tissue_neutral"
"E10","Stylophora pistillata","neutral","Tissue","E10.Sty.pist.1.20150628.T_neutral","Tissue_neutral"
"E3","Fungia sp","neutral","Tissue","E3.11.Fun.sp.1.20150125.T_neutral","Tissue_neutral"
"E3","Fungia sp","neutral","Tissue","E3.11.Fun.sp.1.20150127.T_neutral","Tissue_neutral"
"E3","Fungia sp","neutral","Tissue","E3.11.Fun.sp.2.20150125.T_neutral","Tissue_neutral"
"E3","Physogyra lichtensteini","neutral","Tissue","E3.14.Phy.lich.1.20150129.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.1.20150105.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.1.20150106.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.1.20150118.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.1.20150120.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.1.20150121.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.1.20150123.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.2.20150105.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.2.20150106.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.2.20150119.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.2.20150121.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.3.20150105.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.3.20150106.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.3.20150120.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.3.20150121.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.3.20150123.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.4.20150105.T_neutral","Tissue_neutral"
"E3","Diploastrea heliopora","neutral","Tissue","E3.15.Dip.heli.4.20150106.T_neutral","Tissue_neutral"
"E3","Echinopora horrida","neutral","Tissue","E3.17.Ech.horr.1.20150123.T_neutral","Tissue_neutral"
"E3","Echinopora mammiformis","neutral","Tissue","E3.17.Ech.mamm.1.20150123.T_neutral","Tissue_neutral"
"E3","Echinopora mammiformis","neutral","Tissue","E3.17.Ech.mamm.1.20150127.T_neutral","Tissue_neutral"
"E3","Turbinaria reniformis","neutral","Tissue","E3.2.Tur.reni.1.20150127.T_neutral","Tissue_neutral"
"E3","Porites cylindrica","neutral","Tissue","E3.3.Por.cyli.1.20150123.T_neutral","Tissue_neutral"
"E3","Porites cylindrica","neutral","Tissue","E3.3.Por.cyli.1.20150127.T_neutral","Tissue_neutral"
"E3","Porites cylindrica","neutral","Tissue","E3.3.Por.cyli.2.20150123.T_neutral","Tissue_neutral"
"E3","Pachyseris rugosa","neutral","Tissue","E3.4.Pac.rugo.1.20150127.T_neutral","Tissue_neutral"
"E3","Pachyseris rugosa","neutral","Tissue","E3.4.Pac.rugo.1.20150128.T_neutral","Tissue_neutral"
"E3","Pachyseris speciosa","neutral","Tissue","E3.4.Pac.spec.1.20150128.T_neutral","Tissue_neutral"
"E3","Pachyseris speciosa","neutral","Tissue","E3.4.Pac.spec.1.20150129.T_neutral","Tissue_neutral"
"E3","Galaxea astreata","neutral","Tissue","E3.5.Gal.astr.1.20150124.T_neutral","Tissue_neutral"
"E3","Galaxea astreata","neutral","Tissue","E3.5.Gal.astr.2.20150124.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.1.20150106.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.1.20150118.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.1.20150121.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.1.20150123.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.2.20150105.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.2.20150106.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.2.20150120.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.2.20150123.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.3.20150105.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.3.20150106.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.3.20150120.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.3.20150121.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.3.20150123.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.4.20150105.T_neutral","Tissue_neutral"
"E3","Acropora hyacinthus","neutral","Tissue","E3.6.Acr.hyac.4.20150106.T_neutral","Tissue_neutral"
"E3","Pavona varians","neutral","Tissue","E3.7.Pav.vari.1.20150124.T_neutral","Tissue_neutral"
"E3","Pavona varians","neutral","Tissue","E3.7.Pav.vari.1.20150127.T_neutral","Tissue_neutral"
"E3","Pavona varians","neutral","Tissue","E3.7.Pav.vari.2.20150124.T_neutral","Tissue_neutral"
"E7","Echinopora lamellosa","neutral","Tissue","E7.17.Ech.lame.1.20150620.T_neutral","Tissue_neutral"
"E7","Echinopora lamellosa","neutral","Tissue","E7.17.Ech.lame.2.20150620.T_neutral","Tissue_neutral"
"E7","Echinopora lamellosa","neutral","Tissue","E7.17.Ech.lame.3.20150620.T_neutral","Tissue_neutral"
"E7","Favites abdita","neutral","Tissue","E7.17.Fav.abdi.1.20150623.T_neutral","Tissue_neutral"
"E7","Dipsastraea sp_A","neutral","Tissue","E7.17.Fav.spA.1.20150623.T_neutral","Tissue_neutral"
"E7","Dipsastraea sp_A","neutral","Tissue","E7.17.Fav.spA.2.20150623.T_neutral","Tissue_neutral"
"E7","Dipsastraea sp_C","neutral","Tissue","E7.17.Fav.spC.1.20150623.T_neutral","Tissue_neutral"
"E7","Goniastrea edwardsi","neutral","Tissue","E7.17.Gon.edwa.1.20150623.T_neutral","Tissue_neutral"
"E7","Goniastrea edwardsi","neutral","Tissue","E7.17.Gon.edwa.2.20150623.T_neutral","Tissue_neutral"
"E7","Hydnophora exesa","neutral","Tissue","E7.17.Hyd.exce.1.20150620.T_neutral","Tissue_neutral"
"E7","Hydnophora exesa","neutral","Tissue","E7.17.Hyd.exes.1.20150622.T_neutral","Tissue_neutral"
"E7","Hydnophora exesa","neutral","Tissue","E7.17.Hyd.exes.2.20150622.T_neutral","Tissue_neutral"
"E7","Merulina ampliata","neutral","Tissue","E7.17.Mer.ampl.1.20150621.T_neutral","Tissue_neutral"
"E7","Merulina ampliata","neutral","Tissue","E7.17.Mer.ampl.2.20150621.T_neutral","Tissue_neutral"
"E7","Merulina ampliata","neutral","Tissue","E7.17.Mer.ampl.3.20150621.T_neutral","Tissue_neutral"
"E7","Echinophyllia aspera","neutral","Tissue","E7.17.Myc.elep.1.20150622.T_neutral","Tissue_neutral"
"E7","Platygyra sinensis","neutral","Tissue","E7.17.Pla.sine.1.20150622.T_neutral","Tissue_neutral"
"E7","Platygyra sinensis","neutral","Tissue","E7.17.Pla.sine.2.20150622.T_neutral","Tissue_neutral"
"E7","Platygyra sinensis","neutral","Tissue","E7.17.Pla.sine.3.20150622.T_neutral","Tissue_neutral"
"E7","Lobophyllia hemprichii","neutral","Tissue","E7.19.Lob.hemp.1.20150619.T_neutral","Tissue_neutral"
"E7","Lobophyllia hemprichii","neutral","Tissue","E7.19.Lob.hemp.1.20150621.T_neutral","Tissue_neutral"
"E7","Lobophyllia hemprichii","neutral","Tissue","E7.19.Lob.hemp.2.20150619.T_neutral","Tissue_neutral"
"E7","Porites lobata","neutral","Tissue","E7.3.Por.loba.1.20150619.T_neutral","Tissue_neutral"
"E7","Porites lobata","neutral","Tissue","E7.3.Por.loba.2.20150619.T_neutral","Tissue_neutral"
"E7","Porites lobata","neutral","Tissue","E7.3.Por.loba.4.20150619.T_neutral","Tissue_neutral"
"E7","Galaxea astreata","neutral","Tissue","E7.5.Gal.astr.1.20150622.T_neutral","Tissue_neutral"
"E7","Galaxea fascicularis","neutral","Tissue","E7.5.Gal.fasc.1.20150621.T_neutral","Tissue_neutral"
"E7","Galaxea fascicularis","neutral","Tissue","E7.5.Gal.fasc.1.20150622.T_neutral","Tissue_neutral"
"E7","Acropora hyacinthus","neutral","Tissue","E7.6.Acr.hyac.1.20150622.T_neutral","Tissue_neutral"
"E7","Acropora hyacinthus","neutral","Tissue","E7.6.Acr.hyac.2.20150622.T_neutral","Tissue_neutral"
"E7","Acropora hyacinthus","neutral","Tissue","E7.6.Acr.hyac.3.20150622.T_neutral","Tissue_neutral"
"E7","Montipora aequituberculata","neutral","Tissue","E7.6.Mon.aequ.1.20150620.T_neutral","Tissue_neutral"
"E7","Montipora aequituberculata","neutral","Tissue","E7.6.Mon.aequ.2.20150620.T_neutral","Tissue_neutral"
"E7","Montipora aequituberculata","neutral","Tissue","E7.6.Mon.aequ.3.20150620.T_neutral","Tissue_neutral"
"E7","Montipora aequituberculata","neutral","Tissue","E7.6.Mon.aequ.4.20150620.T_neutral","Tissue_neutral"
"E7","Pavona varians","neutral","Tissue","E7.7.Pav.vari.1.20150623.T_neutral","Tissue_neutral"
"E7","Pavona varians","neutral","Tissue","E7.7.Pav.vari.2.20150622.T_neutral","Tissue_neutral"
