# Constructed from biom file
#OTU ID	1256-011-C120-T	1256-014-C121-T	1256-018-C122-T	1256-042-C143-T	1256-045-C144-T	1256-048-C145-T	1256-055-C149-T	1256-061-C151-T	1256-070-C327-T	1256-073-C328-T	1256-074-C369-T	1256-075-C370-T	1256-076-C371-T	1256-077-C372-T	1256-078-C373-T	1256-079-C386-T	1256-080-C435-T	1256-081-C436-T	1256-082-C437-T	1256-095-SING11-T	1256-096-SING12-T	1256-097-SING13-T	1256-098-SING09-T	1256-099-SING14-T	1256-103-PW164-T	1256-106-PW165-T	1256-109-PW166-T	1256-119-PW169-T	1256-142-PW178-T	1256-147-PW182-T	1256-168-PW192-T	1256-174-PW194-T	1256-177-PW195-T	1256-180-PW197-T	1256-192-PW202-T	1256-199-HI4-T	1256-205-HI7-T	1256-208-HI8-T	1256-211-HI10-T	1256-218-HI58-T	1256-221-HI59-T	1256-246-HI67-T	1256-253-HI69-T	1256-316-P485-T	1256-322-P489-T	1256-325-P493-T	1256-329-P496-T	1256-331-P497-T	1256-343-P507-T	1256-347-P509-T	1256-349-P510-T	1256-374-KaustA-3-T	E1.10.Sty.pist.1.20140815.T	E1.11.Fun.sp.1.20140730.T	E1.11.Psa.cont.1.20140730.T	E1.14.Phy.lich.1.20140801.T	E1.14.Phy.lich.1.20140811.T	E1.15.Dip.heli.1.20140726.T	E1.15.Dip.heli.1.20140809.T	E1.15.Dip.heli.1.20140905.T	E1.17.Cau.furc.1.20140801.T	E1.17.Ech.mamm.1.20140728.T	E1.17.Ech.mamm.1.20140815.T	E1.17.Fav.sp.1.20140805.T	E1.17.Fav.sp.1.20140811.T	E1.17.Fav.sp.2.20140805.T	E1.17.Hyd.exes.1.20140803.T	E1.19.Lob.sp.1.20140730.T	E1.19.Lob.sp.1.20140809.T	E1.19.Sym.sp.1.20140724.T	E1.19.Sym.sp.1.20140814.T	E1.19.Sym.sp.1.20140815.T	E1.19.Sym.sp.1.20140905.T	E1.2.Tur.reni.1.20140730.T	E1.2.Tur.reni.1.20140814.T	E1.2.Tur.stel.1.20140805.T	E1.3.Por.cyli.1.20140801.T	E1.3.Por.cyli.1.20140815.T	E1.3.Por.loba.1.20140724.T	E1.3.Por.loba.1.20140726.T	E1.4.Pac.rugo.1.20140728.T	E1.4.Pac.rugo.1.20140814.T	E1.4.Pac.spec.1.20140801.T	E1.4.Pac.spec.1.20140811.T	E1.5.Gal.astr.1.20140807.T	E1.5.Gal.astr.1.20140814.T	E1.5.Gal.astr.1.20140905.T	E1.6.Acr.humi.1.20140731.T	E1.6.Iso.pali.1.20140803.T	E1.6.Iso.pali.1.20140815.T	E1.6.Mon.hisp.1.20140807.T	E1.7.Pav.vari.1.20140815.T	E1.7.Pav.veno.1.20140809.T	E1.Out.Hel.coer.1.20140811.T	E1.Out.Pal.caes.1.20140809.T	E10.17.Fav.abdi.1.20150630.T	E10.17.Gon.favu.1.20150629.T	E10.17.Gon.favu.1.20150630.T	E10.17.Gon.favu.2.20150630.T	E10.17.Mon.curt.3.20150629.T	E10.Aca.hill.1.20150629.T	E10.Aca.hill.2.20150629.T	E10.Aca.hill.3.20150629.T	E10.Acr.cyth.1.20150627.T	E10.Acr.cyth.3.20150627.T	E10.Alv.alli.1.20150628.T	E10.Alv.alli.2.20150628.T	E10.Alv.alli.3.20150628.T	E10.Cyp.micr.1.20150627.T	E10.Fav.abdi.1.20150629.T	E10.Mon.curt.1.20150629.T	E10.Mon.curt.2.20150629.T	E3.11.Fun.sp.1.20150125.T	E3.11.Fun.sp.1.20150127.T	E3.11.Fun.sp.2.20150125.T	E3.14.Phy.lich.1.20150129.T	E3.15.Dip.heli.1.20150105.T	E3.15.Dip.heli.1.20150106.T	E3.15.Dip.heli.1.20150118.T	E3.15.Dip.heli.1.20150121.T	E3.15.Dip.heli.1.20150123.T	E3.15.Dip.heli.2.20150106.T	E3.15.Dip.heli.2.20150119.T	E3.15.Dip.heli.2.20150121.T	E3.15.Dip.heli.3.20150120.T	E3.15.Dip.heli.3.20150121.T	E3.15.Dip.heli.3.20150123.T	E3.17.Ech.horr.1.20150123.T	E3.17.Ech.mamm.1.20150123.T	E3.17.Ech.mamm.1.20150127.T	E3.17.Ech.mamm.1.20150129.T	E3.19.Sym.sp.1.20150125.T	E3.19.Sym.sp.1.20150127.T	E3.19.Sym.sp.2.20150125.T	E3.2.Tur.reni.1.20150124.T	E3.2.Tur.reni.1.20150127.T	E3.3.Por.cyli.1.20150123.T	E3.3.Por.cyli.1.20150127.T	E3.3.Por.cyli.2.20150123.T	E3.4.Pac.rugo.1.20150127.T	E3.4.Pac.rugo.1.20150128.T	E3.4.Pac.spec.1.20150128.T	E3.4.Pac.spec.1.20150129.T	E3.5.Gal.astr.1.20150124.T	E3.5.Gal.astr.2.20150124.T	E3.6.Acr.hyac.1.20150105.T	E3.6.Acr.hyac.1.20150106.T	E3.6.Acr.hyac.1.20150118.T	E3.6.Acr.hyac.1.20150121.T	E3.6.Acr.hyac.1.20150123.T	E3.6.Acr.hyac.2.20150105.T	E3.6.Acr.hyac.2.20150106.T	E3.6.Acr.hyac.2.20150120.T	E3.6.Acr.hyac.2.20150121.T	E3.6.Acr.hyac.2.20150123.T	E3.6.Acr.hyac.3.20150105.T	E3.6.Acr.hyac.3.20150106.T	E3.6.Acr.hyac.3.20150120.T	E3.6.Acr.hyac.3.20150121.T	E3.6.Acr.hyac.3.20150123.T	E3.6.Acr.hyac.4.20150105.T	E3.6.Acr.hyac.4.20150106.T	E3.7.Pav.vari.1.20150124.T	E3.7.Pav.vari.1.20150127.T	E3.Out.Pal.caes.2.20150125.T	E7.10.Poc.dami.1.20150621.T	E7.10.Poc.dami.3.20150621.T	E7.10.Ser.cali.3.20150622.T	E7.17.Ech.lame.1.20150620.T	E7.17.Fav.abdi.1.20150623.T	E7.17.Fav.spC.1.20150623.T	E7.17.Gon.edwa.1.20150623.T	E7.17.Hyd.exce.1.20150620.T	E7.17.Hyd.exes.2.20150622.T	E7.17.Mer.ampl.1.20150621.T	E7.17.Mer.ampl.2.20150621.T	E7.17.Mer.ampl.3.20150621.T	E7.17.Myc.elep.1.20150622.T	E7.17.Pla.sine.2.20150622.T	E7.17.Pla.sine.3.20150622.T	E7.19.Lob.hemp.1.20150619.T	E7.19.Lob.hemp.1.20150621.T	E7.3.Por.loba.1.20150619.T	E7.3.Por.loba.2.20150619.T	E7.3.Por.loba.3.20150619.T	E7.3.Por.loba.4.20150619.T	E7.5.Gal.fasc.1.20150621.T	E7.6.Acr.hyac.1.20150622.T	E7.6.Acr.hyac.2.20150622.T	E7.6.Acr.hyac.3.20150622.T	E7.6.Mon.aequ.1.20150620.T	E7.6.Mon.aequ.2.20150620.T	E7.6.Mon.aequ.3.20150620.T	E7.6.Mon.aequ.4.20150620.T	E7.7.Pav.vari.1.20150623.T
557211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	40.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	39.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	53.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
960695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	38.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	83.0	41.0	19.0	0.0	0.0	0.0	36.0	61.0	0.0	56.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
254888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	38.0	0.0	210.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	61.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
561516	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
150441	0.0	0.0	0.0	396.0	849.0	361.0	0.0	0.0	0.0	37.0	0.0	3032.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	60.0	7.0	58.0	0.0	0.0	9.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	42.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	40.0	0.0	0.0	64.0	0.0	39.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	19.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	10.0	22.0	45.0
2317377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	97.0	0.0	0.0	0.0	131.0	53.0	358.0	32.0	41.0	92.0	473.0	334.0	37.0	56.0	41.0	0.0	60.0	49.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	87.0	316.0	0.0	165.0	59.0	187.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	49.0	60.0	0.0	0.0	0.0	47.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	64.0	0.0	0.0	34.0	0.0
1044315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	30.0	17.0	0.0	0.0	0.0	25.0	0.0	70.0	0.0	0.0	54.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	23.0	0.0	16.0	86.0	72.0	10.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3991527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	81.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0
