"id"	"1256-012-C121-M"	"1256-019-C123-M"	"1256-022-C127-M"	"1256-025-C128-M"	"1256-028-C129-M"	"1256-040-C143-M"	"1256-043-C144-M"	"1256-046-C145-M"	"1256-049-C148-M"	"1256-056-C150-M"	"1256-059-C151-M"	"1256-062-C152-M"	"1256-064-C153-M"	"1256-068-C327-M"	"1256-071-C328-M"	"1256-101-PW164-M"	"1256-104-PW165-M"	"1256-107-PW166-M"	"1256-110-PW167-M"	"1256-113-PW168-M"	"1256-116-PW169-M"	"1256-120-PW170-M"	"1256-123-PW171-M"	"1256-126-PW172-M"	"1256-129-PW174-M"	"1256-132-PW175-M"	"1256-134-PW176-M"	"1256-137-PW177-M"	"1256-140-PW178-M"	"1256-143-PW181-M"	"1256-145-PW182-M"	"1256-148-PW183-M"	"1256-152-PW185-M"	"1256-155-PW186-M"	"1256-158-PW187-M"	"1256-161-PW190-M"	"1256-163-PW191-M"	"1256-165-PW192-M"	"1256-169-PW193-M"	"1256-172-PW194-M"	"1256-175-PW195-M"	"1256-178-PW197-M"	"1256-185-PW199-M"	"1256-190-PW202-M"	"1256-193-PW203-M"	"1256-196-PW204-M"	"1256-200-HI6-M"	"1256-203-HI7-M"	"1256-206-HI8-M"	"1256-209-HI10-M"	"1256-212-HI57-M"	"1256-216-HI58-M"	"1256-219-HI59-M"	"1256-222-HI60-M"	"1256-225-HI61-M"	"1256-228-HI62-M"	"1256-232-HI63-M"	"1256-235-HI64-M"	"1256-238-HI65-M"	"1256-241-HI66-M"	"1256-244-HI67-M"	"1256-247-HI68-M"	"1256-251-HI69-M"	"1256-254-HI70-M"	"1256-256-HIA-M"	"1256-259-HIB-M"	"1256-262-HICM"	"1256-269-HIE-M"	"1256-274-P5-M"	"1256-288-P7-M"	"1256-291-P8-M"	"1256-294-P11-M"	"1256-298-P12-M"	"1256-303-P479-M"	"1256-305-P480-M"	"1256-307-P481-M"	"1256-309-P482-M"	"1256-311-P483-M"	"1256-313-P484-M"	"1256-315-P485-M"	"1256-319-P486-M"	"1256-321-P489-M"	"1256-323-P492-M"	"1256-324-P493-M"	"1256-326-P494-M"	"1256-330-P497-M"	"1256-332-P498-M"	"1256-333-P499-M"	"1256-337-P502-M"	"1256-338-P503-M"	"1256-340-P504-M"	"1256-342-P507-M"	"1256-344-P508-M"	"1256-346-P509-M"	"1256-348-P510-M"	"1256-350-P511-M"	"1256-352-P512-M"	"1256-358-P501-M"	"E1.10.Poc.dami.1.20140731.M"	"E1.10.Sty.pist.1.20140807.M"	"E1.10.Sty.pist.1.20140815.M"	"E1.11.Fun.sp.1.20140730.M"	"E1.11.Fun.sp.1.20140811.M"	"E1.11.Lep.tran.1.20140731.M"	"E1.11.Psa.cont.1.20140730.M"	"E1.11.Psa.digi.1.20140807.M"	"E1.14.Phy.lich.1.20140811.M"	"E1.15.Dip.heli.1.20140726.M"	"E1.15.Dip.heli.1.20140809.M"	"E1.15.Dip.heli.1.20140815.M"	"E1.15.Dip.heli.1.20140905.M"	"E1.17.Cau.furc.1.20140801.M"	"E1.17.Ech.lame.1.20140905.M"	"E1.17.Ech.mamm.1.20140728.M"	"E1.17.Ech.mamm.1.20140815.M"	"E1.17.Fav.sp.1.20140805.M"	"E1.17.Fav.sp.1.20140811.M"	"E1.17.Fav.sp.2.20140805.M"	"E1.17.Hyd.exes.1.20140803.M"	"E1.19.Lob.sp.1.20140730.M"	"E1.19.Lob.sp.1.20140809.M"	"E1.19.Sym.sp.1.20140724.M"	"E1.19.Sym.sp.1.20140814.M"	"E1.19.Sym.sp.1.20140815.M"	"E1.19.Sym.sp.1.20140905.M"	"E1.2.Tur.pelt.1.20140814.M"	"E1.2.Tur.reni.1.20140730.M"	"E1.2.Tur.reni.1.20140814.M"	"E1.2.Tur.stel.1.20140805.M"	"E1.3.Por.cyli.1.20140801.M"	"E1.3.Por.cyli.1.20140815.M"	"E1.3.Por.loba.1.20140724.M"	"E1.3.Por.loba.1.20140726.M"	"E1.3.Por.loba.1.20140905.M"	"E1.4.Pac.rugo.1.20140728.M"	"E1.4.Pac.rugo.1.20140814.M"	"E1.4.Pac.spec.1.20140811.M"	"E1.5.Gal.astr.1.20140728.M"	"E1.5.Gal.astr.1.20140807.M"	"E1.5.Gal.astr.1.20140814.M"	"E1.5.Gal.astr.1.20140905.M"	"E1.6.Acr.humi.1.20140731.M"	"E1.6.Acr.sp.1.20140905.M"	"E1.6.Iso.pali.1.20140803.M"	"E1.6.Iso.pali.1.20140815.M"	"E1.6.Mon.hisp.1.20140807.M"	"E1.7.Pav.sp.1.20140905.M"	"E1.7.Pav.vari.1.20140805.M"	"E1.7.Pav.vari.1.20140815.M"	"E1.7.Pav.veno.1.20140809.M"	"E1.7.Pav.veno.1.20140811.M"	"E10.10.Poc.dami.1.20150630.M"	"E10.10.Sty.pist.1.20150630.M"	"E10.10.Sty.pist.2.20150630.M"	"E10.10.Sty.pist.3.20150630.M"	"E10.17.Fav.abdi.1.20150630.M"	"E10.17.Fav.abdi.2.20150630.M"	"E10.17.Gon.favu.1.20150629.M"	"E10.17.Gon.favu.1.20150630.M"	"E10.17.Gon.favu.2.20150630.M"	"E10.17.Mon.curt.3.20150629.M"	"E10.Aca.hill.1.20150629.M"	"E10.Aca.hill.2.20150629.M"	"E10.Aca.hill.3.20150629.M"	"E10.Acr.cyth.1.20150627.M"	"E10.Acr.cyth.2.20150627.M"	"E10.Acr.cyth.3.20150627.M"	"E10.Acr.pali.1.20150627.M"	"E10.Acr.pali.2.20150627.M"	"E10.Acr.pali.3.20150627.M"	"E10.Alv.alli.1.20150628.M"	"E10.Alv.alli.2.20150628.M"	"E10.Alv.alli.3.20150628.M"	"E10.Cyp.micr.1.20150627.M"	"E10.Cyp.sera.2.20150628.M"	"E10.Fav.abdi.1.20150629.M"	"E10.Mon.curt.1.20150629.M"	"E10.Mon.curt.2.20150629.M"	"E10.Poc.dami.1.20150628.M"	"E10.Por.hero.1.20150628.M"	"E10.Por.hero.2.20150628.M"	"E10.Por.hero.3.20150628.M"	"E10.Ser.cali.1.20150627.M"	"E10.Ser.cali.2.20150627.M"	"E10.Ser.cali.3.20150627.M"	"E10.Sty.pist.1.20150628.M"	"E3.10.Sty.pist.1.20150124.M"	"E3.10.Sty.pist.1.20150127.M"	"E3.10.Sty.pist.2.20150124.M"	"E3.11.Fun.sp.1.20150125.M"	"E3.11.Fun.sp.1.20150127.M"	"E3.11.Fun.sp.2.20150125.M"	"E3.14.Phy.lich.1.20150125.M"	"E3.14.Phy.lich.1.20150129.M"	"E3.14.Phy.lich.2.20150125.M"	"E3.15.Dip.heli.1.20150105.M"	"E3.15.Dip.heli.1.20150106.M"	"E3.15.Dip.heli.1.20150118.M"	"E3.15.Dip.heli.1.20150119.M"	"E3.15.Dip.heli.1.20150120.M"	"E3.15.Dip.heli.1.20150121.M"	"E3.15.Dip.heli.1.20150123.M"	"E3.15.Dip.heli.2.20150105.M"	"E3.15.Dip.heli.2.20150106.M"	"E3.15.Dip.heli.2.20150119.M"	"E3.15.Dip.heli.2.20150120.M"	"E3.15.Dip.heli.2.20150121.M"	"E3.15.Dip.heli.2.20150123.M"	"E3.15.Dip.heli.3.20150105.M"	"E3.15.Dip.heli.3.20150120.M"	"E3.15.Dip.heli.3.20150121.M"	"E3.15.Dip.heli.3.20150123.M"	"E3.15.Dip.heli.4.20150105.M"	"E3.17.Ech.mamm.1.20150123.M"	"E3.17.Ech.mamm.1.20150127.M"	"E3.17.Ech.mamm.1.20150129.M"	"E3.19.Sym.sp.1.20150125.M"	"E3.19.Sym.sp.1.20150127.M"	"E3.19.Sym.sp.2.20150125.M"	"E3.2.Tur.reni.1.20150124.M"	"E3.2.Tur.reni.1.20150127.M"	"E3.2.Tur.reni.2.20150124.M"	"E3.3.Por.cyli.1.20150123.M"	"E3.3.Por.cyli.1.20150127.M"	"E3.3.Por.cyli.2.20150123.M"	"E3.4.Pac.rugo.1.20150127.M"	"E3.4.Pac.rugo.1.20150128.M"	"E3.4.Pac.spec.1.20150128.M"	"E3.4.Pac.spec.1.20150129.M"	"E3.5.Gal.astr.1.20150124.M"	"E3.5.Gal.astr.2.20150124.M"	"E3.5.Gal.astr.2.20150127.M"	"E3.6.Acr.hyac.1.20150105.M"	"E3.6.Acr.hyac.1.20150106.M"	"E3.6.Acr.hyac.1.20150118.M"	"E3.6.Acr.hyac.1.20150120.M"	"E3.6.Acr.hyac.1.20150121.M"	"E3.6.Acr.hyac.1.20150123.M"	"E3.6.Acr.hyac.2.20150105.M"	"E3.6.Acr.hyac.2.20150106.M"	"E3.6.Acr.hyac.2.20150120.M"	"E3.6.Acr.hyac.2.20150121.M"	"E3.6.Acr.hyac.2.20150123.M"	"E3.6.Acr.hyac.3.20150105.M"	"E3.6.Acr.hyac.3.20150120.M"	"E3.6.Acr.hyac.3.20150121.M"	"E3.6.Acr.hyac.3.20150123.M"	"E3.6.Acr.hyac.4.20150105.M"	"E3.7.Pav.vari.1.20150124.M"	"E3.7.Pav.vari.1.20150127.M"	"E3.7.Pav.vari.2.20150124.M"	"E7.10.Poc.dami.1.20150621.M"	"E7.10.Poc.dami.2.20150621.M"	"E7.10.Poc.dami.3.20150621.M"	"E7.10.Ser.cali.1.20150622.M"	"E7.10.Ser.cali.2.20150622.M"	"E7.10.Ser.cali.3.20150622.M"	"E7.17.Cyp.micr.1.20150621.M"	"E7.17.Cyp.micr.2.20150621.M"	"E7.17.Cyp.micr.3.20150621.M"	"E7.17.Ech.lame.1.20150620.M"	"E7.17.Ech.lame.2.20150620.M"	"E7.17.Ech.lame.3.20150620.M"	"E7.17.Fav.abdi.1.20150623.M"	"E7.17.Fav.abdi.2.20150623.M"	"E7.17.Fav.spA.1.20150623.M"	"E7.17.Fav.spA.2.20150623.M"	"E7.17.Fav.spB.1.20150623.M"	"E7.17.Gon.edwa.1.20150623.M"	"E7.17.Gon.edwa.2.20150623.M"	"E7.17.Hyd.exce.1.20150620.M"	"E7.17.Hyd.exes.1.20150622.M"	"E7.17.Hyd.exes.2.20150622.M"	"E7.17.Mer.ampl.1.20150621.M"	"E7.17.Mer.ampl.3.20150621.M"	"E7.17.Myc.elep.1.20150622.M"	"E7.17.Pla.sine.2.20150622.M"	"E7.17.Pla.sine.3.20150622.M"	"E7.19.Lob.hemp.1.20150619.M"	"E7.19.Lob.hemp.1.20150621.M"	"E7.19.Lob.hemp.2.20150619.M"	"E7.3.Por.loba.1.20150619.M"	"E7.3.Por.loba.2.20150619.M"	"E7.3.Por.loba.3.20150619.M"	"E7.3.Por.loba.4.20150619.M"	"E7.5.Gal.astr.1.20150622.M"	"E7.5.Gal.fasc.1.20150621.M"	"E7.5.Gal.fasc.1.20150622.M"	"E7.6.Acr.hyac.1.20150622.M"	"E7.6.Acr.hyac.2.20150622.M"	"E7.6.Acr.hyac.3.20150622.M"	"E7.6.Mon.aequ.1.20150620.M"	"E7.6.Mon.aequ.2.20150620.M"	"E7.6.Mon.aequ.3.20150620.M"	"E7.6.Mon.aequ.4.20150620.M"	"E7.7.Pav.vari.1.20150622.M"	"E7.7.Pav.vari.1.20150623.M"	"E7.7.Pav.vari.2.20150622.M"
"9f8e89902c4ab02b7fc12f04ca16008e"	0	0	0	0	0	1	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"172d6927f4cbb822053335e7406217ff"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"562835b1822af0b2f25d81cac1c29f66"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c6646e5a5b6014f6ac9efdb3b8402bdf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"498ef5935a6ef1b3ec6f4a446c22e81b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	30	0	14	8	22	1	0	5	0	0	6	0	5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	41	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	7	0	0	0	0	16	0	0	0	0	5	0	2	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	18	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
"7051497be569868600ddc91fe2cb4504"	0	0	0	12	8	3	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	11	9	4	4	0	0	0	0	4	0	0	0	0	5	0	18	6	0	0	0	0	0	0	0	32	0	2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	65	23	16	10	40	0	11	25	14	0	29	6	0	1	0	22	0	34	13	0	0	0	0	25	0	49	0	0	0	0	0	0	39	0	0	9	28	7	0	0	17	0	20	67	0	5	63	0	0	43	0	0	23	0	0	33	0	0	0	0	0	24	0	0	23	13	134	0	0	0	0	0	22	82	0	58	9	0	24	0	0	0	23	0	0	0	1	0	46	89	31	0	50	32	0	0	0	28	19	0	30	30	0	0	0	0	0	0	118	52	42	0	41	0	36	60	38	37	33	0	0	25	54	118	69	180	0	20	85	49	32	0	45	0	0	12	48	0	44	0	36	28	25	28	0	0	30	87	35	299	44	0	57	56	0	0	0	0	0	37	77	0	0	0	0	102	91	50	92	35	508	47	0	39	30	22	0	63	0	0	64	23	21	0	0	0	0	13	38	0	0	0	68	0	0	0	27	0	0	17	48	56	0	46	0	50	30	0	0	0	0	0	0	15	35	40	0	0	0	0	8	0	0
"0982e5399f3eac5e2b6f61ec957f3745"	0	0	39	63	56	0	8	9	0	0	0	19	12	0	0	0	0	4	1	0	0	0	0	0	0	0	0	5	19	13	8	3	9	0	22	17	0	20	0	0	16	0	64	17	30	37	1	0	0	0	0	0	0	28	0	10	19	0	0	7	0	0	0	0	0	0	0	0	0	4	0	1	0	60	1	98	7	52	24	45	0	53	84	113	0	22	17	16	27	9	39	47	79	11	0	16	30	0	0	109	106	0	27	0	36	32	0	122	4	0	47	0	38	48	24	0	0	10	74	0	0	198	0	0	90	67	0	0	0	35	58	0	0	0	77	25	44	85	0	95	0	69	0	0	11	0	0	34	159	42	116	0	0	11	0	0	0	49	0	0	0	6	0	48	109	70	0	73	18	0	0	0	64	39	0	0	10	0	0	0	74	0	0	0	87	45	179	96	102	64	93	74	82	74	39	0	113	90	263	54	99	151	232	211	121	158	105	66	17	263	123	78	0	64	0	98	99	42	73	77	0	75	153	43	0	72	62	68	96	0	0	138	0	0	0	109	0	77	113	42	202	122	75	52	70	0	104	0	54	67	88	0	16	0	0	82	38	14	25	0	49	85	19	33	0	0	0	0	0	0	32	16	1	25	40	26	61	82	81	0	105	50	0	27	0	9	59	0	36	17	44	0	65	0	0	43	0	128
"4dfcabda93ab1935bb1bb3d99c8b93d5"	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fb9718a34c841a3861ff9f58b233aa22"	0	0	7	0	0	11	4	1	0	0	9	23	36	1	0	17	0	0	18	24	0	21	52	0	36	0	23	18	0	0	1	0	18	0	17	35	0	31	0	0	26	1	32	17	20	29	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	1	6	4	15	17	21	22	18	11	12	23	55	0	19	1	0	1	0	16	21	0	29	65	15	15	0	2	8	8	2	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	6	0	0	0	0	87	0	3	3	0	0	0	39	0	52	41	3	0	0	3	0	0	0	0	4	0	0	0	10	0	9	0	0	9	0	0	0	16	0	0	0	3	0	0	0	0	0	0	4	0	0	0	17	16	0	0	0	0	0	0	0	0	0	26	18	0	0	0	0	2	0	0	14	20	0	0	0	12	0	0	0	0	0	3	64	0	0	0	0	0	0	16	0	8	0	4	0	0	8	46	0	36	0	0	0	0	16	15	12	0	0	0	29	0	8	7	0	0	0	0	0	18	14	0	0	0	7	0	8	0	7	0	19	0	0	0	0	4	15	0	0	0	2	5	0	0	0	0	0	0	2	5	0	11	0	20	0	6	14	0	11	6	0	0	0	0	7	0	0	0	0	0	19	0	0	11	0	0
"d37d3744d94d05ae64a6aec16d5f1d46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9e3c2f0da8252918618ed9895ef7a79c"	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"63c4521cd58b9a4859f8401f84a2b9b3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"59137048681281ec68a8a3013f09305e"	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	8	0	4	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
