"expedition_number","host_scientific_name","model","compartment","pseudo_sampleID","compartment_neutrality"
"E2","Meandrina meandrites","neutral","Mucus","1256-346-P509-M_neutral","Mucus_neutral"
"E2","Meandrina meandrites","neutral","Mucus","1256-348-P510-M_neutral","Mucus_neutral"
"E2","Meandrina meandrites","neutral","Mucus","1256-350-P511-M_neutral","Mucus_neutral"
"E2","Meandrina meandrites","neutral","Mucus","1256-352-P512-M_neutral","Mucus_neutral"
"E2","Diploria labyrinthiformis","neutral","Mucus","1256-358-P501-M_neutral","Mucus_neutral"
"E1","Pocillopora damicornis","neutral","Mucus","E1.10.Poc.dami.1.20140731.M_neutral","Mucus_neutral"
"E1","Stylophora pistillata","neutral","Mucus","E1.10.Sty.pist.1.20140807.M_neutral","Mucus_neutral"
"E1","Stylophora pistillata","neutral","Mucus","E1.10.Sty.pist.1.20140815.M_neutral","Mucus_neutral"
"E1","Fungia sp","neutral","Mucus","E1.11.Fun.sp.1.20140730.M_neutral","Mucus_neutral"
"E1","Fungia sp","neutral","Mucus","E1.11.Fun.sp.1.20140811.M_neutral","Mucus_neutral"
"E1","Leptastrea transversa","neutral","Mucus","E1.11.Lep.tran.1.20140731.M_neutral","Mucus_neutral"
"E1","Psammocora contigua","neutral","Mucus","E1.11.Psa.cont.1.20140730.M_neutral","Mucus_neutral"
"E1","Psammocora digitata","neutral","Mucus","E1.11.Psa.digi.1.20140807.M_neutral","Mucus_neutral"
"E1","Physogyra lichtensteini","neutral","Mucus","E1.14.Phy.lich.1.20140811.M_neutral","Mucus_neutral"
"E1","Diploastrea heliopora","neutral","Mucus","E1.15.Dip.heli.1.20140726.M_neutral","Mucus_neutral"
"E1","Diploastrea heliopora","neutral","Mucus","E1.15.Dip.heli.1.20140809.M_neutral","Mucus_neutral"
"E1","Diploastrea heliopora","neutral","Mucus","E1.15.Dip.heli.1.20140815.M_neutral","Mucus_neutral"
"E1","Diploastrea heliopora","neutral","Mucus","E1.15.Dip.heli.1.20140905.M_neutral","Mucus_neutral"
"E1","Caulastrea furcata","neutral","Mucus","E1.17.Cau.furc.1.20140801.M_neutral","Mucus_neutral"
"E1","Echinopora lamellosa","neutral","Mucus","E1.17.Ech.lame.1.20140905.M_neutral","Mucus_neutral"
"E1","Echinopora mammiformis","neutral","Mucus","E1.17.Ech.mamm.1.20140728.M_neutral","Mucus_neutral"
"E1","Echinopora mammiformis","neutral","Mucus","E1.17.Ech.mamm.1.20140815.M_neutral","Mucus_neutral"
"E1","Favites sp1","neutral","Mucus","E1.17.Fav.sp.1.20140805.M_neutral","Mucus_neutral"
"E1","Echinophyllia orpheensis","neutral","Mucus","E1.17.Fav.sp.1.20140811.M_neutral","Mucus_neutral"
"E1","Favites sp2","neutral","Mucus","E1.17.Fav.sp.2.20140805.M_neutral","Mucus_neutral"
"E1","Hydnophora exesa","neutral","Mucus","E1.17.Hyd.exes.1.20140803.M_neutral","Mucus_neutral"
"E1","Lobophyllia sp","neutral","Mucus","E1.19.Lob.sp.1.20140730.M_neutral","Mucus_neutral"
"E1","Lobophyllia sp","neutral","Mucus","E1.19.Lob.sp.1.20140809.M_neutral","Mucus_neutral"
"E1","Symphyllia sp","neutral","Mucus","E1.19.Sym.sp.1.20140724.M_neutral","Mucus_neutral"
"E1","Symphyllia sp","neutral","Mucus","E1.19.Sym.sp.1.20140814.M_neutral","Mucus_neutral"
"E1","Symphyllia sp","neutral","Mucus","E1.19.Sym.sp.1.20140815.M_neutral","Mucus_neutral"
"E1","Symphyllia sp","neutral","Mucus","E1.19.Sym.sp.1.20140905.M_neutral","Mucus_neutral"
"E1","Turbinaria peltata","neutral","Mucus","E1.2.Tur.pelt.1.20140814.M_neutral","Mucus_neutral"
"E1","Turbinaria reniformis","neutral","Mucus","E1.2.Tur.reni.1.20140730.M_neutral","Mucus_neutral"
"E1","Turbinaria reniformis","neutral","Mucus","E1.2.Tur.reni.1.20140814.M_neutral","Mucus_neutral"
"E1","Turbinaria stellulata","neutral","Mucus","E1.2.Tur.stel.1.20140805.M_neutral","Mucus_neutral"
"E1","Porites cylindrica","neutral","Mucus","E1.3.Por.cyli.1.20140801.M_neutral","Mucus_neutral"
"E1","Porites cylindrica","neutral","Mucus","E1.3.Por.cyli.1.20140815.M_neutral","Mucus_neutral"
"E1","Porites lobata","neutral","Mucus","E1.3.Por.loba.1.20140724.M_neutral","Mucus_neutral"
"E1","Porites lobata","neutral","Mucus","E1.3.Por.loba.1.20140726.M_neutral","Mucus_neutral"
"E1","Porites lobata","neutral","Mucus","E1.3.Por.loba.1.20140905.M_neutral","Mucus_neutral"
"E1","Pachyseris rugosa","neutral","Mucus","E1.4.Pac.rugo.1.20140728.M_neutral","Mucus_neutral"
"E1","Pachyseris rugosa","neutral","Mucus","E1.4.Pac.rugo.1.20140814.M_neutral","Mucus_neutral"
"E1","Pachyseris speciosa","neutral","Mucus","E1.4.Pac.spec.1.20140811.M_neutral","Mucus_neutral"
"E1","Galaxea astreata","neutral","Mucus","E1.5.Gal.astr.1.20140728.M_neutral","Mucus_neutral"
"E1","Galaxea astreata","neutral","Mucus","E1.5.Gal.astr.1.20140807.M_neutral","Mucus_neutral"
"E1","Galaxea astreata","neutral","Mucus","E1.5.Gal.astr.1.20140814.M_neutral","Mucus_neutral"
"E1","Galaxea astreata","neutral","Mucus","E1.5.Gal.astr.1.20140905.M_neutral","Mucus_neutral"
"E1","Acropora humilis","neutral","Mucus","E1.6.Acr.humi.1.20140731.M_neutral","Mucus_neutral"
"E1","Acropora sp_bushy","neutral","Mucus","E1.6.Acr.sp.1.20140905.M_neutral","Mucus_neutral"
"E1","Isopora palifera","neutral","Mucus","E1.6.Iso.pali.1.20140803.M_neutral","Mucus_neutral"
"E1","Isopora palifera","neutral","Mucus","E1.6.Iso.pali.1.20140815.M_neutral","Mucus_neutral"
"E1","Montipora hispida","neutral","Mucus","E1.6.Mon.hisp.1.20140807.M_neutral","Mucus_neutral"
"E1","Pavona sp","neutral","Mucus","E1.7.Pav.sp.1.20140905.M_neutral","Mucus_neutral"
"E1","Pavona varians","neutral","Mucus","E1.7.Pav.vari.1.20140805.M_neutral","Mucus_neutral"
"E1","Pavona varians","neutral","Mucus","E1.7.Pav.vari.1.20140815.M_neutral","Mucus_neutral"
"E1","Pavona venosa","neutral","Mucus","E1.7.Pav.veno.1.20140809.M_neutral","Mucus_neutral"
"E1","Pavona venosa","neutral","Mucus","E1.7.Pav.veno.1.20140811.M_neutral","Mucus_neutral"
"E10","Pocillopora damicornis","neutral","Mucus","E10.10.Poc.dami.1.20150630.M_neutral","Mucus_neutral"
"E10","Stylophora pistillata","neutral","Mucus","E10.10.Sty.pist.1.20150630.M_neutral","Mucus_neutral"
"E10","Stylophora pistillata","neutral","Mucus","E10.10.Sty.pist.2.20150630.M_neutral","Mucus_neutral"
"E10","Stylophora pistillata","neutral","Mucus","E10.10.Sty.pist.3.20150630.M_neutral","Mucus_neutral"
"E10","Favites abdita","neutral","Mucus","E10.17.Fav.abdi.1.20150630.M_neutral","Mucus_neutral"
"E10","Favites abdita","neutral","Mucus","E10.17.Fav.abdi.2.20150630.M_neutral","Mucus_neutral"
"E10","Goniastrea favulus","neutral","Mucus","E10.17.Gon.favu.1.20150629.M_neutral","Mucus_neutral"
"E10","Goniastrea favulus","neutral","Mucus","E10.17.Gon.favu.1.20150630.M_neutral","Mucus_neutral"
"E10","Goniastrea favulus","neutral","Mucus","E10.17.Gon.favu.2.20150630.M_neutral","Mucus_neutral"
"E10","Astrea curta","neutral","Mucus","E10.17.Mon.curt.3.20150629.M_neutral","Mucus_neutral"
"E10","Acanthastrea hillae","neutral","Mucus","E10.Aca.hill.1.20150629.M_neutral","Mucus_neutral"
"E10","Acanthastrea hillae","neutral","Mucus","E10.Aca.hill.2.20150629.M_neutral","Mucus_neutral"
"E10","Acanthastrea hillae","neutral","Mucus","E10.Aca.hill.3.20150629.M_neutral","Mucus_neutral"
"E10","Acropora cytherea","neutral","Mucus","E10.Acr.cyth.1.20150627.M_neutral","Mucus_neutral"
"E10","Acropora cytherea","neutral","Mucus","E10.Acr.cyth.2.20150627.M_neutral","Mucus_neutral"
"E10","Acropora cytherea","neutral","Mucus","E10.Acr.cyth.3.20150627.M_neutral","Mucus_neutral"
"E10","Isopora palifera","neutral","Mucus","E10.Acr.pali.1.20150627.M_neutral","Mucus_neutral"
"E10","Isopora palifera","neutral","Mucus","E10.Acr.pali.2.20150627.M_neutral","Mucus_neutral"
"E10","Isopora palifera","neutral","Mucus","E10.Acr.pali.3.20150627.M_neutral","Mucus_neutral"
"E10","Alveopora allingi","neutral","Mucus","E10.Alv.alli.1.20150628.M_neutral","Mucus_neutral"
"E10","Alveopora allingi","neutral","Mucus","E10.Alv.alli.2.20150628.M_neutral","Mucus_neutral"
"E10","Alveopora allingi","neutral","Mucus","E10.Alv.alli.3.20150628.M_neutral","Mucus_neutral"
"E10","Cyphastrea microphthalma","neutral","Mucus","E10.Cyp.micr.1.20150627.M_neutral","Mucus_neutral"
"E10","Cyphastrea serailia","neutral","Mucus","E10.Cyp.sera.2.20150628.M_neutral","Mucus_neutral"
"E10","Favites abdita","neutral","Mucus","E10.Fav.abdi.1.20150629.M_neutral","Mucus_neutral"
"E10","Astrea curta","neutral","Mucus","E10.Mon.curt.1.20150629.M_neutral","Mucus_neutral"
"E10","Astrea curta","neutral","Mucus","E10.Mon.curt.2.20150629.M_neutral","Mucus_neutral"
"E10","Pocillopora damicornis","neutral","Mucus","E10.Poc.dami.1.20150628.M_neutral","Mucus_neutral"
"E10","Porites heronensis","neutral","Mucus","E10.Por.hero.1.20150628.M_neutral","Mucus_neutral"
"E10","Porites heronensis","neutral","Mucus","E10.Por.hero.2.20150628.M_neutral","Mucus_neutral"
"E10","Porites heronensis","neutral","Mucus","E10.Por.hero.3.20150628.M_neutral","Mucus_neutral"
"E10","Seriatopora hystrix","neutral","Mucus","E10.Ser.cali.1.20150627.M_neutral","Mucus_neutral"
"E10","Seriatopora hystrix","neutral","Mucus","E10.Ser.cali.2.20150627.M_neutral","Mucus_neutral"
"E10","Seriatopora hystrix","neutral","Mucus","E10.Ser.cali.3.20150627.M_neutral","Mucus_neutral"
"E10","Stylophora pistillata","neutral","Mucus","E10.Sty.pist.1.20150628.M_neutral","Mucus_neutral"
"E3","Stylophora pistillata","neutral","Mucus","E3.10.Sty.pist.1.20150124.M_neutral","Mucus_neutral"
"E3","Stylophora pistillata","neutral","Mucus","E3.10.Sty.pist.1.20150127.M_neutral","Mucus_neutral"
"E3","Stylophora pistillata","neutral","Mucus","E3.10.Sty.pist.2.20150124.M_neutral","Mucus_neutral"
"E3","Fungia sp","neutral","Mucus","E3.11.Fun.sp.1.20150125.M_neutral","Mucus_neutral"
"E3","Fungia sp","neutral","Mucus","E3.11.Fun.sp.1.20150127.M_neutral","Mucus_neutral"
"E3","Fungia sp","neutral","Mucus","E3.11.Fun.sp.2.20150125.M_neutral","Mucus_neutral"
"E3","Physogyra lichtensteini","neutral","Mucus","E3.14.Phy.lich.1.20150125.M_neutral","Mucus_neutral"
"E3","Physogyra lichtensteini","neutral","Mucus","E3.14.Phy.lich.1.20150129.M_neutral","Mucus_neutral"
"E3","Physogyra lichtensteini","neutral","Mucus","E3.14.Phy.lich.2.20150125.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.1.20150105.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.1.20150106.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.1.20150118.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.1.20150119.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.1.20150120.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.1.20150121.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.1.20150123.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.2.20150105.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.2.20150106.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.2.20150119.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.2.20150120.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.2.20150121.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.2.20150123.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.3.20150105.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.3.20150120.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.3.20150121.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.3.20150123.M_neutral","Mucus_neutral"
"E3","Diploastrea heliopora","neutral","Mucus","E3.15.Dip.heli.4.20150105.M_neutral","Mucus_neutral"
"E3","Echinopora mammiformis","neutral","Mucus","E3.17.Ech.mamm.1.20150123.M_neutral","Mucus_neutral"
"E3","Echinopora mammiformis","neutral","Mucus","E3.17.Ech.mamm.1.20150127.M_neutral","Mucus_neutral"
"E3","Echinopora mammiformis","neutral","Mucus","E3.17.Ech.mamm.1.20150129.M_neutral","Mucus_neutral"
"E3","Symphyllia sp","neutral","Mucus","E3.19.Sym.sp.1.20150125.M_neutral","Mucus_neutral"
"E3","Symphyllia sp","neutral","Mucus","E3.19.Sym.sp.1.20150127.M_neutral","Mucus_neutral"
"E3","Symphyllia sp","neutral","Mucus","E3.19.Sym.sp.2.20150125.M_neutral","Mucus_neutral"
"E3","Turbinaria reniformis","neutral","Mucus","E3.2.Tur.reni.1.20150124.M_neutral","Mucus_neutral"
"E3","Turbinaria reniformis","neutral","Mucus","E3.2.Tur.reni.1.20150127.M_neutral","Mucus_neutral"
"E3","Turbinaria reniformis","neutral","Mucus","E3.2.Tur.reni.2.20150124.M_neutral","Mucus_neutral"
"E3","Porites cylindrica","neutral","Mucus","E3.3.Por.cyli.1.20150123.M_neutral","Mucus_neutral"
"E3","Porites cylindrica","neutral","Mucus","E3.3.Por.cyli.1.20150127.M_neutral","Mucus_neutral"
"E3","Porites cylindrica","neutral","Mucus","E3.3.Por.cyli.2.20150123.M_neutral","Mucus_neutral"
"E3","Pachyseris rugosa","neutral","Mucus","E3.4.Pac.rugo.1.20150127.M_neutral","Mucus_neutral"
"E3","Pachyseris rugosa","neutral","Mucus","E3.4.Pac.rugo.1.20150128.M_neutral","Mucus_neutral"
"E3","Pachyseris speciosa","neutral","Mucus","E3.4.Pac.spec.1.20150128.M_neutral","Mucus_neutral"
"E3","Pachyseris speciosa","neutral","Mucus","E3.4.Pac.spec.1.20150129.M_neutral","Mucus_neutral"
"E3","Galaxea astreata","neutral","Mucus","E3.5.Gal.astr.1.20150124.M_neutral","Mucus_neutral"
"E3","Galaxea astreata","neutral","Mucus","E3.5.Gal.astr.2.20150124.M_neutral","Mucus_neutral"
"E3","Galaxea astreata","neutral","Mucus","E3.5.Gal.astr.2.20150127.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.1.20150105.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.1.20150106.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.1.20150118.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.1.20150120.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.1.20150121.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.1.20150123.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.2.20150105.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.2.20150106.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.2.20150120.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.2.20150121.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.2.20150123.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.3.20150105.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.3.20150120.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.3.20150121.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.3.20150123.M_neutral","Mucus_neutral"
"E3","Acropora hyacinthus","neutral","Mucus","E3.6.Acr.hyac.4.20150105.M_neutral","Mucus_neutral"
"E3","Pavona varians","neutral","Mucus","E3.7.Pav.vari.1.20150124.M_neutral","Mucus_neutral"
"E3","Pavona varians","neutral","Mucus","E3.7.Pav.vari.1.20150127.M_neutral","Mucus_neutral"
"E3","Pavona varians","neutral","Mucus","E3.7.Pav.vari.2.20150124.M_neutral","Mucus_neutral"
"E7","Pocillopora damicornis","neutral","Mucus","E7.10.Poc.dami.1.20150621.M_neutral","Mucus_neutral"
"E7","Pocillopora damicornis","neutral","Mucus","E7.10.Poc.dami.2.20150621.M_neutral","Mucus_neutral"
"E7","Pocillopora damicornis","neutral","Mucus","E7.10.Poc.dami.3.20150621.M_neutral","Mucus_neutral"
"E7","Seriatopora hystrix","neutral","Mucus","E7.10.Ser.cali.1.20150622.M_neutral","Mucus_neutral"
"E7","Seriatopora hystrix","neutral","Mucus","E7.10.Ser.cali.2.20150622.M_neutral","Mucus_neutral"
"E7","Seriatopora hystrix","neutral","Mucus","E7.10.Ser.cali.3.20150622.M_neutral","Mucus_neutral"
"E7","Cyphastrea microphthalma","neutral","Mucus","E7.17.Cyp.micr.1.20150621.M_neutral","Mucus_neutral"
"E7","Cyphastrea microphthalma","neutral","Mucus","E7.17.Cyp.micr.2.20150621.M_neutral","Mucus_neutral"
"E7","Cyphastrea microphthalma","neutral","Mucus","E7.17.Cyp.micr.3.20150621.M_neutral","Mucus_neutral"
"E7","Echinopora lamellosa","neutral","Mucus","E7.17.Ech.lame.1.20150620.M_neutral","Mucus_neutral"
