"expedition_number","host_scientific_name","model","compartment","pseudo_sampleID","compartment_neutrality"
"E11","Porites panamensis","above","Mucus","1256-137-PW177-M_above","Mucus_above"
"E11","Porites panamensis","above","Mucus","1256-140-PW178-M_above","Mucus_above"
"E11","Porites panamensis","above","Mucus","1256-143-PW181-M_above","Mucus_above"
"E11","Tubastraea sp","above","Mucus","1256-145-PW182-M_above","Mucus_above"
"E11","Pavona gigantea","above","Mucus","1256-148-PW183-M_above","Mucus_above"
"E11","Psammocora stellata","above","Mucus","1256-152-PW185-M_above","Mucus_above"
"E11","Psammocora stellata","above","Mucus","1256-155-PW186-M_above","Mucus_above"
"E11","Psammocora stellata","above","Mucus","1256-158-PW187-M_above","Mucus_above"
"E11","Pocillopora damicornis","above","Mucus","1256-161-PW190-M_above","Mucus_above"
"E11","Pocillopora damicornis","above","Mucus","1256-163-PW191-M_above","Mucus_above"
"E11","Pocillopora damicornis","above","Mucus","1256-165-PW192-M_above","Mucus_above"
"E11","Gardineroseris planulata","above","Mucus","1256-169-PW193-M_above","Mucus_above"
"E11","Porites lobata","above","Mucus","1256-172-PW194-M_above","Mucus_above"
"E11","Pocillopora elegans","above","Mucus","1256-175-PW195-M_above","Mucus_above"
"E11","Porites lobata","above","Mucus","1256-178-PW197-M_above","Mucus_above"
"E11","Pocillopora elegans","above","Mucus","1256-185-PW199-M_above","Mucus_above"
"E11","Pocillopora elegans","above","Mucus","1256-190-PW202-M_above","Mucus_above"
"E11","Pavona varians","above","Mucus","1256-193-PW203-M_above","Mucus_above"
"E11","Pavona varians","above","Mucus","1256-196-PW204-M_above","Mucus_above"
"E15","Porites lobata","above","Mucus","1256-200-HI6-M_above","Mucus_above"
"E15","Montipora capitata","above","Mucus","1256-203-HI7-M_above","Mucus_above"
"E15","Pocillopora meandrina","above","Mucus","1256-206-HI8-M_above","Mucus_above"
"E15","Pocillopora meandrina","above","Mucus","1256-209-HI10-M_above","Mucus_above"
"E15","Leptastrea purpurea","above","Mucus","1256-212-HI57-M_above","Mucus_above"
"E15","Lobactis scutaria","above","Mucus","1256-216-HI58-M_above","Mucus_above"
"E15","Montipora capitata","above","Mucus","1256-219-HI59-M_above","Mucus_above"
"E15","Pavona varians","above","Mucus","1256-222-HI60-M_above","Mucus_above"
"E15","Porites evermanni","above","Mucus","1256-225-HI61-M_above","Mucus_above"
"E15","Pavona varians","above","Mucus","1256-228-HI62-M_above","Mucus_above"
"E15","Lobactis scutaria","above","Mucus","1256-232-HI63-M_above","Mucus_above"
"E15","Pocillopora damicornis","above","Mucus","1256-235-HI64-M_above","Mucus_above"
"E15","Porites lobata","above","Mucus","1256-238-HI65-M_above","Mucus_above"
"E15","Leptastrea purpurea","above","Mucus","1256-241-HI66-M_above","Mucus_above"
"E15","Porites evermanni","above","Mucus","1256-244-HI67-M_above","Mucus_above"
"E15","Gardineroseris planulata","above","Mucus","1256-247-HI68-M_above","Mucus_above"
"E15","Gardineroseris planulata","above","Mucus","1256-251-HI69-M_above","Mucus_above"
"E15","Lobactis scutaria","above","Mucus","1256-254-HI70-M_above","Mucus_above"
"E15","Tubastraea coccinea","above","Mucus","1256-256-HIA-M_above","Mucus_above"
"E15","Pocillopora damicornis","above","Mucus","1256-259-HIB-M_above","Mucus_above"
"E15","Tubastraea coccinea","above","Mucus","1256-262-HICM_above","Mucus_above"
"E15","Pocillopora damicornis","above","Mucus","1256-269-HIE-M_above","Mucus_above"
"E2","Orbicella franksi","above","Mucus","1256-274-P5-M_above","Mucus_above"
"E2","Orbicella franksi","above","Mucus","1256-288-P7-M_above","Mucus_above"
"E2","Orbicella faveolata","above","Mucus","1256-291-P8-M_above","Mucus_above"
"E2","Orbicella annularis","above","Mucus","1256-294-P11-M_above","Mucus_above"
"E2","Orbicella annularis","above","Mucus","1256-298-P12-M_above","Mucus_above"
"E2","Porites porites","above","Mucus","1256-303-P479-M_above","Mucus_above"
"E2","Porites porites","above","Mucus","1256-305-P480-M_above","Mucus_above"
"E2","Porites porites","above","Mucus","1256-307-P481-M_above","Mucus_above"
"E2","Agaricia tenuifolia","above","Mucus","1256-309-P482-M_above","Mucus_above"
"E2","Agaricia tenuifolia","above","Mucus","1256-311-P483-M_above","Mucus_above"
"E2","Agaricia tenuifolia","above","Mucus","1256-313-P484-M_above","Mucus_above"
"E2","Agaricia tenuifolia","above","Mucus","1256-315-P485-M_above","Mucus_above"
"E2","Agaricia tenuifolia","above","Mucus","1256-319-P486-M_above","Mucus_above"
"E2","Stephanocoenia intersepta","above","Mucus","1256-321-P489-M_above","Mucus_above"
"E2","Eusmilia fastigiata","above","Mucus","1256-323-P492-M_above","Mucus_above"
"E2","Eusmilia fastigiata","above","Mucus","1256-324-P493-M_above","Mucus_above"
"E2","Eusmilia fastigiata","above","Mucus","1256-326-P494-M_above","Mucus_above"
"E2","Siderastrea siderea","above","Mucus","1256-330-P497-M_above","Mucus_above"
"E2","Siderastrea siderea","above","Mucus","1256-332-P498-M_above","Mucus_above"
"E2","Diploria labyrinthiformis","above","Mucus","1256-333-P499-M_above","Mucus_above"
"E2","Acropora palmata","above","Mucus","1256-337-P502-M_above","Mucus_above"
"E2","Acropora palmata","above","Mucus","1256-338-P503-M_above","Mucus_above"
"E2","Acropora palmata","above","Mucus","1256-340-P504-M_above","Mucus_above"
"E2","Acropora cervicornis","above","Mucus","1256-342-P507-M_above","Mucus_above"
"E2","Meandrina meandrites","above","Mucus","1256-344-P508-M_above","Mucus_above"
"E2","Meandrina meandrites","above","Mucus","1256-346-P509-M_above","Mucus_above"
"E2","Meandrina meandrites","above","Mucus","1256-348-P510-M_above","Mucus_above"
"E2","Meandrina meandrites","above","Mucus","1256-350-P511-M_above","Mucus_above"
"E2","Meandrina meandrites","above","Mucus","1256-352-P512-M_above","Mucus_above"
"E2","Diploria labyrinthiformis","above","Mucus","1256-358-P501-M_above","Mucus_above"
"E1","Pocillopora damicornis","above","Mucus","E1.10.Poc.dami.1.20140731.M_above","Mucus_above"
"E1","Stylophora pistillata","above","Mucus","E1.10.Sty.pist.1.20140807.M_above","Mucus_above"
"E1","Stylophora pistillata","above","Mucus","E1.10.Sty.pist.1.20140815.M_above","Mucus_above"
"E1","Fungia sp","above","Mucus","E1.11.Fun.sp.1.20140730.M_above","Mucus_above"
"E1","Fungia sp","above","Mucus","E1.11.Fun.sp.1.20140811.M_above","Mucus_above"
"E1","Leptastrea transversa","above","Mucus","E1.11.Lep.tran.1.20140731.M_above","Mucus_above"
"E1","Psammocora contigua","above","Mucus","E1.11.Psa.cont.1.20140730.M_above","Mucus_above"
"E1","Psammocora digitata","above","Mucus","E1.11.Psa.digi.1.20140807.M_above","Mucus_above"
"E1","Physogyra lichtensteini","above","Mucus","E1.14.Phy.lich.1.20140811.M_above","Mucus_above"
"E1","Diploastrea heliopora","above","Mucus","E1.15.Dip.heli.1.20140726.M_above","Mucus_above"
"E1","Diploastrea heliopora","above","Mucus","E1.15.Dip.heli.1.20140809.M_above","Mucus_above"
"E1","Diploastrea heliopora","above","Mucus","E1.15.Dip.heli.1.20140815.M_above","Mucus_above"
"E1","Diploastrea heliopora","above","Mucus","E1.15.Dip.heli.1.20140905.M_above","Mucus_above"
"E1","Caulastrea furcata","above","Mucus","E1.17.Cau.furc.1.20140801.M_above","Mucus_above"
"E1","Echinopora lamellosa","above","Mucus","E1.17.Ech.lame.1.20140905.M_above","Mucus_above"
"E1","Echinopora mammiformis","above","Mucus","E1.17.Ech.mamm.1.20140728.M_above","Mucus_above"
"E1","Echinopora mammiformis","above","Mucus","E1.17.Ech.mamm.1.20140815.M_above","Mucus_above"
"E1","Favites sp1","above","Mucus","E1.17.Fav.sp.1.20140805.M_above","Mucus_above"
"E1","Echinophyllia orpheensis","above","Mucus","E1.17.Fav.sp.1.20140811.M_above","Mucus_above"
"E1","Favites sp2","above","Mucus","E1.17.Fav.sp.2.20140805.M_above","Mucus_above"
"E1","Hydnophora exesa","above","Mucus","E1.17.Hyd.exes.1.20140803.M_above","Mucus_above"
"E1","Lobophyllia sp","above","Mucus","E1.19.Lob.sp.1.20140730.M_above","Mucus_above"
"E1","Lobophyllia sp","above","Mucus","E1.19.Lob.sp.1.20140809.M_above","Mucus_above"
"E1","Symphyllia sp","above","Mucus","E1.19.Sym.sp.1.20140724.M_above","Mucus_above"
"E1","Symphyllia sp","above","Mucus","E1.19.Sym.sp.1.20140814.M_above","Mucus_above"
"E1","Symphyllia sp","above","Mucus","E1.19.Sym.sp.1.20140815.M_above","Mucus_above"
"E1","Symphyllia sp","above","Mucus","E1.19.Sym.sp.1.20140905.M_above","Mucus_above"
"E1","Turbinaria peltata","above","Mucus","E1.2.Tur.pelt.1.20140814.M_above","Mucus_above"
"E1","Turbinaria reniformis","above","Mucus","E1.2.Tur.reni.1.20140730.M_above","Mucus_above"
"E1","Turbinaria reniformis","above","Mucus","E1.2.Tur.reni.1.20140814.M_above","Mucus_above"
"E1","Turbinaria stellulata","above","Mucus","E1.2.Tur.stel.1.20140805.M_above","Mucus_above"
"E1","Porites cylindrica","above","Mucus","E1.3.Por.cyli.1.20140801.M_above","Mucus_above"
"E1","Porites cylindrica","above","Mucus","E1.3.Por.cyli.1.20140815.M_above","Mucus_above"
"E1","Porites lobata","above","Mucus","E1.3.Por.loba.1.20140724.M_above","Mucus_above"
"E1","Porites lobata","above","Mucus","E1.3.Por.loba.1.20140726.M_above","Mucus_above"
"E1","Porites lobata","above","Mucus","E1.3.Por.loba.1.20140905.M_above","Mucus_above"
"E1","Pachyseris rugosa","above","Mucus","E1.4.Pac.rugo.1.20140728.M_above","Mucus_above"
"E1","Pachyseris rugosa","above","Mucus","E1.4.Pac.rugo.1.20140814.M_above","Mucus_above"
"E1","Pachyseris speciosa","above","Mucus","E1.4.Pac.spec.1.20140811.M_above","Mucus_above"
"E1","Galaxea astreata","above","Mucus","E1.5.Gal.astr.1.20140728.M_above","Mucus_above"
"E1","Galaxea astreata","above","Mucus","E1.5.Gal.astr.1.20140807.M_above","Mucus_above"
"E1","Galaxea astreata","above","Mucus","E1.5.Gal.astr.1.20140814.M_above","Mucus_above"
"E1","Galaxea astreata","above","Mucus","E1.5.Gal.astr.1.20140905.M_above","Mucus_above"
"E1","Acropora humilis","above","Mucus","E1.6.Acr.humi.1.20140731.M_above","Mucus_above"
"E1","Acropora sp_bushy","above","Mucus","E1.6.Acr.sp.1.20140905.M_above","Mucus_above"
"E1","Isopora palifera","above","Mucus","E1.6.Iso.pali.1.20140803.M_above","Mucus_above"
"E1","Isopora palifera","above","Mucus","E1.6.Iso.pali.1.20140815.M_above","Mucus_above"
"E1","Montipora hispida","above","Mucus","E1.6.Mon.hisp.1.20140807.M_above","Mucus_above"
"E1","Pavona sp","above","Mucus","E1.7.Pav.sp.1.20140905.M_above","Mucus_above"
"E1","Pavona varians","above","Mucus","E1.7.Pav.vari.1.20140805.M_above","Mucus_above"
"E1","Pavona varians","above","Mucus","E1.7.Pav.vari.1.20140815.M_above","Mucus_above"
"E1","Pavona venosa","above","Mucus","E1.7.Pav.veno.1.20140809.M_above","Mucus_above"
"E1","Pavona venosa","above","Mucus","E1.7.Pav.veno.1.20140811.M_above","Mucus_above"
"E10","Pocillopora damicornis","above","Mucus","E10.10.Poc.dami.1.20150630.M_above","Mucus_above"
"E10","Stylophora pistillata","above","Mucus","E10.10.Sty.pist.1.20150630.M_above","Mucus_above"
"E10","Stylophora pistillata","above","Mucus","E10.10.Sty.pist.2.20150630.M_above","Mucus_above"
"E10","Stylophora pistillata","above","Mucus","E10.10.Sty.pist.3.20150630.M_above","Mucus_above"
"E10","Favites abdita","above","Mucus","E10.17.Fav.abdi.1.20150630.M_above","Mucus_above"
"E10","Favites abdita","above","Mucus","E10.17.Fav.abdi.2.20150630.M_above","Mucus_above"
"E10","Goniastrea favulus","above","Mucus","E10.17.Gon.favu.1.20150629.M_above","Mucus_above"
"E10","Goniastrea favulus","above","Mucus","E10.17.Gon.favu.1.20150630.M_above","Mucus_above"
"E10","Goniastrea favulus","above","Mucus","E10.17.Gon.favu.2.20150630.M_above","Mucus_above"
"E10","Astrea curta","above","Mucus","E10.17.Mon.curt.3.20150629.M_above","Mucus_above"
"E10","Acanthastrea hillae","above","Mucus","E10.Aca.hill.1.20150629.M_above","Mucus_above"
"E10","Acanthastrea hillae","above","Mucus","E10.Aca.hill.2.20150629.M_above","Mucus_above"
"E10","Acanthastrea hillae","above","Mucus","E10.Aca.hill.3.20150629.M_above","Mucus_above"
"E10","Acropora cytherea","above","Mucus","E10.Acr.cyth.1.20150627.M_above","Mucus_above"
"E10","Acropora cytherea","above","Mucus","E10.Acr.cyth.2.20150627.M_above","Mucus_above"
"E10","Acropora cytherea","above","Mucus","E10.Acr.cyth.3.20150627.M_above","Mucus_above"
"E10","Isopora palifera","above","Mucus","E10.Acr.pali.1.20150627.M_above","Mucus_above"
"E10","Isopora palifera","above","Mucus","E10.Acr.pali.2.20150627.M_above","Mucus_above"
"E10","Isopora palifera","above","Mucus","E10.Acr.pali.3.20150627.M_above","Mucus_above"
"E10","Alveopora allingi","above","Mucus","E10.Alv.alli.1.20150628.M_above","Mucus_above"
"E10","Alveopora allingi","above","Mucus","E10.Alv.alli.2.20150628.M_above","Mucus_above"
"E10","Alveopora allingi","above","Mucus","E10.Alv.alli.3.20150628.M_above","Mucus_above"
"E10","Cyphastrea microphthalma","above","Mucus","E10.Cyp.micr.1.20150627.M_above","Mucus_above"
"E10","Cyphastrea serailia","above","Mucus","E10.Cyp.sera.2.20150628.M_above","Mucus_above"
"E10","Favites abdita","above","Mucus","E10.Fav.abdi.1.20150629.M_above","Mucus_above"
"E10","Astrea curta","above","Mucus","E10.Mon.curt.1.20150629.M_above","Mucus_above"
"E10","Astrea curta","above","Mucus","E10.Mon.curt.2.20150629.M_above","Mucus_above"
"E10","Pocillopora damicornis","above","Mucus","E10.Poc.dami.1.20150628.M_above","Mucus_above"
"E10","Porites heronensis","above","Mucus","E10.Por.hero.1.20150628.M_above","Mucus_above"
"E10","Porites heronensis","above","Mucus","E10.Por.hero.2.20150628.M_above","Mucus_above"
"E10","Porites heronensis","above","Mucus","E10.Por.hero.3.20150628.M_above","Mucus_above"
"E10","Seriatopora hystrix","above","Mucus","E10.Ser.cali.1.20150627.M_above","Mucus_above"
"E10","Seriatopora hystrix","above","Mucus","E10.Ser.cali.2.20150627.M_above","Mucus_above"
"E10","Seriatopora hystrix","above","Mucus","E10.Ser.cali.3.20150627.M_above","Mucus_above"
"E10","Stylophora pistillata","above","Mucus","E10.Sty.pist.1.20150628.M_above","Mucus_above"
"E3","Stylophora pistillata","above","Mucus","E3.10.Sty.pist.1.20150124.M_above","Mucus_above"
"E3","Stylophora pistillata","above","Mucus","E3.10.Sty.pist.1.20150127.M_above","Mucus_above"
"E3","Stylophora pistillata","above","Mucus","E3.10.Sty.pist.2.20150124.M_above","Mucus_above"
"E3","Fungia sp","above","Mucus","E3.11.Fun.sp.1.20150125.M_above","Mucus_above"
"E3","Fungia sp","above","Mucus","E3.11.Fun.sp.1.20150127.M_above","Mucus_above"
"E3","Fungia sp","above","Mucus","E3.11.Fun.sp.2.20150125.M_above","Mucus_above"
"E3","Physogyra lichtensteini","above","Mucus","E3.14.Phy.lich.1.20150125.M_above","Mucus_above"
"E3","Physogyra lichtensteini","above","Mucus","E3.14.Phy.lich.1.20150129.M_above","Mucus_above"
"E3","Physogyra lichtensteini","above","Mucus","E3.14.Phy.lich.2.20150125.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.1.20150105.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.1.20150106.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.1.20150118.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.1.20150119.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.1.20150120.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.1.20150121.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.1.20150123.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.2.20150105.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.2.20150106.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.2.20150119.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.2.20150120.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.2.20150121.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.2.20150123.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.3.20150105.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.3.20150120.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.3.20150121.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.3.20150123.M_above","Mucus_above"
"E3","Diploastrea heliopora","above","Mucus","E3.15.Dip.heli.4.20150105.M_above","Mucus_above"
"E3","Echinopora mammiformis","above","Mucus","E3.17.Ech.mamm.1.20150123.M_above","Mucus_above"
"E3","Echinopora mammiformis","above","Mucus","E3.17.Ech.mamm.1.20150127.M_above","Mucus_above"
"E3","Echinopora mammiformis","above","Mucus","E3.17.Ech.mamm.1.20150129.M_above","Mucus_above"
"E3","Symphyllia sp","above","Mucus","E3.19.Sym.sp.1.20150125.M_above","Mucus_above"
"E3","Symphyllia sp","above","Mucus","E3.19.Sym.sp.1.20150127.M_above","Mucus_above"
"E3","Symphyllia sp","above","Mucus","E3.19.Sym.sp.2.20150125.M_above","Mucus_above"
"E3","Turbinaria reniformis","above","Mucus","E3.2.Tur.reni.1.20150124.M_above","Mucus_above"
"E3","Turbinaria reniformis","above","Mucus","E3.2.Tur.reni.1.20150127.M_above","Mucus_above"
"E3","Turbinaria reniformis","above","Mucus","E3.2.Tur.reni.2.20150124.M_above","Mucus_above"
"E3","Porites cylindrica","above","Mucus","E3.3.Por.cyli.1.20150123.M_above","Mucus_above"
"E3","Porites cylindrica","above","Mucus","E3.3.Por.cyli.1.20150127.M_above","Mucus_above"
"E3","Porites cylindrica","above","Mucus","E3.3.Por.cyli.2.20150123.M_above","Mucus_above"
"E3","Pachyseris rugosa","above","Mucus","E3.4.Pac.rugo.1.20150127.M_above","Mucus_above"
"E3","Pachyseris rugosa","above","Mucus","E3.4.Pac.rugo.1.20150128.M_above","Mucus_above"
"E3","Pachyseris speciosa","above","Mucus","E3.4.Pac.spec.1.20150128.M_above","Mucus_above"
"E3","Pachyseris speciosa","above","Mucus","E3.4.Pac.spec.1.20150129.M_above","Mucus_above"
"E3","Galaxea astreata","above","Mucus","E3.5.Gal.astr.1.20150124.M_above","Mucus_above"
"E3","Galaxea astreata","above","Mucus","E3.5.Gal.astr.2.20150124.M_above","Mucus_above"
"E3","Galaxea astreata","above","Mucus","E3.5.Gal.astr.2.20150127.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.1.20150105.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.1.20150106.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.1.20150118.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.1.20150120.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.1.20150121.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.1.20150123.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.2.20150105.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.2.20150106.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.2.20150120.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.2.20150121.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.2.20150123.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.3.20150105.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.3.20150120.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.3.20150121.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.3.20150123.M_above","Mucus_above"
"E3","Acropora hyacinthus","above","Mucus","E3.6.Acr.hyac.4.20150105.M_above","Mucus_above"
"E3","Pavona varians","above","Mucus","E3.7.Pav.vari.1.20150124.M_above","Mucus_above"
"E3","Pavona varians","above","Mucus","E3.7.Pav.vari.1.20150127.M_above","Mucus_above"
"E3","Pavona varians","above","Mucus","E3.7.Pav.vari.2.20150124.M_above","Mucus_above"
"E7","Pocillopora damicornis","above","Mucus","E7.10.Poc.dami.1.20150621.M_above","Mucus_above"
"E7","Pocillopora damicornis","above","Mucus","E7.10.Poc.dami.2.20150621.M_above","Mucus_above"
"E7","Pocillopora damicornis","above","Mucus","E7.10.Poc.dami.3.20150621.M_above","Mucus_above"
"E7","Seriatopora hystrix","above","Mucus","E7.10.Ser.cali.1.20150622.M_above","Mucus_above"
"E7","Seriatopora hystrix","above","Mucus","E7.10.Ser.cali.2.20150622.M_above","Mucus_above"
"E7","Seriatopora hystrix","above","Mucus","E7.10.Ser.cali.3.20150622.M_above","Mucus_above"
"E7","Cyphastrea microphthalma","above","Mucus","E7.17.Cyp.micr.1.20150621.M_above","Mucus_above"
"E7","Cyphastrea microphthalma","above","Mucus","E7.17.Cyp.micr.2.20150621.M_above","Mucus_above"
"E7","Cyphastrea microphthalma","above","Mucus","E7.17.Cyp.micr.3.20150621.M_above","Mucus_above"
"E7","Echinopora lamellosa","above","Mucus","E7.17.Ech.lame.1.20150620.M_above","Mucus_above"
"E7","Echinopora lamellosa","above","Mucus","E7.17.Ech.lame.2.20150620.M_above","Mucus_above"
"E7","Echinopora lamellosa","above","Mucus","E7.17.Ech.lame.3.20150620.M_above","Mucus_above"
"E7","Favites abdita","above","Mucus","E7.17.Fav.abdi.1.20150623.M_above","Mucus_above"
"E7","Favites abdita","above","Mucus","E7.17.Fav.abdi.2.20150623.M_above","Mucus_above"
"E7","Dipsastraea sp_A","above","Mucus","E7.17.Fav.spA.1.20150623.M_above","Mucus_above"
"E7","Dipsastraea sp_A","above","Mucus","E7.17.Fav.spA.2.20150623.M_above","Mucus_above"
"E7","Dipsastraea sp_B","above","Mucus","E7.17.Fav.spB.1.20150623.M_above","Mucus_above"
"E7","Goniastrea edwardsi","above","Mucus","E7.17.Gon.edwa.1.20150623.M_above","Mucus_above"
"E7","Goniastrea edwardsi","above","Mucus","E7.17.Gon.edwa.2.20150623.M_above","Mucus_above"
"E7","Hydnophora exesa","above","Mucus","E7.17.Hyd.exce.1.20150620.M_above","Mucus_above"
"E7","Hydnophora exesa","above","Mucus","E7.17.Hyd.exes.1.20150622.M_above","Mucus_above"
"E7","Hydnophora exesa","above","Mucus","E7.17.Hyd.exes.2.20150622.M_above","Mucus_above"
"E7","Merulina ampliata","above","Mucus","E7.17.Mer.ampl.1.20150621.M_above","Mucus_above"
"E7","Merulina ampliata","above","Mucus","E7.17.Mer.ampl.3.20150621.M_above","Mucus_above"
"E7","Echinophyllia aspera","above","Mucus","E7.17.Myc.elep.1.20150622.M_above","Mucus_above"
"E7","Platygyra sinensis","above","Mucus","E7.17.Pla.sine.2.20150622.M_above","Mucus_above"
"E7","Platygyra sinensis","above","Mucus","E7.17.Pla.sine.3.20150622.M_above","Mucus_above"
"E7","Lobophyllia hemprichii","above","Mucus","E7.19.Lob.hemp.1.20150619.M_above","Mucus_above"
"E7","Lobophyllia hemprichii","above","Mucus","E7.19.Lob.hemp.1.20150621.M_above","Mucus_above"
"E7","Lobophyllia hemprichii","above","Mucus","E7.19.Lob.hemp.2.20150619.M_above","Mucus_above"
"E7","Porites lobata","above","Mucus","E7.3.Por.loba.1.20150619.M_above","Mucus_above"
"E7","Porites lobata","above","Mucus","E7.3.Por.loba.2.20150619.M_above","Mucus_above"
"E7","Porites lobata","above","Mucus","E7.3.Por.loba.3.20150619.M_above","Mucus_above"
"E7","Porites lobata","above","Mucus","E7.3.Por.loba.4.20150619.M_above","Mucus_above"
"E7","Galaxea astreata","above","Mucus","E7.5.Gal.astr.1.20150622.M_above","Mucus_above"
"E7","Galaxea fascicularis","above","Mucus","E7.5.Gal.fasc.1.20150621.M_above","Mucus_above"
"E7","Galaxea fascicularis","above","Mucus","E7.5.Gal.fasc.1.20150622.M_above","Mucus_above"
"E7","Acropora hyacinthus","above","Mucus","E7.6.Acr.hyac.1.20150622.M_above","Mucus_above"
"E7","Acropora hyacinthus","above","Mucus","E7.6.Acr.hyac.2.20150622.M_above","Mucus_above"
"E7","Acropora hyacinthus","above","Mucus","E7.6.Acr.hyac.3.20150622.M_above","Mucus_above"
