"Feature ID"	"Taxon"	"Consensus"
"5e721c3270cad9ff02898176529ee176"	"d__Bacteria; p__WOR-1; c__WOR-1; o__WOR-1; f__WOR-1; g__WOR-1; s__uncultured_bacterium"	1
"5f54a34d849fbb050f1494d804b2f0d8"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__uncultured; g__uncultured"	1
"600f9a766c721591111b321a36e2a3b1"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales"	0.7
"609258032fab20f6a416a82357243632"	"d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485"	0.8
"60f7dce713f70229a878dee36c4ddf55"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Psychromonadaceae; g__Psychromonas"	1
"61862506ed7e849caba9ae7c03bfc14a"	"d__Bacteria; p__Spirochaetota; c__V2072-189E03; o__V2072-189E03; f__V2072-189E03; g__V2072-189E03"	0.7
"61b5006cd4ad09c3e1e1636165386a7e"	"d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium"	0.8
"6201fb09d616bf7771e1635f59d1071f"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Kineococcus"	1
"620415cbd45b6f12bbf3477b0d46ccec"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured; g__uncultured"	0.7
"6270a3f2b106d9fd2b2b165c51b17e8a"	"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__uncultured_bacterium"	0.6
"62869c70242d27fff6ef6d9a0a4113e1"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas"	0.6
"63c4521cd58b9a4859f8401f84a2b9b3"	"d__Bacteria; p__Proteobacteria; c__Magnetococcia; o__Magnetococcales; f__Magnetococcaceae; g__Magnetococcus; s__uncultured_Magnetococcus"	0.7
"65b1be2299fa6f3c3d16b95f154c48f4"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__Kordiimonadaceae; g__Kordiimonas"	0.9
"65bcd70e25506da7e0d9372c52229991"	"d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__OPB41; f__OPB41; g__OPB41; s__uncultured_bacterium"	0.6
"65bdb315874beb3e45bb115ce0fe1238"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__uncultured_bacterium"	1
"6650410b81b6d0eb4119280133d2db93"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae"	1
"679442698c4cb805f8d6621b27edde63"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium"	0.7
"67ca53c806e2404cbf2bb6825712621f"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae"	1
"6892122fb255076be4906a927069ace0"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira"	1
"68c784203d77c905bb21b6659466931e"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.8
"69516f944770c0271919cb94f5da83ce"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__Nisaea"	0.9
"6990340538e28f730d9716668bb513a7"	"d__Bacteria; p__LCP-89; c__LCP-89; o__LCP-89; f__LCP-89; g__LCP-89; s__uncultured_bacterium"	0.7
"6a0deebfe9e7b161cefca58be356a7ba"	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae"	1
"6a3eec1ebc02f762669c619113235a3b"	"d__Bacteria; p__Actinobacteriota; c__WCHB1-81; o__WCHB1-81; f__WCHB1-81; g__WCHB1-81; s__uncultured_bacterium"	0.9
"6abd62b00356e9dce0767439fb54c5fd"	"d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter"	0.8
"6b501ea8bcd0e624f51ce9fcd038d8bb"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerella; s__uncultured_bacterium"	0.7
"6bd7ac754669d8881b4dbb7d9f95fd31"	"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Herpetosiphonaceae; g__Herpetosiphon"	1
"6d44644cc084c06518281afa8470b4f8"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__SCGC_AAA164-E04; s__uncultured_bacterium"	0.6
"6de2535a53b57dce9e0aa351e899d7cb"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Ketobacter"	1
"6e0d7bb7ada0cc053f04e287a028f6c9"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Paraspirulinaceae"	0.8
"6ea7447ca2c8e9c0ccece8a1f6c13fa3"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans"	1
"6f43c27ce973e8670dec862b29b7a72a"	"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_17; f__Subgroup_17; g__Subgroup_17; s__uncultured_bacterium"	0.8
"70339b6c15057b5b7bb1c1e5177e77e8"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus_Captivus"	0.7
"7057e500c4c3d84059b2c834be2e7293"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.9
"709e031f36ed18b8997d7fd92dc3b906"	"d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium"	1
"70cb76a47ef8618d89621dde407c54c5"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.7
"70f4948e4ee1f1ce88d06de7bc193ef5"	"d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__uncultured_bacterium"	0.9
"7202a4d86a8bdf920ec72e6873c16ee2"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus"	1
"72d1e66056b9843d448e4c8312051bf5"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Anaplasma"	0.7
"72f566f713cbec5fb5e7d753c6cee91c"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__OCS116_clade; g__OCS116_clade"	1
"737212b14da8bd9b4c76c21380539c0e"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae; g__Oceanospirillum"	0.9
"73a6b39d87377db1fa9555c60b5f42df"	"d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15"	0.7
"747d268c522c3c81ed88e5c67d4493e1"	"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__uncultured; f__uncultured; g__uncultured"	0.9
"760c2a6a4a4aeaf6216308e15e460422"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Dichotomicrobium"	0.6
"76310a4688741f4988113d59ba8c068f"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Desulfuromonadia"	0.6
"7673098e3e1ac0d16a0bc71b9c40cf2f"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Defluviitaleaceae; g__Defluviitaleaceae_UCG-011; s__uncultured_bacterium"	0.6
"767932c0d261f4106e79c485c25a6c33"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Actinotalea"	0.7
"78b099efb4027437e230e8ac29caad9e"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales"	0.9
"7909669c8a162497ed23b24fa9249186"	"d__Bacteria; p__WS2; c__WS2; o__WS2; f__WS2; g__WS2; s__uncultured_bacterium"	0.6
"79b83ea83066d52696a1817b53170316"	"d__Bacteria; p__Acetothermia; c__Acetothermiia; o__Acetothermiia; f__Acetothermiia; g__Acetothermiia; s__uncultured_bacterium"	0.7
"7a238bb32fb3ea9bcc9146904697ed55"	"d__Bacteria; p__Chloroflexi; c__Gitt-GS-136; o__Gitt-GS-136; f__Gitt-GS-136; g__Gitt-GS-136; s__uncultured_bacterium"	0.6
"7a40c666b080490c8061590eb8684463"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales"	0.7
"7aaf19900fa0adda3c2b2ae3f03aaa06"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Geobacter"	0.8
"7adf8968e7bb40c15df1b4c10a5d8c13"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS7_marine_group; g__NS7_marine_group"	1
"7b33c61b9ec519809645104a8ff7e70e"	"d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__uncultured_bacterium"	0.7
"7b7417c32bff188b778bc43bf8fb36b1"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EC3; f__EC3; g__EC3; s__uncultured_bacterium"	0.6
"7ba1c0b008242d380be82c3d37f553a8"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__C86; f__C86; g__C86; s__uncultured_bacterium"	0.6
"7bb8de1df6a9c84d81b60877ebdb184e"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Eel-36e1D6; g__Eel-36e1D6"	0.9
"7c8936cd9d800ad8f763921ec3c93ccf"	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurospirillaceae; g__Sulfurospirillum"	0.8
"7c9edda9c7417007a97e2d086063c5e4"	"d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_bacterium"	0.7
"7d3909d4249f04fc2b602945cdbacde8"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Izemoplasmatales; f__Izemoplasmatales; g__Izemoplasmatales; s__uncultured_bacterium"	0.7
"7e08b8d750234f1a00ba61b80e863566"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__MSBL5; f__MSBL5; g__MSBL5; s__uncultured_bacterium"	0.7
"7f3f8153b2397f1a8c159f280e6377b5"	"d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__koll11; g__koll11"	0.6
"7f6fcdeae03b7c1948bbb45e8f4a3c9b"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__uncultured"	0.8
"7f70ad8cc71ec3c88e390948b2f2725f"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__uncultured; g__uncultured"	0.6
"808605401055cf7ed20cb1ddd1f5e50f"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia"	0.7
"80939c455319192ef5d75183020d5a83"	"d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j"	0.6
"8168e17fa4e441abb2872119a5970e21"	"d__Bacteria; p__Myxococcota; c__Polyangia"	0.6
"81779d930a1e869c532f935efb6c2487"	"d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11; s__uncultured_bacterium"	0.8
"817d63bd6642d6d6ab081f48e481a77c"	"d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Silvanigrellales; f__Silvanigrellaceae; g__Silvanigrella"	0.7
"8190ba68af261452a7826f88200c4c14"	"d__Bacteria; p__Halanaerobiaeota; c__Halanaerobiia; o__Halanaerobiales; f__Halanaerobiaceae; g__Halanaerobium"	0.9
"82f17b0cbb717668e9cc3a9a538162b9"	"d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium"	0.9
"8323bf9ec965459b49390610d00b6c93"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium"	0.8
"8424032c4e05e0883107d2726ef4a125"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade"	1
"845c69f31c1f07179e7925fdf2f1ed81"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade"	1
"84e6fe5b4a799fcff24a45e77b882538"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Litoricolaceae; g__Litoricola"	1
"84fae4d57da295b9e9060b9218b812e8"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Pajaroellobacter; s__uncultured_bacterium"	0.8
"85494221957ab0fe0fd5d2bbbde5fcf0"	"d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae"	0.8
"8584fdf976e5b79f92c47c60d41e4615"	"d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__Cloacimonadaceae; g__W5; s__uncultured_bacterium"	0.8
"86843848cbe303164ae25005bff20f64"	"d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calditrichaceae; s__uncultured_bacterium"	0.6
"87308ca0a11a86a281f2e05b7a73a451"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.8
"881740d4222e254d2c10b8741395c1d7"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__MidBa8; f__MidBa8; g__MidBa8"	1
"887f19023eb859bbf96111decd075481"	"d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira"	1
"88da696ecae9a272ac97b9334ce283fd"	"d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108; s__uncultured_bacterium"	0.8
"8916925f699481e4b49aaa0de245c073"	"d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium"	0.7
"89303d8a6efdf10ec55b8c71a35fcb73"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__UASB-TL25; f__UASB-TL25; g__UASB-TL25; s__uncultured_bacterium"	0.7
"8958320e919e13c7d2f124f17681eb25"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Hydrogenophilaceae; g__Hydrogenophilus"	1
"8a42430f59b5d08c93e86b30aec5f2f1"	"d__Bacteria; p__Firmicutes; c__Incertae_Sedis; o__DTU014; f__DTU014; g__DTU014"	0.8
"8d15f2ddb73b507ff81a110503d9ecb9"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae"	0.7
"905044dd8ef2dc2074702746262df24e"	"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium"	0.8
"91222d816dce66b6b40041fea44cdd11"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales"	0.7
"915ec277ffc66e7a75ef315a32e95fd3"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured"	0.9
"91c8e539c9d908f0cbe494b9fa198ef1"	"d__Bacteria; p__Spirochaetota"	0.7
"91da5d33a193a4def4bb05ebe1161a70"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Williamsia"	1
"91eff54c60915d69a8ed6b24e06eda90"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azoarcus"	1
"932fb24a37793db0e5d897a0aeef54ad"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales"	0.6
"9362e3537ec76483166a03b54638b3e6"	"d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__uncultured_bacterium"	0.6
"93685736d1d71f0d1807dac58a9c210c"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales_UCG-001; g__Bacteroidales_UCG-001; s__uncultured_bacterium"	0.8
"938ecac3b379f84ebae41ff3d5971683"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__Parvibaculaceae"	0.9
"93e6dd7f5cff61b10508023b656f0428"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV; s__uncultured_bacterium"	0.6
"950432003d0026d8b4091aa9f333ab8c"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JTB23; f__JTB23; g__JTB23; s__uncultured_gamma"	0.7
"953e302d585f1edc488c2a6b817cf2ec"	"d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium"	0.6
"96440c530ea39e975a8da745c5ca476f"	"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae"	1
"97006907f624c20e927d8934d78aa0b3"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__AB1"	0.6
"97e872d2f0748a1c0c49568eb3e5f488"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__Haliangium; s__uncultured_bacterium"	0.8
"99626c0df4e123b04f8ce91d369672a0"	"d__Bacteria; p__Firmicutes; c__Thermoanaerobacteria; o__Caldicellulosiruptorales; f__Caldicellulosiraptoraceae; g__Caldicellulosiruptor"	0.6
"997669261aeff835c9a044e4feaf08d7"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__NRL2; f__NRL2; g__NRL2"	0.6
"99d9d466d01a696918d68a33f8a7bdeb"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Sva1033; f__Sva1033; g__Sva1033"	1
"9a263dc28593e4cd3c325cb8cc56e0b4"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__UCG-004; s__uncultured_bacterium"	0.8
"9a7a0034938be41c247652ce4876caaa"	"d__Bacteria; p__Desulfobacterota; c__Desulfomonilia; o__Desulfomonilales; f__Desulfomonilaceae; g__Desulfomonile"	0.6
"9aa46547703fb2c1c7666c1d9e551764"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"	0.6
"9bf52c4b3742fdc2e4fde21559dd5ceb"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__uncultured_bacterium"	0.8
"9cb1cf2477c2211749138d1266840122"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Belnapia"	0.7
"9db46547987c9a21e765bebc2dd68986"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Hahellaceae; g__Hahella"	0.9
"9e3c2f0da8252918618ed9895ef7a79c"	"d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25"	0.8
"9e5ca1bd20bd457a1c266d7d0e83c0ec"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales"	0.9
"9f2cbe595319b6fbbc0e5b8b835b6075"	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales"	1
"9f3e124a5dd1bfbb263d5677b032d650"	"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium"	0.6
"9f726ddfaf1942cf274d965df8377185"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia"	1
"9f8e89902c4ab02b7fc12f04ca16008e"	"d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f; s__uncultured_bacterium"	0.7
"9ffe42627ceaf6bae59c5c301b63b6a9"	"d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales"	0.9
"a0ab7862960e0fc04012260b2e5d1853"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia; s__uncultured_bacterium"	0.6
"a18318ff5b556750c4273d52979922cd"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae"	1
"a1c5f315c439d3ee32d89daba297d141"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales"	0.8
"a1d2488c97d8750cc3a68306e82b8f39"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Nakamurellaceae; g__Nakamurella"	1
"a28fc81114241d8a90ca60da58780665"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfococcaceae; g__uncultured; s__uncultured_organism"	0.6
"a30f3f9840c190a3beabd49ce2b265bf"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella"	0.6
"a41b59678c783cb76ac1941c6ae20e4e"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__AT-s3-44; f__AT-s3-44; g__AT-s3-44; s__uncultured_bacterium"	0.8
"a4554d075d0b8991d9c630d43d59e9c9"	"d__Bacteria; p__Planctomycetota; c__Pla3_lineage; o__Pla3_lineage; f__Pla3_lineage; g__Pla3_lineage; s__uncultured_bacterium"	0.6
"a45af4e37cf07e3106e92721a64ef00c"	"d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales"	1
"a525e24b9b280dee324ced4f781222fb"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Candidatus_Endobugula"	0.6
"a541ab630ae66af13b76ce62087e5363"	"d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium"	0.7
"a5e6c8a3c406fb561acf0b455a40a377"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Thermosynechococcales; f__Acaryochloridaceae; g__Acaryochloris_MBIC11017"	0.8
"a66839753f785f0d91be3ac660c80f58"	"d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_bacterium"	0.6
"a6c078f428600367670fe1309dda900d"	"d__Bacteria; p__Gemmatimonadota; c__PAUC43f_marine_benthic_group; o__PAUC43f_marine_benthic_group; f__PAUC43f_marine_benthic_group; g__PAUC43f_marine_benthic_group; s__uncultured_bacterium"	0.8
"a72ad668ed482c714e5cc284822d5cce"	"d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Melioribacteraceae; g__IheB3-7; s__uncultured_bacterium"	0.6
"a838bbb517f81d81d738c47e2d8d1fbc"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Microtrichaceae; g__Sva0996_marine_group; s__uncultured_bacterium"	0.6
"a842ea9c3531ed1c516afd58e96845e4"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia"	1
"a859935a02c6fe7ea2ddaee20dc4dc47"	"d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophales; g__Omnitrophales"	0.8
"a8a4b178592a59603262cb97f7dabbba"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EPR3968-O8a-Bc78; f__EPR3968-O8a-Bc78; g__EPR3968-O8a-Bc78; s__uncultured_bacterium"	0.6
"a8d40a733a30177eaa0e86ab7fa6071e"	"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.8
"aa3aad5c209f129acc158b4c23eb74a2"	"d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__uncultured; g__uncultured"	0.6
"acbdf320a8c1314751a695e636690776"	"d__Bacteria; p__Chloroflexi; c__AD3; o__AD3; f__AD3; g__AD3; s__uncultured_bacterium"	0.6
"adbe52fa3684cfd8c329602a44f2f166"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__HOC36; g__HOC36"	0.7
"adc6d6050e32536d981e8e0d9d60e7ee"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales"	0.6
"ae1179cb06e5f44798a79b3c54e6f7ca"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus"	1
"b02b1920535dcd614c6bd39eb30a7259"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium"	0.6
"b12ab3b29b3fe97e90a5ebee5112b035"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__BD2-7; g__BD2-7"	0.9
"b14500044a37d33f07a3c48bc9d92fcb"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_bacterium"	0.8
"b2195b313fabc9b223fb053359558f25"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter"	0.6
"b2ca3d68af5972fd2175604a9503e705"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__uncultured"	0.8
"b415fc30329e395a74f2836035668e5f"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfolunaceae"	0.7
"b416572f36ddfede57b7290cbfe72fb0"	"d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium"	0.7
