"id","E7.17.Ech.lame.1.20150620.T","E7.17.Ech.lame.2.20150620.T","E7.17.Ech.lame.3.20150620.T","E7.17.Fav.abdi.1.20150623.T","E7.17.Fav.spA.1.20150623.T","E7.17.Fav.spA.2.20150623.T","E7.17.Fav.spC.1.20150623.T","E7.17.Gon.edwa.1.20150623.T","E7.17.Gon.edwa.2.20150623.T","E7.17.Hyd.exce.1.20150620.T","E7.17.Hyd.exes.1.20150622.T","E7.17.Hyd.exes.2.20150622.T","E7.17.Mer.ampl.1.20150621.T","E7.17.Mer.ampl.2.20150621.T","E7.17.Mer.ampl.3.20150621.T","E7.17.Myc.elep.1.20150622.T","E7.17.Pla.sine.1.20150622.T","E7.17.Pla.sine.2.20150622.T","E7.17.Pla.sine.3.20150622.T","E7.19.Lob.hemp.1.20150619.T","E7.19.Lob.hemp.1.20150621.T","E7.19.Lob.hemp.2.20150619.T","E7.3.Por.loba.1.20150619.T","E7.3.Por.loba.2.20150619.T","E7.3.Por.loba.4.20150619.T","E7.5.Gal.astr.1.20150622.T","E7.5.Gal.fasc.1.20150621.T","E7.5.Gal.fasc.1.20150622.T","E7.6.Acr.hyac.1.20150622.T","E7.6.Acr.hyac.2.20150622.T","E7.6.Acr.hyac.3.20150622.T","E7.6.Mon.aequ.1.20150620.T","E7.6.Mon.aequ.2.20150620.T","E7.6.Mon.aequ.3.20150620.T","E7.6.Mon.aequ.4.20150620.T","E7.7.Pav.vari.1.20150623.T","E7.7.Pav.vari.2.20150622.T"
"3b5d3ff29662a50364edbf77c796754e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
"38ceccfb3482f4d38287c464955ce0ca",0,2,0,22,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"6a846fcfb8f0ba952cfaf5564a05cea6",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04b8c414c6d0bec62086485d151ba817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"59b64d0940d38a9d699fcfb7d56c80ff",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"e8099f7353d7530b6250eb397e769a24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"accee5486335ff5e2da9c57a90e78551",0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0
"640f13eb6d04e10203747122f0d41210",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,26,63
"de5dee5f6fee7ae38d41ca3f5bea580a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
"a170bd35add8a7de535324b610d4dba7",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"5aceac2bfaeb1e60248218659524ce46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"e06f7cc33d7304c1d66deb0e25baf3da",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0
"b3bdb0165364f0e0e031ec012565d569",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9a94ee0c3527d9e30fc1f0146e29e2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3a159b0bb7400ac63223536cff2da8cb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,1
"74a07870c2bac3fb6b1c4bf7870df911",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94146812796057b87dce629d42333ecf",0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"8cb97504d0abaf890fb9a442592cf25b",0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"32f54d30a05d28c67d3309b5f63522e9",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1d778943675a5df5e914a78c9be1c47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"a4a4d436e5d14678ef09e99f12994080",0,100,21,7,0,48,0,8,9,2,0,0,0,0,0,66,8,0,0,10,38,18,0,8,0,0,36,36,0,0,0,0,19,14,23,26,31
"6c2488c9c9d1a578a5504d87b2f5d425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"cbbb3e79a02d2c40854ba497a0f9c76c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1bca333db9a0c9627cf59e0f82b23848",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"a8a8d6efae99f4898c36490b16ad5efd",0,0,0,11,0,0,9,3,40,7,0,0,0,11,0,17,0,0,0,7,8,7,0,0,0,0,11,9,0,0,0,0,0,0,4,3,0
"122211db3ffd3f79121d1f39865c9fb6",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"128872d2cae0ac1dac76111c1cf2a098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9cd68afe54bdaf89ec3605c424e95b54",0,0,14,0,138,0,0,28,0,0,0,0,0,38,38,0,91,188,55,0,7,0,30,0,9,4,4,70,0,0,0,16,0,0,0,2,0
"2af7e31eb35672d6239811e7ba0c9a19",0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"0e4bcfe16c9f0dbe749a3685a4f81499",0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
"e1e374349567d5b2b2d74bbffb30e229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0
"861255c12d63ec16876bd1b62358df9c",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4c874aa975926d79fb3493f66df5684d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0
"efee48d1ba84a6b17645f69acf32dc0b",0,0,7,0,0,0,0,0,3,2,0,0,0,0,7,0,0,0,0,8,2,2,0,17,0,0,6,0,0,0,0,0,0,0,15,8,0
"20a8e2b95b95737dd19c695ffb9d1894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"26fc1fe31945be30a2e42ad392067aef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
"956bad2110a2f24e9a47d6fba9fd3c67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"c5ea83f4ca1a85332d75649dfd02bb2b",0,8,19,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc6a9771230647a660d6a48e22212eca",0,6,0,15,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"e84937bfed53c219fedbe1366dc5b7e6",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
"f411cc0a026fbe2baae5f6c87f1a395b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"8bae9dc6086db62e70e35afc10b59432",0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"41e2df67569020508327b7e48597345b",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0
"69e04666bd612083b71df54b5b7ed3a4",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"b02365891a6d499cb4153612ddbb645e",0,12,0,30,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"38e0e06da09c6a3011ffa7b34f0cda6c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"31f683c9ef6eb23d227ded40313229db",0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba995e4e0da00be88bcc2c18608b89c8",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bf82e87e16953289a8ff050ea785ef7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13410e4186436f3e36ebd90be22dcf49",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4
"86146cde53ec3ebe019cec9f672f1abe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
"702531c3b02d6fb462a5aba73cf4fdba",0,0,0,44,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,18
"92f22fad8fd51108083b2cd07ad5291a",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429ce8fd721cf3940b8c0282a104d350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0
"1c3d59ef9ad1e7630de642135d2d4d09",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e75c3af4d56b8fa9aa7c07c8185ac072",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"414215040bcd3d89cb3104cedfb70367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b5cdaa4039b405303ea11bc57f1e9d8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3e18e13eda314e1e0d785fc59a3bfca6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4f9bd9c88efae962705a2b23142f4122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"9bbd8a79771ab7443ea6854c2650c226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec1b90f707b6714f6d63f1822bc4d7ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"4d5a5ee526e3928b571bb61bab4ed252",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"9f35a05f382fed012adbdb12fb93ca27",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,31,0,0,0,0,7,0,0,0,38,0,0,0,13,6,0
"e5a79eb37ba2231fc317d903db33359e",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40da5ae32375be6f6c7ff9b4377a3416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"674de308e8746fd70713b9b5946f4d12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7734b7a32c1b8f0577a1fc6ef38fcd37",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
"7a66f60b743e9c1b32a50a7c74b7c100",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aeadbe4606b81b798efc9d064743b99c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"08b9c37b09d38be9e583bd10b0019fa9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"c27f2cef16497bef3ccd77af7c0f81f7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc32fb880d84f8226c7c939f0bfa508e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"96f2ba715617bba89b19b2eb10c9391e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0
"a78aae3025dc71aebc898a256f7de4a8",0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,23,0
"7976e5cfa0cb3720651c0cacc49893a7",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f433281b2bc8896e7a5ef110dface95e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0
"b8dfbf4a781dfe45198edf1e90eb6d95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"7991130ec0de600dff2a9a0e74f06772",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102fdcd25ea607143c6101ba6c35be8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0
"1a9c19d3518b06f07d971f9314d59af6",0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7873b611f35ac6122f06029dc01bf5fd",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"0a1e63aef109327e44fa85f8f9739fbe",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5c92a440c5f620465dda86703a8bb35c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"48f8a3e43ae6ee574431ed83b1d68d19",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0da076ffd358cd674670f30be39cb7ea",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e5f06f1cc300c9b7be2b3dacb6b10e80",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e61e2528f743229c2a0b2d9e843f989b",0,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"898bd21a3b74788963d6377104c1a993",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a35a2167903124eb260b2061ddba16f8",0,0,0,58,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"c3dbf13630b21918ba2795e2a478f8fb",0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e08e727906725b9e0157e3acfb8d8f3b",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"118bf7c3f22b2a7b35513317b8162488",0,39,0,3,0,0,0,44,7,9,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,16
"840821eb014737452db9cb9be3c22f7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"73b23f7b90eb132330378b8e073088c5",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"b51ec456329f472e1b498e7ef826f699",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2db93fb2a687ecc2cdeb2f0771f0c4b",0,0,0,0,0,0,0,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11b62752d15e875a482e1fb70e3398bd",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fd12da3b4e7b58931f1b04c69bf2bdc",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063cb09dd9f73a4e579f5745d8ebdfa",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,6,0,5,0,0,0,0,0,0,0,0,34,29,0,0,0
"6de6181e82dd779994a8d7c75d57201b",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b60f1db33f9dc71f6366bd4bca959605",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a2383a95aae0e94508b60ac73cf006e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"94d7547cc80c7e05cefd66d8d5ae6428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"de0d6948ae2456e36cada37546b1f4f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d0ed6649d4a338725aba8c82f7f7bbb",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526d07c277de621d5b1fa77067befc95",0,0,0,0,0,0,0,0,0,8,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"ade4ab8d29dbf2083585de3e69fb5f83",0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"75527b3c844f10c41801a91b9815b6c6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"051e985def7c92bf580c21b5696ab403",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6069a80f4e6ba794d4c3fa76c59babbb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"e8cd627a66ce3b304471c23235176861",78,17,0,0,30,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,36,31,12,0,0
"8d55d9f890c064c6242cad6bbc2f3d20",78,0,0,0,0,0,0,0,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"3485d3f16fad55bc55b3862445667a2d",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e5ad23c1648606d266aba3fad02a51f",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6791b81aff174dbaf27a7d5fc0ff075a",100,0,0,0,0,0,120,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,45,0,13,0,0
"bafe14e5436947726340b3b2b51b64df",0,0,0,0,0,0,0,0,0,0,0,0,41,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
"95f22630eea7a432bc78ecf826023cd8",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0
"72e844cf6ccf419160f298090b60c327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4
"c2e315f194c996b7db864bd01d3cd0ff",0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,16
"7951393b61211b4348663491ecc9f6c6",0,0,16,22,0,58,0,9,19,0,0,0,0,0,0,68,0,0,0,0,5,7,0,0,0,0,3,0,0,0,0,0,0,0,5,2,11
"8b67db1b4da834b56ac9b0f207fd4010",0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
"d02f21927b6b51f27acfd43c090b59f9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"067e63cece4c5e90e432ea6801251817",0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f5e8315936799b98e4636f70f95b0d7a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,19,0,0,0
"f6bd8449da9f95521def8a5aa8f346d6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"5f31aeca54c907cc0114c30b280396a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c55fe867ae1bbddc099c6804b15ce47a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0
"eb51677c1aa29188db00faadecec7fb9",0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"7b5bf435e7e74012838c38d03a238bb1",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"28c2ce890a49cd058f0ffeb8dcd2e51d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,23,0,0,0,0
"1670550f481c19eb3590831a57d648ed",30,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"5d5e58fa23b20766e58171da404dd8ea",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f3c5043e082ae8ca6060f009a38f23a",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"bbe93dea1074b7fa355e1d327e3c0350",0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"59af2541836cd08d9b9ae51552f603eb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
