id,p,freq,freq.pred,pred.lwr,pred.upr,bino.pred,bino.lwr,bino.upr,model,ci.mean,SE,zstat,p_value,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species,biosample_ID
27c0f79ba15c838222a078e7cf19166b,6.72E-05,0.039525692,0.002912501,0.000266952,0.030963912,0.064988017,0.040653421,0.102335159,above,0.030696959,0.007830857,5.047428611,6.69E-07,0.000474433,d__Bacteria,Planctomycetota,Phycisphaerae,S-70,S-70,NA,NA,skeleton_above
fd2237c95c0437d9cf77487dadb14f9e,6.72E-05,0.031620553,0.002912501,0.000266952,0.030963912,0.064988017,0.040653421,0.102335159,above,0.030696959,0.007830857,4.037942889,6.26E-05,0.044413031,d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,uncultured,NA,NA,skeleton_above
e5777493b9ad2578c67dbf6bdd43fae9,7.91E-05,0.035573123,0.003425685,0.00035879,0.031872214,0.076010442,0.049326809,0.115376906,above,0.031513424,0.008039139,4.424991737,1.21E-05,0.008613943,d__Bacteria,Elusimicrobiota,Elusimicrobia,MVP-88,MVP-88,NA,NA,skeleton_above
031db8794f00996346846ce2473c755c,8.30E-05,0.04743083,0.003596694,0.000391814,0.032172467,0.079655661,0.052237983,0.119647131,above,0.031780653,0.008107309,5.85037867,9.88E-09,7.00E-06,d__Bacteria,WS2,WS2,WS2,WS2,NA,NA,skeleton_above
ceebd78c7eedc5039ac66a7cfe3e9796,9.49E-05,0.04743083,0.004109563,0.000497698,0.03306611,0.090505347,0.061011921,0.132248016,above,0.032568412,0.008308268,5.708870747,2.16E-08,1.53E-05,d__Bacteria,Planctomycetota,Phycisphaerae,C86,C86,NA,NA,skeleton_above
4b14399b2a200415132904171b6dbe83,9.88E-05,0.043478261,0.004280467,0.00053517,0.033361711,0.094093439,0.06394631,0.136382481,above,0.032826541,0.008374118,5.19198111,3.26E-07,0.000231075,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Yanofskybacteria,Candidatus_Yanofskybacteria,NA,NA,skeleton_above
8f14249720b8bc48b8c6a69611aece62,0.000102767,0.04743083,0.004451345,0.000573687,0.033656216,0.09766739,0.066883981,0.140485804,above,0.03308253,0.008439421,5.62015223,3.49E-08,2.48E-05,d__Bacteria,Myxococcota,Polyangia,Polyangiales,BIrii41,NA,NA,skeleton_above
e07672a4b4bc1130d34f7f20189389c1,0.000102767,0.04743083,0.004451345,0.000573687,0.033656216,0.09766739,0.066883981,0.140485804,above,0.03308253,0.008439421,5.62015223,3.49E-08,2.48E-05,d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,NA,NA,skeleton_above
3c8c7470e81bf55595bdf98e274b7714,0.000106719,0.051383399,0.004622197,0.000613224,0.033949651,0.101227255,0.069824114,0.144558914,above,0.033336427,0.00850419,6.042127045,3.33E-09,2.36E-06,d__Bacteria,Planctomycetota,Phycisphaerae,Unclassified Phycisphaerae,Unclassified Phycisphaerae,NA,NA,skeleton_above
107c55a021c1c5185448c88e652c0619,0.000110672,0.039525692,0.004793023,0.000653758,0.034242037,0.104773089,0.072765965,0.148602666,above,0.033588279,0.008568439,4.612939839,5.24E-06,0.003713519,d__Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SM23-30,NA,NA,skeleton_above
9575e68a38f222231355f1271f97e842,0.000110672,0.055335968,0.004793023,0.000653758,0.034242037,0.104773089,0.072765965,0.148602666,above,0.033588279,0.008568439,6.458115774,2.84E-10,2.02E-07,d__Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,NA,NA,skeleton_above
428485f78a3a628438ed2084c31f070f,0.000118577,0.043478261,0.005134595,0.000737725,0.034823758,0.111822888,0.078652163,0.156605185,above,0.034086033,0.008695417,5.000135469,8.44E-07,0.000598069,d__Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,Bradymonadales,NA,NA,skeleton_above
775db8af03659d822c4c2e27372123b3,0.00012253,0.035573123,0.005305342,0.000781114,0.035113135,0.115326963,0.081595319,0.160565359,above,0.034332021,0.008758168,4.061707941,5.68E-05,0.040302686,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,NA,NA,skeleton_above
ca30df963c21102915400861b97f8a6a,0.00012253,0.039525692,0.005305342,0.000781114,0.035113135,0.115326963,0.081595319,0.160565359,above,0.034332021,0.008758168,4.513008823,8.22E-06,0.005829948,d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,NA,NA,skeleton_above
ed704d1bb4b430fec111fb847300b580,0.000134387,0.063241107,0.005817426,0.000916667,0.035975578,0.125756539,0.090418857,0.172288994,above,0.035058912,0.0089436,7.071101946,5.82E-12,4.12E-09,d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,NA,NA,skeleton_above
d8c8516162752403d05dedded5b6a936,0.00013834,0.055335968,0.005988068,0.000963582,0.036261227,0.129205696,0.093356573,0.176146417,above,0.035297645,0.009004501,6.145367371,1.83E-09,1.30E-06,d__Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria,NA,NA,skeleton_above
e49cf7243a422aef4af83c496983fefb,0.00013834,0.055335968,0.005988068,0.000963582,0.036261227,0.129205696,0.093356573,0.176146417,above,0.035297645,0.009004501,6.145367371,1.83E-09,1.30E-06,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Unclassified Lentisphaeria,Unclassified Lentisphaeria,NA,NA,skeleton_above
e7119922ff7a17df977d963ed3571b5d,0.00013834,0.039525692,0.005988068,0.000963582,0.036261227,0.129205696,0.093356573,0.176146417,above,0.035297645,0.009004501,4.389548122,1.42E-05,0.010061956,d__Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,NA,NA,skeleton_above
700d22984559176798bd8cd62312d40b,0.000146245,0.039525692,0.006329275,0.0010599,0.036829881,0.13606328,0.099224476,0.183788551,above,0.035769981,0.009124995,4.331584948,1.83E-05,0.012943725,d__Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,NA,NA,skeleton_above
2b7bf3120ead165261e1aa3584eedd41,0.000150198,0.051383399,0.006499838,0.00110927,0.037112921,0.139471815,0.102153982,0.187574154,above,0.036003651,0.009184605,5.594513862,4.01E-08,2.84E-05,d__Bacteria,Patescibacteria,ABY1,Candidatus_Uhrbacteria,Candidatus_Uhrbacteria,NA,NA,skeleton_above
3541ebf667fd33917fe5a6fc31ec0acf,0.000162055,0.039525692,0.007011373,0.001262033,0.037957084,0.149617022,0.11092111,0.198793966,above,0.036695051,0.009360982,4.222387175,2.91E-05,0.020645161,d__Archaea,Thermoplasmatota,Thermoplasmata,uncultured,uncultured,NA,NA,skeleton_above
2f68e1ec33d593c075094cb3b0c64dc4,0.000166008,0.043478261,0.007181832,0.001314455,0.038236869,0.152972135,0.11383547,0.20248947,above,0.036922414,0.009418983,4.616024918,5.16E-06,0.003661685,d__Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionales,NA,NA,skeleton_above
c52f56441d7217607c1c445027a84793,0.000166008,0.039525692,0.007181832,0.001314455,0.038236869,0.152972135,0.11383547,0.20248947,above,0.036922414,0.009418983,4.196386289,3.25E-05,0.023038901,d__Bacteria,Chloroflexi,Anaerolineae,Unclassified Anaerolineae,Unclassified Anaerolineae,NA,NA,skeleton_above
6ac68fec4973ade770faa24cb1208520,0.00016996,0.039525692,0.007352266,0.001367603,0.038515876,0.156314023,0.116745421,0.20616333,above,0.037148273,0.0094766,4.170872516,3.62E-05,0.025643378,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,NA,NA,skeleton_above
41146e96ff8ae6fe7718bf71341267a4,0.000181818,0.063241107,0.007863408,0.001531272,0.039348368,0.166260865,0.125446726,0.217058166,above,0.037817096,0.009647218,6.555372153,1.57E-10,1.11E-07,d__Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,NA,NA,skeleton_above
dee9b101d122d8e0cad8d56934363b5f,0.000181818,0.079051383,0.007863408,0.001531272,0.039348368,0.166260865,0.125446726,0.217058166,above,0.037817096,0.009647218,8.194215192,2.08E-15,1.47E-12,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Methylacidiphilales,Methylacidiphilaceae,NA,NA,skeleton_above
3627437fc56fbaebf8a7033154045af3,0.000189723,0.04743083,0.008204039,0.001643778,0.039899715,0.172826921,0.131221927,0.224218667,above,0.038255937,0.009759168,4.860130648,1.66E-06,0.001174233,d__Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantales,NA,NA,skeleton_above
9877009424ed514bc8cd5dbc211b5e16,0.000193676,0.051383399,0.008374316,0.001701012,0.040174331,0.176090551,0.134101322,0.227768907,above,0.038473319,0.009814622,5.235392546,2.62E-07,0.000185547,d__Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),NA,NA,skeleton_above
dede40dd44072499d8dd2a3294060324,0.000197628,0.043478261,0.008544566,0.001758886,0.040448257,0.179341317,0.136975047,0.231299475,above,0.038689371,0.009869737,4.405209495,1.33E-05,0.009395524,d__Archaea,Aenigmarchaeota,Aenigmarchaeia,Aenigmarchaeales,Aenigmarchaeales,NA,NA,skeleton_above
212ef66de99e4343a75c5f3e8df01470,0.000209486,0.04743083,0.00905516,0.001936232,0.041266003,0.189016939,0.145560845,0.241775492,above,0.039329771,0.010033105,4.727432881,3.09E-06,0.002192439,d__Bacteria,Chloroflexi,OLB14,OLB14,OLB14,NA,NA,skeleton_above
19c8fa1bb5325954745e00503cf17756,0.000213439,0.043478261,0.009225306,0.001996554,0.041537277,0.192216754,0.148410574,0.245229677,above,0.039540723,0.010086919,4.31036082,2.00E-05,0.014184227,d__Archaea,Crenarchaeota,Bathyarchaeia,Bathyarchaeia,Bathyarchaeia,NA,NA,skeleton_above
df2c538aa59676535a022c252a6ba061,0.000221344,0.086956522,0.00956552,0.002118948,0.042077921,0.198578597,0.15409106,0.252082574,above,0.039958973,0.010193616,8.53048862,1.57E-16,1.12E-13,d__Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,NA,NA,skeleton_above
ed3b99d0d9b04ba0a98c9829f232f124,0.000221344,0.079051383,0.00956552,0.002118948,0.042077921,0.198578597,0.15409106,0.252082574,above,0.039958973,0.010193616,7.754989655,5.25E-14,3.72E-11,d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564_sediment_group,NA,NA,skeleton_above
0f44055f5647700558c2fc373d75eda9,0.000225296,0.04743083,0.009735587,0.002181001,0.042347311,0.201740723,0.156921616,0.255481681,above,0.04016631,0.010246508,4.628975243,4.87E-06,0.003451581,d__Bacteria,Myxococcota,Polyangia,UASB-TL25,UASB-TL25,NA,NA,skeleton_above
7e7d91b3e0e40bf648124c39e21fc631,0.000233202,0.067193676,0.010075644,0.002306774,0.042884272,0.208027632,0.162562899,0.262226156,above,0.040577498,0.010351403,6.491262942,2.32E-10,1.65E-07,d__Bacteria,Planctomycetota,Unclassified Planctomycetota,Unclassified Planctomycetota,Unclassified Planctomycetota,NA,NA,skeleton_above
d1a8506dfa84526938042233193f7a2a,0.000241107,0.04743083,0.010415597,0.00243471,0.043418866,0.214265076,0.16817719,0.268900172,above,0.040984156,0.010455142,4.536603212,7.40E-06,0.005244954,d__Bacteria,Cyanobacteria,Cyanobacteriia,Unclassified Cyanobacteriia,Unclassified Cyanobacteriia,NA,NA,skeleton_above
3768bb81d0b20e13d169b0d6b55ddbe4,0.000249012,0.059288538,0.010755445,0.002564743,0.043951161,0.220453444,0.173763894,0.27550509,above,0.041386417,0.01055776,5.615636277,3.58E-08,2.54E-05,d__Bacteria,Planctomycetota,Planctomycetes,uncultured,uncultured,NA,NA,skeleton_above
3da0ff6fb7c39996320aeab758bc7452,0.00026087,0.055335968,0.011265022,0.002763585,0.044745428,0.22964482,0.182091084,0.28528571,above,0.041981843,0.010709654,5.166924106,3.70E-07,0.000262089,d__Bacteria,Acidobacteriota,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,NA,NA,skeleton_above
98c76adeeef220610bc13e4e44fa5b8d,0.00026087,0.04743083,0.011265022,0.002763585,0.044745428,0.22964482,0.182091084,0.28528571,above,0.041981843,0.010709654,4.428792091,1.19E-05,0.008471096,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA,skeleton_above
2eaccc904ea91ba3a92e5b63d9e2f8a5,0.000272727,0.079051383,0.011774365,0.002966801,0.045534866,0.238727931,0.190353488,0.294917824,above,0.042568065,0.0108592,7.279668955,1.44E-12,1.02E-09,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Unclassified Planctomycetales,NA,NA,skeleton_above
63083ceacad4cb06f74dbe7d58eec850,0.000272727,0.075098814,0.011774365,0.002966801,0.045534866,0.238727931,0.190353488,0.294917824,above,0.042568065,0.0108592,6.915685507,1.61E-11,1.14E-08,d__Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,NA,NA,skeleton_above
b9311732854cb0d3493a2e9e85d8bd0f,0.000272727,0.04743083,0.011774365,0.002966801,0.045534866,0.238727931,0.190353488,0.294917824,above,0.042568065,0.0108592,4.367801373,1.56E-05,0.011062695,d__Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22,NA,NA,skeleton_above
07250dedf54cc11ffb3ff71264a6f2de,0.000280632,0.059288538,0.012113796,0.003104614,0.046058568,0.24472382,0.195825123,0.301258613,above,0.042953954,0.010957641,5.410702513,1.06E-07,7.53E-05,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria,NA,NA,skeleton_above
cf09c1a2f69eb84515c3029c05ee3733,0.000288538,0.090909091,0.012453123,0.003244234,0.046580259,0.250672532,0.201267068,0.307536148,above,0.043336025,0.011055109,8.223265368,1.67E-15,1.18E-12,d__Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,NA,NA,skeleton_above
d2973a13621b676173f12e71e7823b2c,0.000288538,0.083003953,0.012453123,0.003244234,0.046580259,0.250672532,0.201267068,0.307536148,above,0.043336025,0.011055109,7.508198814,3.00E-13,2.13E-10,d__Bacteria,Planctomycetota,BD7-11,BD7-11,BD7-11,NA,NA,skeleton_above
4177ae8ad0b9dcb12d19e1e053eaf12d,0.00029249,0.063241107,0.012622748,0.003314706,0.046840367,0.253629313,0.203976816,0.310651514,above,0.043525661,0.011103485,5.69560882,2.32E-08,1.65E-05,d__Bacteria,Nitrospinota,P9X2b3D02,P9X2b3D02,P9X2b3D02,NA,NA,skeleton_above
019dc3ec05ce4ba1c31904d91d3df070,0.000296443,0.067193676,0.012792347,0.003385611,0.047099991,0.256574437,0.206679037,0.313751444,above,0.043714379,0.011151627,6.025459194,3.67E-09,2.60E-06,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,skeleton_above
17f9d461cf617ee4cdc98552d324677f,0.000296443,0.071146245,0.012792347,0.003385611,0.047099991,0.256574437,0.206679037,0.313751444,above,0.043714379,0.011151627,6.37989797,4.57E-10,3.24E-07,d__Bacteria,Planctomycetota,Phycisphaerae,mle1-8,mle1-8,NA,NA,skeleton_above
5b30e450607cf0798da26f821f2b41b8,0.000296443,0.04743083,0.012792347,0.003385611,0.047099991,0.256574437,0.206679037,0.313751444,above,0.043714379,0.011151627,4.253265313,2.55E-05,0.018110085,d__Bacteria,Desulfobacterota,Desulfuromonadia,PB19,PB19,NA,NA,skeleton_above
1090ff43d4e342f4144f046538c3cb5e,0.000300395,0.083003953,0.012961919,0.003456944,0.047359136,0.259507952,0.209373702,0.316836059,above,0.043902193,0.011199539,7.411372282,5.87E-13,4.16E-10,d__Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA,skeleton_above
f19443a7a5e70d09059aa5546bf649fd,0.000312253,0.063241107,0.01347048,0.003673447,0.048133763,0.268239296,0.217412089,0.325999178,above,0.044460316,0.011341917,5.575874437,4.43E-08,3.14E-05,d__Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,SCGC_AAA286-E23,NA,NA,skeleton_above
79ae40dabf84e83679ef3a9a1751a947,0.000316206,0.09486166,0.013639949,0.003746432,0.048391054,0.271126828,0.220076268,0.329023687,above,0.044644622,0.011388934,8.329283433,7.45E-16,5.28E-13,d__Bacteria,Patescibacteria,ABY1,Unclassified ABY1,Unclassified ABY1,NA,NA,skeleton_above
8173be77f62723bea8c32a690df4d231,0.000328063,0.086956522,0.014148198,0.003967763,0.049160245,0.279721305,0.228022666,0.338009158,above,0.045192483,0.011528695,7.542616488,2.36E-13,1.67E-10,d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales,NA,NA,skeleton_above
e62809ed1629b81f9d42e70f21d837f8,0.000328063,0.086956522,0.014148198,0.003967763,0.049160245,0.279721305,0.228022666,0.338009158,above,0.045192483,0.011528695,7.542616488,2.36E-13,1.67E-10,d__Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,NA,NA,skeleton_above
ff192a91bb244f12df0d402a7ef70a0f,0.000332016,0.051383399,0.014317563,0.004042315,0.049415766,0.282563574,0.230656026,0.340975313,above,0.045373452,0.01157486,4.439224212,1.14E-05,0.008090536,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria,NA,NA,skeleton_above
67e5ff1ae45451cefc6f394ef67eb09f,0.000351779,0.067193676,0.015163995,0.004420669,0.050687015,0.296607727,0.243706407,0.355593136,above,0.046266346,0.011802639,5.693105892,2.35E-08,1.67E-05,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Unclassified Cellvibrionales,NA,NA,skeleton_above
c1356a087fefbb27d645516b409e8423,0.000351779,0.063241107,0.015163995,0.004420669,0.050687015,0.296607727,0.243706407,0.355593136,above,0.046266346,0.011802639,5.35821731,1.39E-07,9.89E-05,d__Bacteria,Patescibacteria,ABY1,Candidatus_Magasanikbacteria,Candidatus_Magasanikbacteria,NA,NA,skeleton_above
9ab2172cc7a35d7f130d9fcb04085e8d,0.000363636,0.059288538,0.015671542,0.004651993,0.051444845,0.304902041,0.251443129,0.364196933,above,0.046792852,0.011936952,4.966807003,9.92E-07,0.000703305,d__Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),NA,NA,skeleton_above
4aeb5ec9c13a0378e432157743ac2c4c,0.000367589,0.075098814,0.015840672,0.004729794,0.051696662,0.307645042,0.254006408,0.367037605,above,0.046966868,0.011981344,6.267979186,8.92E-10,6.32E-07,d__Bacteria,Acidobacteriota,Subgroup_26,Subgroup_26,Subgroup_26,NA,NA,skeleton_above
0972af539c438102f4f9e91fb23c9a06,0.000371542,0.059288538,0.016009777,0.004807934,0.051948088,0.31037723,0.256561864,0.369864796,above,0.047140154,0.01202555,4.93021438,1.18E-06,0.000839398,d__Bacteria,Firmicutes,Clostridia,Unclassified Clostridia,Unclassified Clostridia,NA,NA,skeleton_above
827cc5100ecf16c90ad4f4aca75b1ded,0.000371542,0.055335968,0.016009777,0.004807934,0.051948088,0.31037723,0.256561864,0.369864796,above,0.047140154,0.01202555,4.601533421,5.52E-06,0.003911346,d__Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,NA,NA,skeleton_above
6bd8de5bcd0db43bd220f48c2cd515fe,0.000379447,0.059288538,0.016347908,0.004965216,0.052449787,0.315809334,0.261649296,0.375479081,above,0.047484571,0.012113411,4.894454398,1.41E-06,0.000996728,d__Archaea,Aenigmarchaeota,Deep_Sea_Euryarchaeotic_Group(DSEG),Deep_Sea_Euryarchaeotic_Group(DSEG),Deep_Sea_Euryarchaeotic_Group(DSEG),NA,NA,skeleton_above
17a8bad3804891d1f9313f9e8e24c600,0.000391304,0.083003953,0.01685491,0.005203586,0.053199508,0.323877447,0.269221718,0.383801543,above,0.047995922,0.012243858,6.779232099,3.85E-11,2.73E-08,d__Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,NA,NA,skeleton_above
7d8ad42f268270c36d8d5a6615a84131,0.000391304,0.063241107,0.01685491,0.005203586,0.053199508,0.323877447,0.269221718,0.383801543,above,0.047995922,0.012243858,5.165129218,3.73E-07,0.000264459,d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,NA,NA,skeleton_above
18bd0a9ae7d5f86586609335611103d8,0.000395257,0.114624506,0.017023859,0.00528368,0.053448676,0.326545641,0.271730197,0.386549637,above,0.048164996,0.012286989,9.328933924,2.35E-19,1.67E-16,d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_17,Subgroup_17,NA,NA,skeleton_above
26f2f03921a766faf144656dc967e175,0.000403162,0.067193676,0.017361679,0.005444804,0.053945926,0.331850513,0.276723671,0.392007222,above,0.048501123,0.012372735,5.430785841,9.56E-08,6.78E-05,d__Bacteria,Desulfobacterota,Unclassified Desulfobacterota,Unclassified Desulfobacterota,Unclassified Desulfobacterota,NA,NA,skeleton_above
8fd22aa7d1572f98191c233964af4a90,0.000411067,0.114624506,0.017699395,0.00560715,0.054441751,0.337113639,0.28168585,0.39741386,above,0.048834601,0.012457806,9.201018431,6.92E-19,4.90E-16,d__Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA,skeleton_above
18c3ebaae0add40bb694269a6805c306,0.00041502,0.063241107,0.017868214,0.005688774,0.054689138,0.339729651,0.284155213,0.400098267,above,0.049000364,0.012500093,5.059250955,6.31E-07,0.000447617,d__Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,AT-s2-59,NA,NA,skeleton_above
3a32f544af243be1aebef6212c54b95f,0.000418972,0.059288538,0.018037007,0.005770693,0.054936178,0.342335348,0.286616764,0.402770167,above,0.049165485,0.012542216,4.727118355,3.10E-06,0.002195648,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA,NA,skeleton_above
8d11532bfd895f61fe71778f80c6c053,0.000422925,0.130434783,0.018205774,0.005852905,0.055182875,0.344930773,0.289070509,0.405429635,above,0.049329971,0.012584176,10.36498379,2.31E-23,1.64E-20,d__Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,NA,NA,skeleton_above
c247f3367f24d381ef83cf336c5ec19f,0.000422925,0.055335968,0.018205774,0.005852905,0.055182875,0.344930773,0.289070509,0.405429635,above,0.049329971,0.012584176,4.39726585,1.37E-05,0.009728087,d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA,skeleton_above
2eb9f4e6c8a08a211d016177b3b52a52,0.000434783,0.114624506,0.01871192,0.006101263,0.055920941,0.352655814,0.296384965,0.413334181,above,0.049819678,0.012709102,9.019088021,3.13E-18,2.22E-15,d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peregrinibacteria,Candidatus_Peregrinibacteria,NA,NA,skeleton_above
262be0ab8c0547306030b4c1f1e873e4,0.000442688,0.106719368,0.019049222,0.00626824,0.056411326,0.357755215,0.301222358,0.41854305,above,0.050143086,0.012791604,8.342923236,6.71E-16,4.76E-13,d__Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,NA,NA,skeleton_above
82c1c2f7157104bc1be25334cad36a25,0.00044664,0.09486166,0.019217833,0.006352141,0.056656031,0.360289846,0.303629404,0.421129448,above,0.050303889,0.012832625,7.392225776,6.69E-13,4.75E-10,d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA,skeleton_above
2bd6bcb1d5ff27ea9521b4b1b334de0b,0.000454545,0.130434783,0.019554979,0.006520755,0.057144477,0.365329169,0.308420242,0.426266516,above,0.050623722,0.012914215,10.10009402,2.66E-22,1.89E-19,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,NA,NA,skeleton_above
bb6acc0da48eda61a8e4b19c746a8923,0.000454545,0.086956522,0.019554979,0.006520755,0.057144477,0.365329169,0.308420242,0.426266516,above,0.050623722,0.012914215,6.733396013,5.15E-11,3.65E-08,d__Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,NA,NA,skeleton_above
4f5a25de5a8067fb44c3ebc5ff020f38,0.000462451,0.067193676,0.019892021,0.006690432,0.057631658,0.370328835,0.313180135,0.431356398,above,0.050941226,0.012995211,5.170649166,3.63E-07,0.000257236,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,NA,NA,skeleton_above
7f31b60e1b629b103bdd0b07dac7f619,0.000462451,0.09486166,0.019892021,0.006690432,0.057631658,0.370328835,0.313180135,0.431356398,above,0.050941226,0.012995211,7.299739999,1.26E-12,8.92E-10,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA,skeleton_above
0b8c52ea1cba3f4b650f4e179cb6329a,0.000470356,0.098814229,0.02022896,0.00686115,0.058117597,0.375289154,0.317909165,0.436399628,above,0.051256447,0.013075624,7.557132829,2.13E-13,1.51E-10,d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA,skeleton_above
a218789f06432d4aa7dadc0ef4ec6046,0.000470356,0.071146245,0.02022896,0.00686115,0.058117597,0.375289154,0.317909165,0.436399628,above,0.051256447,0.013075624,5.441135637,9.05E-08,6.42E-05,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,NA,NA,skeleton_above
98d2aeba92b38a8aba3d41dd26a19f1e,0.000474308,0.122529644,0.02039739,0.006946893,0.058360107,0.377754656,0.320262134,0.438903912,above,0.051413214,0.013115616,9.342271514,2.10E-19,1.49E-16,d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,NA,NA,skeleton_above
d6bfadb9738ef3f9d506c7b0fe34a15d,0.000494071,0.122529644,0.021239154,0.007379343,0.059568162,0.389937117,0.331911984,0.451254568,above,0.05218882,0.013313474,9.203431106,6.78E-19,4.81E-16,d__Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,NA,NA,skeleton_above
3e7b67fd84ea17c5626ad00d6245b7ba,0.000498024,0.071146245,0.021407429,0.007466563,0.059808892,0.392344865,0.334219043,0.453690984,above,0.052342329,0.013352635,5.328255078,1.63E-07,0.000115427,d__Bacteria,Acidobacteriota,Acidobacteriae,Unclassified Acidobacteriae,Unclassified Acidobacteriae,NA,NA,skeleton_above
0927dd7dceb57b3db08cf0d6d61facb5,0.000509881,0.122529644,0.0219121,0.007729642,0.060529361,0.399511301,0.341094631,0.460933897,above,0.052799719,0.013469316,9.096946201,1.65E-18,1.17E-15,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,Candidatus_Kaiserbacteria,NA,NA,skeleton_above
9823441552c36fb502d410b5dd9b589d,0.000509881,0.114624506,0.0219121,0.007729642,0.060529361,0.399511301,0.341094631,0.460933897,above,0.052799719,0.013469316,8.510046446,1.85E-16,1.31E-13,d__Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,NA,NA,skeleton_above
