"id"	"E1.10.Poc.dami.1.20140731.S_below"	"E1.11.Fun.sp.1.20140811.S_below"	"E1.11.Lep.tran.1.20140731.S_below"	"E1.11.Psa.cont.1.20140730.S_below"	"E1.11.Psa.digi.1.20140807.S_below"	"E1.14.Phy.lich.1.20140801.S_below"	"E1.14.Phy.lich.1.20140811.S_below"	"E1.15.Dip.heli.1.20140726.S_below"	"E1.15.Dip.heli.1.20140809.S_below"	"E1.15.Dip.heli.1.20140815.S_below"	"E1.15.Dip.heli.1.20140905.S_below"	"E1.17.Cau.furc.1.20140801.S_below"	"E1.17.Ech.lame.1.20140905.S_below"	"E1.17.Fav.sp.1.20140805.S_below"	"E1.17.Fav.sp.1.20140811.S_below"	"E1.17.Fav.sp.2.20140805.S_below"	"E1.17.Hyd.exes.1.20140803.S_below"	"E1.19.Lob.sp.1.20140730.S_below"	"E1.19.Lob.sp.1.20140809.S_below"	"E1.19.Sym.sp.1.20140724.S_below"	"E1.19.Sym.sp.1.20140814.S_below"	"E1.19.Sym.sp.1.20140815.S_below"	"E1.19.Sym.sp.1.20140905.S_below"	"E1.2.Tur.pelt.1.20140814.S_below"	"E1.2.Tur.reni.1.20140730.S_below"	"E1.2.Tur.stel.1.20140805.S_below"	"E1.3.Por.cyli.1.20140801.S_below"	"E1.3.Por.cyli.1.20140815.S_below"	"E1.3.Por.loba.1.20140726.S_below"	"E1.3.Por.loba.1.20140905.S_below"	"E1.4.Pac.rugo.1.20140728.S_below"	"E1.4.Pac.rugo.1.20140814.S_below"	"E1.4.Pac.spec.1.20140801.S_below"	"E1.5.Gal.astr.1.20140728.S_below"	"E1.5.Gal.astr.1.20140807.S_below"	"E1.5.Gal.astr.1.20140814.S_below"	"E1.5.Gal.astr.1.20140905.S_below"	"E1.6.Acr.humi.1.20140731.S_below"	"E1.6.Acr.sp.1.20140726.S_below"	"E1.6.Acr.sp.1.20140905.S_below"	"E1.6.Iso.pali.1.20140803.S_below"	"E1.6.Iso.pali.1.20140815.S_below"	"E1.6.Mon.hisp.1.20140807.S_below"	"E1.7.Pav.sp.1.20140905.S_below"	"E1.7.Pav.vari.1.20140805.S_below"	"E1.7.Pav.vari.1.20140815.S_below"	"E1.7.Pav.veno.1.20140809.S_below"	"E1.7.Pav.veno.1.20140811.S_below"	"E10.17.Gon.favu.1.20150629.S_below"	"E10.17.Gon.favu.1.20150630.S_below"	"E10.17.Gon.favu.2.20150630.S_below"	"E10.17.Mon.curt.3.20150629.S_below"	"E10.Aca.hill.1.20150629.S_below"	"E10.Aca.hill.3.20150629.S_below"	"E10.Acr.cyth.1.20150627.S_below"	"E10.Acr.cyth.2.20150627.S_below"	"E10.Acr.cyth.3.20150627.S_below"	"E10.Acr.pali.2.20150627.S_below"	"E10.Acr.pali.3.20150627.S_below"	"E10.Alv.alli.2.20150628.S_below"	"E10.Alv.alli.3.20150628.S_below"	"E10.Poc.dami.2.20150628.S_below"	"E10.Por.hero.3.20150628.S_below"	"E10.Sty.pist.1.20150628.S_below"	"E3.14.Phy.lich.2.20150125.S_below"	"E3.15.Dip.heli.1.20150105.S_below"	"E3.15.Dip.heli.1.20150106.S_below"	"E3.15.Dip.heli.1.20150119.S_below"	"E3.15.Dip.heli.1.20150120.S_below"	"E3.15.Dip.heli.1.20150121.S_below"	"E3.15.Dip.heli.1.20150123.S_below"	"E3.15.Dip.heli.2.20150105.S_below"	"E3.15.Dip.heli.2.20150106.S_below"	"E3.15.Dip.heli.2.20150119.S_below"	"E3.15.Dip.heli.2.20150120.S_below"	"E3.15.Dip.heli.2.20150121.S_below"	"E3.15.Dip.heli.2.20150123.S_below"	"E3.15.Dip.heli.3.20150105.S_below"	"E3.15.Dip.heli.3.20150106.S_below"	"E3.15.Dip.heli.3.20150120.S_below"	"E3.15.Dip.heli.3.20150121.S_below"	"E3.15.Dip.heli.3.20150123.S_below"	"E3.15.Dip.heli.4.20150105.S_below"	"E3.15.Dip.heli.4.20150106.S_below"	"E3.17.Ech.horr.1.20150123.S_below"	"E3.17.Ech.mamm.1.20150123.S_below"	"E3.19.Sym.sp.1.20150125.S_below"	"E3.19.Sym.sp.2.20150125.S_below"	"E3.2.Tur.reni.1.20150127.S_below"	"E3.4.Pac.rugo.1.20150127.S_below"	"E3.4.Pac.rugo.1.20150128.S_below"	"E3.4.Pac.spec.1.20150129.S_below"	"E3.5.Gal.astr.1.20150124.S_below"	"E3.5.Gal.astr.2.20150124.S_below"	"E3.5.Gal.astr.2.20150127.S_below"	"E3.6.Acr.hyac.1.20150105.S_below"	"E3.6.Acr.hyac.1.20150106.S_below"	"E3.6.Acr.hyac.1.20150118.S_below"	"E3.6.Acr.hyac.1.20150120.S_below"	"E3.6.Acr.hyac.1.20150121.S_below"	"E3.6.Acr.hyac.1.20150123.S_below"	"E3.6.Acr.hyac.2.20150105.S_below"	"E3.6.Acr.hyac.2.20150106.S_below"	"E3.6.Acr.hyac.2.20150120.S_below"	"E3.6.Acr.hyac.2.20150121.S_below"	"E3.6.Acr.hyac.2.20150123.S_below"	"E3.6.Acr.hyac.3.20150105.S_below"	"E3.6.Acr.hyac.3.20150120.S_below"	"E3.6.Acr.hyac.3.20150121.S_below"	"E3.6.Acr.hyac.3.20150123.S_below"	"E3.6.Acr.hyac.4.20150105.S_below"	"E3.6.Acr.hyac.4.20150106.S_below"	"E3.7.Pav.vari.1.20150124.S_below"	"E3.7.Pav.vari.1.20150127.S_below"	"E3.7.Pav.vari.2.20150124.S_below"	"E7.10.Poc.dami.3.20150621.S_below"	"E7.10.Ser.cali.1.20150622.S_below"	"E7.10.Ser.cali.3.20150622.S_below"	"E7.17.Cyp.micr.1.20150621.S_below"	"E7.17.Cyp.micr.2.20150621.S_below"	"E7.17.Cyp.micr.3.20150621.S_below"	"E7.17.Ech.lame.1.20150620.S_below"	"E7.17.Ech.lame.2.20150620.S_below"	"E7.17.Ech.lame.3.20150620.S_below"	"E7.17.Fav.abdi.1.20150623.S_below"	"E7.17.Fav.spA.1.20150623.S_below"	"E7.17.Fav.spA.2.20150623.S_below"	"E7.17.Fav.spB.1.20150623.S_below"	"E7.17.Gon.edwa.1.20150623.S_below"	"E7.17.Hyd.exce.1.20150620.S_below"	"E7.17.Myc.elep.1.20150622.S_below"	"E7.17.Pla.sine.2.20150622.S_below"	"E7.17.Pla.sine.3.20150622.S_below"	"E7.19.Lob.hemp.1.20150619.S_below"	"E7.19.Lob.hemp.1.20150621.S_below"	"E7.19.Lob.hemp.2.20150619.S_below"	"E7.3.Por.loba.1.20150619.S_below"	"E7.3.Por.loba.4.20150619.S_below"	"E7.5.Gal.astr.1.20150622.S_below"	"E7.5.Gal.fasc.1.20150621.S_below"	"E7.6.Acr.hyac.1.20150622.S_below"	"E7.6.Acr.hyac.2.20150622.S_below"	"E7.6.Mon.aequ.1.20150620.S_below"	"E7.6.Mon.aequ.2.20150620.S_below"	"E7.6.Mon.aequ.3.20150620.S_below"	"E7.6.Mon.aequ.4.20150620.S_below"	"E7.7.Pav.vari.2.20150622.S_below"	"116-C161-S_below"	"118-PC1-S_below"	"121-PC2-S_below"	"124-PC3-S_below"	"1256-004-C118-S_below"	"1256-007-C119-S_below"	"1256-010-C120-S_below"	"1256-013-C121-S_below"	"1256-016-C122-S_below"	"1256-020-C123-S_below"	"1256-023-C127-S_below"	"1256-026-C128-S_below"	"1256-029-C129-S_below"	"1256-035-C133-S_below"	"1256-041-C143-S_below"	"1256-044-C144-S_below"	"1256-047-C145-S_below"	"1256-050-C148-S_below"	"1256-054-C149-S_below"	"1256-057-C150-S_below"	"1256-060-C151-S_below"	"1256-063-C152-S_below"	"1256-065-C153-S_below"	"1256-069-C327-S_below"	"1256-072-C328-S_below"	"1256-102-PW164-S_below"	"1256-105-PW165-S_below"	"1256-108-PW166-S_below"	"1256-111-PW167-S_below"	"1256-114-PW168-S_below"	"1256-118-PW169-S_below"	"1256-121-PW170-S_below"	"1256-124-PW171-S_below"	"1256-127-PW172-S_below"	"1256-130-PW174-S_below"	"1256-135-PW176-S_below"	"1256-138-PW177-S_below"	"1256-141-PW178-S_below"	"1256-144-PW181-S_below"	"1256-146-PW182-S_below"	"1256-149-PW183-S_below"	"1256-153-PW185-S_below"	"1256-156-PW186-S_below"	"1256-159-PW187-S_below"	"1256-162-PW190-S_below"	"1256-164-PW191-S_below"	"1256-167-PW192-S_below"	"1256-170-PW193-S_below"	"1256-173-PW194-S_below"	"1256-176-PW195-S_below"	"1256-179-PW197-S_below"	"1256-186-PW199-S_below"	"1256-191-PW202-S_below"	"1256-194-PW203-S_below"	"1256-197-PW204-S_below"	"1256-201-HI6-S_below"	"1256-204-HI7-S_below"	"1256-207-HI8-S_below"	"1256-210-HI10-S_below"	"1256-213-HI57-S_below"	"1256-217-HI58-S_below"	"1256-220-HI59-S_below"	"1256-223-HI60-S_below"	"1256-226-HI61-S_below"	"1256-229-HI62-S_below"	"1256-236-HI64-S_below"	"1256-239-HI65-S_below"	"1256-242-HI66-S_below"	"1256-245-HI67-S_below"	"1256-249-HI68-S_below"	"1256-252-HI69-S_below"	"1256-255-HI70-S_below"	"1256-257-HIA-S_below"	"1256-260-HIB-S_below"	"1256-263-HICS_below"	"1256-272-P2-S_below"	"1256-282-P1-S_below"	"1256-286-P6-S_below"	"1256-289-P7-S_below"	"1256-292-P8-S_below"	"1256-296-P11-S_below"	"1256-299-P12-S_below"	"129-PC5-S_below"	"131-PC6-S_below"	"134-PC7-S_below"	"137-PC8-S_below"	"141-PC9-S_below"	"144-PC10-S_below"	"148-PC11-S_below"	"154-PC13-S_below"	"157-PC17-S_below"	"160-PC18-S_below"	"163-PC19-S_below"	"197-PC20-S_below"	"198-PC21-S_below"	"199-PC22-S_below"	"235-C318-S_below"	"238-C319-S_below"	"242-C320-S_below"	"261-C329-S_below"	"264-C330-S_below"	"273-C333-S_below"	"276-C334-S_below"	"279-C335-S_below"	"282-C336-S_below"	"290-C337-S_below"	"293-C338-S_below"	"296-C339-S_below"	"380-C439-S_below"	"383-C440-S_below"	"386-C441-S_below"	"389-C442-S_below"	"63-C146-S_below"	"67-C147-S_below"	"88-C156-S_below"
"ef089b94b8a0d0d9e7e69beee3b368be"	231	13	6	52	0	0	0	49	6	61	6	285	0	0	46	0	8	0	19	0	52	92	201	0	4	15	54	65	9	0	0	10	115	37	480	33	20	0	0	0	0	125	0	0	0	112	1	0	263	101	56	14	43	130	0	0	0	115	59	55	0	53	39	97	43	1	6	236	47	0	12	0	20	60	20	20	26	1	8	24	2	0	8	0	209	208	1000	380	0	34	0	0	16	35	346	0	0	0	0	0	0	0	0	0	192	0	0	0	609	0	0	0	158	78	71	0	120	0	0	165	159	39	32	0	93	7	9	124	84	0	39	172	543	53	230	33	0	20	18	11	0	0	0	0	0	0	84	0	57	0	6	0	47	83	0	0	0	1	0	0	0	3	32	0	2	14	69	0	0	6	1	7	199	316	3	67	27	62	8	20	6	28	21	76	7	12	16	5	2	0	7	228	604	822	23	0	928	0	228	897	6	12	3	0	877	0	3	60	0	0	2	32	99	2	0	0	0	5	50	31	13	26	34	5	5	13	5	0	2	12	13	9	17	48	14	0	5	72	0	2	6	15	7	0	146	84	45	4	0	0	0	0	23	61	0	17	4	8	50	0	0	78
"9bb68b38533881615fadaca07a3cf9c2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	68	42	101	49	0	97	0	0	0	0	0	170	7	0	30	91	0	0	0	2	2	0	0	0	0	28	0	0	0	0	45	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	14	0	0	17	23	0	0	0	0	0	0	0	0	0	0	0	0	177	77	120	0	0	84	0	0	0	0	6	0	14	70	28	94	77	221	11
"d6ff735961c5437d9a486995bfcccfa3"	0	0	5	0	0	0	0	20	5	0	0	0	0	21	24	0	7	0	0	22	114	163	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	148	0	0	84	0	0	0	0	0	0	0	0	0	32	0	103	0	103	18	24	0	0	3	2	42	0	43	86	0	15	14	41	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	66	394	0	0	0	46	0	59	0	0	0	0	140	133	0	58	0	0	0	23	0	0	0	0	0	0	0	18	18	0	51	16	93	33	109	158	0	285	0	0	0	0	0	0	0	0	26	93	0	0	0	22	8	646	0	0	0	404	1	12	3	0	591	0	0	0	0	1	0	0	320	0	0	0	0	24	1	0	3	1	0	588	61	1	0	0	0	313	196	12	0	4	0	0	4	0	9	0	533	0	0	0	0	0	0	0	12	16	0	0	22	15	2	0	0	0	0	1	0	0	0	0	0	0	161	200	62	0	7	0	0	0	0	0	29	0	13	0	49	40	83	0	0
"4e4c5cd13eb19d445bd2ee4bd71a7053"	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	19	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	100	0	0	118	0	0	0	108	0	0	92	0	0	41	0	255	0	0	0	0	0	0	0	4	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	21	75	2	0	5	0	0	0	41	0	21	206	20	0	0	0	67	0	0	0	0	0	2	100	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	2	0	0	2	7	0	0	0	6	0	0	0	74	35	0	0	0	171	0	0	0	0	1	63	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	15	0	0	82	60	20	114	3	0	0	0	0	0	0	0	0	0
"6791b81aff174dbaf27a7d5fc0ff075a"	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	262	193	0	110	33	0	0	0	113	101	0	192	0	0	212	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	176	0	252	0	0	0	0	4	0	0	0	11	0	2	10	3	0	0	0	43	0	0	0	0	15	0	0	6	0	1	0	6	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	20	0	0	0	65	8	0	0	0	0	0	0	0	0	0	0	0
"44dad2b4741fc0067933be9b284dcf8c"	0	0	3	0	1	0	2	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	31	0	0	0	12	74	1	1	0	0	0	0	48	0	51	0	23	0	0	0	0	4	1	9	0	3	0	0	0	0	2	2	0	0	0	0	0	2	0	0	24	0	0	0	0	34	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	7	35	55	0	0	0	0	4	0	69	52	84	8	0	12	0	14	67	0	0	0	2	0	0	22	0	0	0	0	0	554	0	128	468	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	13	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	76	153	14	0	0	0	0	1	0	0	0	0	461	2	0	1	2	606	0	0	0	6	1	0	0	0	6	0	0	0	0	0	1	0	0	0	2	4	0	0	0	0	0	0	0	0	21	0	0	0	0	12	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0
"9e2bb5235d9ca20cf9ebaec45c280e12"	6	0	32	0	34	85	0	14	32	56	0	187	0	0	105	0	103	37	43	16	0	0	0	0	49	5	115	77	8	0	0	71	137	0	71	69	21	0	0	0	0	30	0	135	0	160	0	22	140	60	35	0	0	0	0	43	0	0	39	53	73	47	93	104	131	0	0	15	27	0	47	0	0	100	0	0	10	0	0	45	19	0	8	0	0	216	0	0	0	80	30	28	35	8	0	29	26	73	0	0	24	0	0	0	0	0	0	0	0	0	0	140	78	46	53	15	0	0	24	16	0	0	140	102	0	0	1	113	52	0	35	0	0	11	67	16	0	53	0	24	0	0	24	57	0	0	0	0	27	7	10	17	0	0	0	2	0	0	1	0	0	3	0	0	27	60	1	0	16	8	8	25	19	0	6	29	0	6	25	7	19	1	41	65	15	29	45	12	36	5	84	4	0	4	59	0	0	3	2	12	0	10	5	5	8	39	3	0	0	0	16	2	0	114	0	14	116	0	0	2	15	94	29	28	1	13	0	2	0	9	0	0	10	81	50	0	0	29	0	0	73	81	10	0	0	0	0	0	5	0	28	0	65	46	0	0	0	0	0	0	0	0
"4c52eebca3710ffc5dac6160558c2131"	0	0	190	0	136	122	310	0	263	31	190	26	0	14	197	36	0	268	166	14	0	0	0	0	136	333	0	0	145	280	0	0	0	286	0	1	28	0	0	0	0	34	0	0	47	0	244	110	0	150	130	30	0	0	0	0	0	0	0	64	15	0	0	0	23	155	203	0	0	0	30	69	268	0	76	1	0	134	91	0	0	124	192	212	0	0	0	0	9	1	0	0	193	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	12	0	0	0	0	0	0	160	0	2	194	0	0	0	0	0	47	0	29	0	0	0	96	0	0	0	0	0	0	0	0	1	39	24	0	0	0	9	0	0	138	125	77	0	3	0	94	102	5	0	5	18	278	86	26	0	0	280	239	0	255	59	169	24	0	0	0	273	207	14	0	36	0	82	0	0	0	105	0	0	46	13	0	1	144	145	0	0	0	30	0	0	35	67	0	0	0	67	19	0	1	0	1	0	12	0	141	66	27	15	253	94	26	6	86	118	6	121	98	87	141	324	91	86	89	0	0	0	0	0	75	0	16	39	0	16	0	150	0	0	0	0	9	0	0
"b5dd41ab5085b59557be60ca37e7230c"	0	36	1	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	3	0	44	0	73	0	0	0	0	0	0	1	0	0	0	5	0	1	0	25	0	0	291	0	0	64	0	0	0	0	0	0	0	10	0	0	74	0	0	0	0	58	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	31	0	0	0	140	0	0	0	59	81	200	0	0	0	224	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	2	7	0	0	12	0	0	0	15	6	0	0	0	0	0	2	24	0	2	6	0	0	62	4	0	0	0	0	1	1	5	1	0	1	0	0	5	1	17	0	17	0	0	0	0	0	0	0	8	1	0	1	34	10	71	1	0	13	1	8	0	45	1	1	1	392	1	8	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	38	2	22	50	0	0	18	0	0	0	0	0	0	0	0	0
"0dea46ce5d22dfefc8434eb650916a76"	90	26	44	11	66	0	0	3	0	9	0	0	0	32	0	0	0	24	0	0	144	135	96	0	0	0	0	0	19	0	0	0	8	1	0	0	0	88	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	245	0	0	34	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	86	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	118	0	0	0	0	0	0	298	0	0	57	0	0	0	0	3	0	0	0	0	0	57	0	16	0	2	0	0	0	39	0	0	0	0	0	0	54	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	86	18	0	0	16	30	0	0	0	0	0	2	0	1	0	17	0	0	0	0	0	0	0	4	0	3	0	0	0	0	3	0	0	0	0	0	0	12	0	3	0	1	0	0	0	0	0	0	9	0	3	0	0	175	0	1	0	2	0	0	0	10	0	0	363	0	0	0	0	2	0	0	4	0	65	0	0	0	0	0	0	0	0	232	0	45	24	0	47	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2
