"","p","freq","freq.pred","pred.lwr","pred.upr","bino.pred","bino.lwr","bino.upr","model","ci.mean","SE","zstat","p_value","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"0b20371f451426b6cd05db9276227d7e",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae",NA,NA
"0da89dad83dcc6aed19fc42184f2be1e",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Unclassified Vampirovibrionales",NA,NA
"0dbc1a9bdca9ad3dcc95d2e9910ec40e",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionaceae",NA,NA
"16c0e326171953ad5fb96ddb5132965d",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales",NA,NA
"1b87a1c2ebcea3e1f974c6361a9cd6ad",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales",NA,NA
"1e3600432a0388335d0b7c972279e24c",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Unclassified Vampirivibrionia","Unclassified Vampirivibrionia",NA,NA
"23f10ed61c225ad19de97774be33c2fa",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Vampirivibrionia","Caenarcaniphilales","Caenarcaniphilales",NA,NA
"3db5bed6379e705bd5691f7b4c0aad22",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Synechococcales_Incertae_Sedis",NA,NA
"4323fd8a62ddebee68c0d643c7858022",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae",NA,NA
"519e8a6ff9eb9c21ab8f87e6b8526e0d",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae",NA,NA
"5a963d338567c1b38f890f0d558ba723",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae",NA,NA
"5b1e0e994bb7bc605c58b85bdb581e4c",3.92156862745098e-06,0.00392156862745098,0.000168635803718378,1.0790225171116e-06,0.0256870113210527,0.00391389697806767,0.000690286084791338,0.0218623077156958,"neutral",0.0256859322985356,0.00655253374962643,0.598481255846191,0.560955408196719,395.473562778687,"d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae",NA,NA
