"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-202-HI6-T","1256-205-HI7-T","1256-208-HI8-T","1256-211-HI10-T","1256-218-HI58-T","1256-221-HI59-T","1256-224-HI60-T","1256-227-HI61-T","1256-237-HI64-T","1256-240-HI65-T","1256-246-HI67-T","1256-253-HI69-T","1256-258-HIA-T","1256-267-HID-T","1256-277-HIE-T"
"0303d307aa24311a28829e782812c6f8","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"5a121b7460f54963f16663670765fc00","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,3,0,4,0,0,0,0,0,0,0,0,0,5,0
"a2f6a06a0a4b6b1d0e3d3108077e8bf2","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,4,18,8,0,0,0,0,0,0,0,0,0,11,26
"c8dc444078faa0fcd45d3d25a1f355cd","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ff153e9c004926a43dcecefc51cd5d2","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,2,10,8,0,0,0,0,0,0,0,0,0,6,24
"9e229e8729a1f0db63b51bbb360fffb2","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,1,0,13,0,0,0,0,0,0,0,0,0,8,0
"426e95e4e41aa0a7c290b9bc0889754f","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,2,0,9,0,0,0,0,0,0,0,0,0,6,0
"46996a1d39893c2afb2be13f14d956fd","d__Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus","Unclassified  Staphylococcus",0,6,9,9,0,0,0,0,0,0,0,0,0,9,29
"88b7d40aa11ffb6904e8afdcad84b670","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Unclassified  Granulicatella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"e08eddfa8b449c475494afa9b3cec078","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unclassified  Lactobacillus",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"29d87725c92ca253360c19b2746977bc","d__Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unclassified  Lactobacillus",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"f65c66d01fc48110b8340d39b540cb2a","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Unclassified  Clostridium_sensu_stricto_1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9259a4c0168fe060f817c646241e0fc3","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"bd57da93cc4874518710e0e55f76be83","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_12","Unclassified  Clostridium_sensu_stricto_12",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"0b9ce48fcb0136ec5ae6f18ac81972b7","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Unclassified Clostridiaceae","Unclassified Clostridiaceae",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"af7439c90e0d24431e015f7b657fdb8a","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Unclassified Clostridiaceae","Unclassified Clostridiaceae",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"fd488a1219b42d2e7e9cea6f3fc423e9","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"60d3d71328fc4b15e0c6feabb30a2b2f","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_sensu_stricto_1 uncultured_bacterium",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ffd47053e482d40fc9dcc02d960cd1d","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Unclassified  Clostridium_sensu_stricto_1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"e017152985fa483351fc11d7cd8ba7a2","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Unclassified  Clostridium_sensu_stricto_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"674abb485a595f911df63114d58b9309","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5796373644ec73af7f9c0b1d27e7cf93","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified Clostridiales","Unclassified Clostridiales","Unclassified Clostridiales",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2c9265426549a4b8e64238742fea5db2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum","Cellulosilyticum uncultured_bacterium",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"7e4dcb9cfd27e0ed05fa3ee4ce25a6b5","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum","Cellulosilyticum uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"eb5326226fcf76e6e38db25710806f3a","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Cellulosilyticum","Cellulosilyticum uncultured_bacterium",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"3e1383e04fac7265e85848785b5a97f9","d__Bacteria","Firmicutes","Clostridia","Unclassified Clostridia","Unclassified Clostridia","Unclassified Clostridia","Unclassified Clostridia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"addfd33c3fa0fe4c5cd37463bb935220","d__Bacteria","Firmicutes","Clostridia","Peptococcales","Peptococcaceae","uncultured","Unclassified  uncultured",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"edbacc130a846ed89444e648f61d511d","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"2c90e61265abb47e2d7585b742bc3ab9","d__Bacteria","Firmicutes","Clostridia","Clostridia","Hungateiclostridiaceae","Unclassified Hungateiclostridiaceae","Unclassified Hungateiclostridiaceae",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"c4d11ab154bf7827e8b4ee6472341ec6","d__Bacteria","Firmicutes","Clostridia","uncultured","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"21dc006a78c0fe54179ede98333079d9","d__Bacteria","Firmicutes","Clostridia","Unclassified Clostridia","Unclassified Clostridia","Unclassified Clostridia","Unclassified Clostridia",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"863e5a918003cb9a11b29286aab22f4f","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Unclassified Lachnospiraceae","Unclassified Lachnospiraceae",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"152ad7768c7c76d2a9767a627dc945a8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","Epulopiscium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"9628d8845e27b2c55b11360e2ae050ab","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","Unclassified  Epulopiscium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"29802cebaec4f446d907a309602a37c8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","Unclassified  Epulopiscium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"be4c55a6be5f69107dc617398156d1a9","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","Unclassified  Epulopiscium",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"d081cee88175836fc6e164b1981ca3f0","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Epulopiscium","Unclassified  Epulopiscium",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"4c7ee27b241749eb56668271f3698eca","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Unclassified Lachnospiraceae","Unclassified Lachnospiraceae",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"5e75149953fbb0a6eaaa63f970d5890c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","Unclassified  Lachnospiraceae_NK4A136_group",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9d915720ef664df6f8aec98b34e3304c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Johnsonella","Johnsonella uncultured_bacterium",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"e95ee4c7f62783a1226d042f552e875b","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Vallitalea","Unclassified  Vallitalea",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"8ae9bd821e58ac1fa3d5f1c83a31e4d6","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Unclassified Lachnospiraceae","Unclassified Lachnospiraceae",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"a92c2514697220002c55ec0d1a208cef","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Unclassified Lachnospiraceae","Unclassified Lachnospiraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"a1a05047ec9ed1a6f16d36a4e4ee6e4e","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Romboutsia uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"a1eff1a496a9b560ae112fc0acf12d79","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Unclassified  Romboutsia",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"1c45b16927e0e65b8680a9d18fa11157","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Unclassified  Romboutsia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"0dafc20095bb8091c1f1bb3d59c73160","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Unclassified  Romboutsia",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"cd55c634f67977c37341b5df19ca4645","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paraclostridium","Unclassified  Paraclostridium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"5d52411d19bdeaca53555a579d98844b","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Terrisporobacter","Unclassified  Terrisporobacter",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"f075fe3bc518521a693ca3d125aa1d72","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Unclassified Peptostreptococcaceae","Unclassified Peptostreptococcaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"9f660814963191a6363a5861a09ce43d","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Paraclostridium","Paraclostridium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"d2076241f6022354eb507d614fc873ae","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia","Unclassified  Romboutsia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"ad181ef93bd9052f54ea062b365a0140","d__Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Unclassified Peptostreptococcales-Tissierellales","Unclassified Peptostreptococcales-Tissierellales","Unclassified Peptostreptococcales-Tissierellales",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"2e920d51a3ae57085fe9e36a90ffd5bc","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"d74583bddaf1109bd8385a46f5c9fe8c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b90852a7c36d8958663cab080f2a553","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"47d47a03526f4ce9a0ea73ffa3384741","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sneathia","Unclassified  Sneathia",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"b778655b19d5dede35f52c390b5cdf53","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7df759a1e9c7626391ea427ad1979245","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia uncultured_bacterium",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"0ca39a55e79ca5d910cd87e382e8d09b","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Leptotrichia uncultured_bacterium",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"490fcce5b84144b5b34fecbea4f6d9db","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"47a385f387488da709b717b8b84cf11a","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"2d66d7818b96f9cb0379618312e4d819","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
"316a676d1d0649eac970149a3c9a52a9","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
"ae9d0b638f00f2157e52aed47a73bbb4","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
"b89fa94eb6e176e6f0a173718f936fd2","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium","Cetobacterium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
"7c22baef65262a1e00b69c5f531f4bb2","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Propionigenium","Unclassified  Propionigenium",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"71e28200c3c1377c694b8310a0bc7cbe","d__Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Propionigenium","Unclassified  Propionigenium",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"5322c0adece13a69a2cda5a04ed9343a","d__Bacteria","Acetothermia","Acetothermiia","Acetothermiia","Acetothermiia","Acetothermiia","Acetothermiia uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"c6fc7406e49373bba1b63634c6427a19","d__Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Thermus","Unclassified  Thermus",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
"1ef0931eceec3b6eedb998d37af9c457","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Unclassified  Truepera",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"2ef48d3058dfc5b04b8720b5739e01d9","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"4e61669a17d9144bc21dee751009b567","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera uncultured_bacterium",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"080e36c099d82a2f1dd3d78ef37a75e0","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera uncultured_bacterium",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"fd9bfb543ed121eb9eea09365a813535","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Unclassified  Truepera",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"812243cbe7a9a481774bc22a8957a77f","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"a990f54c398b724f758d16266eadad97","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera","Truepera uncultured_bacterium",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"79ff9e32f927ff0df6abc8aab0f7094d","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4ce0ee0af854deacbf363b7542d61e16","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4ea5fa5fcd6133e89106f03c12e9c688","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"c809b4c9a0c7bbf8718fb2d8f3fde93a","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"237a76e14a24b6525048bc14a7f4793a","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae","Sneathiella","Unclassified  Sneathiella",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"9687dae3a6ee9d3785a8af2e7722e95b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5d825dc1d04f86ad8dff6f4378d76455","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Unclassified Rickettsiales","Unclassified Rickettsiales","Unclassified Rickettsiales",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"e2d85379e7840bc88b5e712a9065defc","d__Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
"0e87da95c1c06ba68798f7a5fc66b2f8","d__Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"7622283b16744652ea1af5b8d9c8b9a8","d__Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
"570818ef119c9d3c58597ea3e11e7dc5","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"7114abe4b5e2fa2b2893088ff8ba5819","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"8eddcad3a2cea09a87941f6681bab667","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"062f37e0136c8316a7546e889a0bcd4f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"d6178e9dce642805ae19ef5a8d6b82dc","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"96795418923e503370827a32d857504e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"c42de3d416b34e117e701a938d09d966","d__Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"af84ad730661f050a464e99bf87870d6","d__Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum","Unclassified  Azospirillum",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"cd577c290c3e2cdd8daff9ede3e6f7ea","d__Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"a36571778a39902878f613e25ee3adc5","d__Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","Defluviicoccus uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"3858ca7ff9364cf42a8e2584e231b16f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured uncultured_Alphaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"880d70df7bc8f5bbb4a880fedf4b6233","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","Unclassified  SAR116_clade",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"d0f4a31ccaab9f92fbc3bd20e3dd8d62","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","Unclassified  SAR116_clade",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"9be16de4695d663d459b0fbf8c5e2ecd","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","Unclassified  SAR116_clade",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"867e675d83aeb2603b47b617675c9bce","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","Unclassified  SAR116_clade",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"1bae8920c0298c4b6c853980d1e00f1d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","Unclassified  SAR116_clade",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"db1f3eb13fa27b05ea8ead3e8a275f6f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Unclassified SAR116_clade","Unclassified SAR116_clade",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"d991472796cb1a8f3eb95884ec6404b8","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","SAR116_clade uncultured_bacterium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"604e3cfa6c26c2776187b01bef17c539","d__Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","SAR116_clade uncultured_bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"513541c1d825c1c81fdc9b56ccc301ea","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0d0cd152b2ad18ac36a79f6cf2e2225c","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"d920ba83351979b990c1d02f45a02cc9","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"98759659538a0f740d5f0c0a5503ee88","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"efc148342bca3ef61e3b4e97759de904","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","uncultured uncultured_Alphaproteobacteria",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"23bb31b584152542913b09f750fbee3b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","uncultured uncultured_Alphaproteobacteria",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f7ed6881eab9ddd5bfbda111bc8f92f","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ea311cef675a51af6c867855e30149c3","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","Unclassified  uncultured",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc9944b3226d7923fbc14700db04e7a7","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
