"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-004-C118-S","1256-007-C119-S","1256-010-C120-S","1256-013-C121-S","1256-016-C122-S","1256-020-C123-S","1256-023-C127-S","1256-026-C128-S","1256-029-C129-S","1256-035-C133-S","1256-041-C143-S","1256-044-C144-S","1256-047-C145-S","1256-050-C148-S","1256-054-C149-S","1256-057-C150-S","1256-060-C151-S","1256-063-C152-S","1256-065-C153-S"
"4b9f530043873e67b841207437ec2c5f","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"3edf340f3abec2dec7fd1f1d608b987d","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"64ec226a4e499ec5a8ff836fc23885b1","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","Ardenticatenaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"a586a01041fbb788338b37d3d669ac25","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae","Unclassified  Pedosphaeraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b09d80bc45be38847a918a330b03d8b6","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","uncultured uncultured_organism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"89fe142b376f8919507d6a60dafbdd43","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"217d7491b0cb9581e41d386a9da38a5b","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","Unclassified  Cerasicoccus",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"37e2c337c1f98571821463bca7d2cd8a","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","Unclassified  Cerasicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"477d4b055a96783296e3acdad94c9b05","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Cerasicoccus","Unclassified  Cerasicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"35714eb414d9a380a7b2bdeca11dd80d","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita","Unclassified  Coraliomargarita",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5bc0a391b66ebbf1452f4c643c972163","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Puniceicoccus","Unclassified  Puniceicoccus",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a754936f7b99aeecae2b8b219b8dd1f8","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Puniceicoccus","Unclassified  Puniceicoccus",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a6483f3fc0ba6f996ef8ed73ed8583a6","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"db5669543cf065ba9df42bce46d361f9","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"e1e663b8825097cdac24e9df010c8f74","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3f8d86cbc9979c6fdfa7cde1cf444088","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"f7fc114e342791e33439a84d4245b4ca","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula","Bythopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fe80bd889f9b64faee60b95a921684c0","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified Pirellulaceae","Unclassified Pirellulaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"fd37309b1df1805ec2c237ea27bc9c06","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"f6b4b3b493c970a5a1d593b58e54b41e","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"2659f6dfe7c1f9637084d4270e4333db","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
"15e5dabfd45f74b4d41b8d60eb392a4e","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"2f218964fe94ec54e998ac06af22a26a","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified Pirellulaceae","Unclassified Pirellulaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"279caa0943d7c730bfb44eb53232ceb4","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"41b32a3c1f8c4015cd3588a370a2994f","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6750ce1a576c41c5790942236bf79eec","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"bbc4b6b99c0463af05b3a5bc136d2d4d","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified Pirellulaceae","Unclassified Pirellulaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"29aa231482ea883003a959114fe88252","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"c023236d17a1d5b7022869bf1347e9ae","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"bb6a898b68305669723d2c2fa3f04c6c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Pirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
"f72090a56e80504ce086646a72b7dd35","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Pirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"dff7a59ea229a66229a843e33711d4e4","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","Unclassified  Rubripirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"c01f02437782cae9ec2fe9e796234b43","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","Unclassified  Rubripirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"7c2bbc8185ca8a898f033f87499f325c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","Unclassified  Rubripirellula",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"44607992041ee910b9fff543b6121cf8","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","Unclassified  Rubripirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"847db7343c145719e0dbb9b89359f854","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"e197261b9b63d842ef316589a8063474","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"fbb591b778f909d750becb4f723d0f43","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"eb683fd9e31cd828933d0acbe8d8f856","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Pir4_lineage uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
"798c006c7b083d13ba759acfac3ff11c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Unclassified  Pir4_lineage",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4179f4a8a5565e63307eb574727a0627","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Pir4_lineage uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"65aac0d4e40cc39fb2b2d6b21833dab6","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Pir4_lineage uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"e6342d5c469c3bf07b4f718a05a77e5c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Unclassified  Pir4_lineage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"6f7ddc7babc5b404769f8a596d50c16c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Pir4_lineage uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"020ce2388f6a654117d34a3c0b25943d","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"81ab9a43019428d515c3645db6f0ebdf","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"032b5b6e1791207685b771e62b7f46c3","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"ee8c80808ad2265738d0d326bbe25a4c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"c5a81ffe8ef5fb96983bfbf1d66d9fd9","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Unclassified  Pir4_lineage",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"a8ebaf72173925c5d6d736d03c90b4cc","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"52b0ad0c1130023a5b9fd707733fa6b1","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"c3e9df33e8b091e77496c79a8d644bdf","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"775a43df4989cb24f9c0eca76818304d","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified Pirellulaceae","Unclassified Pirellulaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"59ca9929b8a58cba044fad0c8549fe97","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Unclassified Pirellulaceae","Unclassified Pirellulaceae",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"653478fc391b5eeef9489ce0ef29a469","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Pirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5cf1d0fd09336f479465bea124d2b71d","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"7610e2123203af62124a55c5cf4952d4","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Unclassified  Blastopirellula",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"04e8c15497577aac25bd359864154b48","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","Blastopirellula uncultured_planctomycete",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
"89b8d8a19b94642f9a08276ce2fbcc9c","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7e52cf6c5dac7e969612f9db84113a0f","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"713a80b270006836ab4d4deec7eec0e3","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5d901a768c6e0e99c275ccb5eb19e396","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Unclassified  Rhodopirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"83a111a6d724ee822c58c01cba98305f","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Unclassified  Pirellula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"958dad7a9eb179da36bc0d4e2ec59817","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"061dfd5e7946fa157905c091f4ece6e9","d__Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"89ddfb032c2464b0a69e5f9e4d695767","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"834a116eb92571ffdb8ab40e4afafd15","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"61fcabe725a634619e396ef4b8ea6a4f","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"66bcefecdd3c087432e4c89e94e2f431","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"e5ff8c7d8c8901bab32b90ae67b82c24","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"9fc087ef798584b1c438f6ae31f3f7cc","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","GWE2-31-10","GWE2-31-10 uncultured_organism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"987a1e9dcf570f577e4d0f171f671590","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"e33d6e34b5c72d556455708850b4118d","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3cfdcf4a837b48abec08db545e3ea7d","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ca3b5e31e361647329ab8c84e796902f","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181acf830fbc4314382eafca06712e83","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"5824ce26296a16b116f708fb4adc6a43","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_2 uncultured_organism",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"0630dff044f9444ed325362768b673da","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_2 uncultured_organism",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745da1633876d2befc85ab4dfe2d3dac","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"30714f8ef78279fff2e217910ce21dce","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"814c531cb590de1219076600f1229a9c","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d90de30778a6d0f68df01c6b5adec41","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"79b83a30ebb3b795540b75bee0a0f578","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4b2f8b710bbf973403478770bf359e6e","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
"a0a30c2fbc9bc71c524e2e8407f14199","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf571182bdd1169b5911973b43429329","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
"ad9f3728a55f386134d3705be2d8d985","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Alkalispirochaeta","Alkalispirochaeta uncultured_organism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"dc88c38c50a1c799d9cee2c8bc25d162","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Alkalispirochaeta","Unclassified  Alkalispirochaeta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"3749545f2850531f5e076c5537b293fe","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta uncultured_organism",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2ba31f8d07126e961c2580dacb69d93c","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"ba433afc610bc2ac744c6355a71f4524","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
"c037264a915a072d3260baff4fe94213","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757e2a0daac88909d0726aef6b4e0072","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ce3c770370051b1e70f38d020dffd02","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"58df7ca6739501c19794823654faaebe","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Unclassified Spirochaetaceae","Unclassified Spirochaetaceae",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77e897fd1a279b8afe574992f4428ca8","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta uncultured_bacterium",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"1a599ee78e56d72ef2f8e4e126793646","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified  Spirochaeta",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"87ef9e6b4b7172ca2638139da3d32e38","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified  Spirochaeta",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"b110074cfb054e70b5c01d083d376153","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Unclassified  Spirochaeta",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"21d1df9bdf3030972c537ff1d9351f77","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Unclassified  Spirochaeta_2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"e9d2e55b49117b38d0d95c0cb1f974fa","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_2 uncultured_bacterium",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88c363c142a79883083c19d01d037249","d__Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Unclassified  Mycobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4413be40a34a973a1a5816f97ed3e492","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"add9b3fcd11004d13a665cbff8f584b4","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Unclassified Chlamydiales","Unclassified Chlamydiales","Unclassified Chlamydiales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"d20a713e014de03fe65a3e31a65e7668","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","Unclassified Simkaniaceae","Unclassified Simkaniaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"bd3f7fd3c1270e412f203df6c754b3f4","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Unclassified Chlamydiales","Unclassified Chlamydiales","Unclassified Chlamydiales",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"b7716b77f1d4d2a32e40c0e5c7e0172d","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5e1cf3d5eb060f39c8a622307e42463e","d__Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Unclassified Parachlamydiaceae","Unclassified Parachlamydiaceae",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
