"function.","genome_path_count","mean_path_abun","genome_path_sd","unique_family_count"
"K06416",16,1,0,1
"K06438",16,1,0,1
"K06442",263,1,0,4
"K06445",101,1,0,1
"K06447",168,1,0,1
"K06493",27,1,0,1
"K06518",338,1.19858156028369,0.399641443496335,2
"K06596",226,1,0,1
"K06598",67,1,0,1
"K06601",259,1.58895705521472,0.493539263197165,1
"K06602",163,1,0,1
"K06603",88,1,0,2
"K06604",72,1,0,1
"K06714",32,2,0,1
"K06718",72,1,0,1
"K06720",72,1,0,1
"K06726",200,1,0,2
"K06857",307,1,0,1
"K06858",72,1,0,1
"K06860",7,1,0,1
"K06861",552,1,0,3
"K06863",54,2,0,1
"K06864",48,1,0,3
"K06865",27,1,0,1
"K06866",139,1,0,1
"K06867",398,1.37241379310345,0.484283476511682,3
"K06869",54,2,0,1
"K06871",227,1.46451612903226,0.500355968803597,2
"K06872",397,1,0,3
"K06875",27,1,0,1
"K06876",432,1,0,1
"K06877",133,1.25471698113208,0.437771863933433,3
"K06878",332,1,0,4
"K06879",240,1,0,1
"K06881",170,1,0,4
"K06883",32,1,0,2
"K06885",169,1,0,3
"K06886",485,1.40173410404624,0.490958717641051,4
"K06888",118,1,0,3
"K06889",817,1.84424379232506,0.807561579779968,4
"K06890",242,1,0,2
"K06891",559,1,0,4
"K06894",379,1,0,2
"K06895",370,1,0,3
"K06897",21,1,0,2
"K06898",48,1,0,3
"K06899",139,1,0,1
"K06901",669,1.66832917705736,1.49406139477987,3
"K06902",153,1,0,2
"K06903",67,1,0,1
"K06904",325,1,0,1
"K06907",206,1.48201438848921,0.501483566936558,1
"K06910",332,1,0,3
"K06911",1143,2.07065217391304,1.01194729281892,3
"K06915",517,1.22802850356295,0.420060266815419,2
"K06916",426,1,0,1
"K06917",150,1,0,2
"K06918",302,1,0,1
"K06919",264,1.34010152284264,0.474950040173632,1
"K06920",482,1,0,4
"K06921",72,1,0,1
"K06923",322,1,0,1
"K06925",558,1,0,5
"K06926",7,1,0,1
"K06929",292,1,0,4
"K06932",27,1,0,1
"K06934",139,1,0,1
"K06937",27,1,0,1
"K06938",394,1.22360248447205,0.417307125661382,1
"K06940",496,1.52615384615385,0.833384613806803,2
"K06941",658,1,0,6
"K06942",708,1.03964757709251,0.195273245277807,6
"K06944",27,1,0,1
"K06945",58,2,0,1
"K06948",56,1,0,1
"K06949",765,1.2220447284345,0.415953425753613,4
"K06950",438,1,0,4
"K06952",163,1,0,1
"K06953",163,1,0,1
"K06954",96,1,0,1
"K06955",139,1,0,1
"K06956",282,1,0,2
"K06957",139,1,0,1
"K06958",449,1,0,4
"K06959",564,1,0,5
"K06960",77,1,0,2
"K06961",27,1,0,1
"K06962",72,1,0,1
"K06963",27,1,0,1
"K06965",27,1,0,1
"K06966",970,1.51090342679128,0.500270872045591,6
"K06967",72,1,0,1
"K06968",72,1,0,1
"K06969",729,1.46092184368737,0.498970779966975,4
"K06970",225,1,0,2
"K06972",29,1,0,1
"K06973",225,1,0,3
"K06975",250,1,0,4
"K06978",56,1,0,1
"K06979",56,1,0,1
"K06980",491,1,0,2
"K06981",27,1,0,1
"K06982",27,1,0,1
"K06985",421,1.29538461538462,0.456918952085519,1
"K06986",7,1,0,1
"K06987",297,1.32,0.467516233484388,2
"K06988",219,1.78048780487805,0.415609080310988,2
"K06989",56,1,0,2
"K06990",72,1,0,2
"K06991",139,1,0,1
"K06992",101,1,0,1
"K06994",70,1.11111111111111,0.316793975540994,2
"K06995",197,1,0,1
"K06996",487,1,0,3
"K06997",631,1,0,5
"K06998",96,1,0,1
"K06999",370,1.17834394904459,0.383413035045109,2
"K07000",312,1.3,0.459215266610188,1
"K07001",1308,2.30281690140845,1.44256012193352,4
"K07002",508,1.34391534391534,0.616508103881212,2
"K07003",326,1,0,3
"K07004",166,1,0,2
"K07005",240,1,0,3
"K07006",683,1.74234693877551,0.826320598186955,2
"K07007",729,1.29946524064171,0.458432577166465,3
"K07008",548,1.39086294416244,0.488564149045738,1
"K07009",63,1,0,2
"K07010",227,1,0,2
"K07011",407,1.26791277258567,0.443563346510508,2
"K07012",23,1,0,2
"K07014",144,2,0,1
"K07015",56,1,0,1
"K07017",85,1,0,2
"K07018",345,1,0,1
"K07019",384,1,0,2
"K07020",139,1,0,1
"K07023",318,1,0,3
"K07024",885,2.14285714285714,1.38523019412203,4
"K07025",1173,1.90731707317073,1.03341333256023,5
"K07026",67,1,0,1
"K07027",491,1.58899676375405,0.492813908783824,6
"K07028",67,1,0,1
"K07029",72,1,0,1
"K07030",79,1,0,2
"K07032",163,1,0,1
"K07034",72,1,0,1
"K07035",128,1.77777777777778,0.41865721708184,1
"K07037",21,1,0,2
"K07038",272,1.25925925925926,0.439246084979344,2
"K07039",312,1.3,0.459215266610188,1
"K07040",382,1,0,4
"K07041",27,1,0,1
"K07042",568,1,0,4
"K07043",588,1.32432432432432,0.468649896272331,4
"K07044",362,3.58415841584158,4.09210783516924,1
"K07045",72,1,0,2
"K07047",395,1.20426829268293,0.403781908881,4
"K07050",139,1,0,1
"K07052",593,1.5646437994723,0.736727762518794,3
"K07053",335,1.05015673981191,0.218611197925724,3
"K07054",262,1,0,2
"K07056",847,1.34231378763867,0.474860417035093,5
"K07058",1141,1.74464831804281,0.839634819177977,5
"K07060",27,1,0,1
"K07062",67,1,0,1
"K07067",16,1,0,1
"K07068",121,1.28723404255319,0.4548978480516,2
"K07070",168,1,0,1
"K07071",380,1,0,5
"K07075",96,1,0,1
"K07077",74,1,0,2
"K07078",29,1,0,1
"K07080",590,2.40816326530612,0.749818758071914,2
"K07082",631,1,0,5
"K07084",224,1,0,2
"K07085",160,1.0958904109589,0.428771575281624,2
"K07086",27,1,0,1
"K07088",1023,2.02574257425743,0.724658302803966,3
"K07089",227,1,0,3
"K07090",2850,4.33130699088146,1.3457046362475,6
"K07091",552,1,0,3
"K07093",410,1,0,2
"K07094",142,1,0,2
"K07095",235,1,0,4
"K07098",384,1.33333333333333,0.472225068880764,4
"K07099",16,1,0,1
"K07101",231,1,0,3
"K07102",394,1,0,2
"K07104",305,1,0,3
"K07105",72,1,0,1
"K07106",286,1.33644859813084,0.473602222778315,3
"K07107",1404,2.22503961965135,1.00320468563745,5
"K07108",27,1,0,1
"K07109",144,2,0,1
"K07110",220,1.50684931506849,0.501674098669036,2
"K07112",1443,2.3125,0.628461521837397,4
"K07113",300,1,0,2
"K07114",1272,2.33823529411765,1.13358628897545,6
"K07115",394,1,0,1
"K07117",139,1,0,1
"K07118",128,1,0,2
"K07119",430,1,0,2
"K07120",372,1.24832214765101,0.432766377647696,3
"K07121",168,1,0,1
"K07122",298,1,0,1
"K07124",272,1,0,5
"K07126",658,1.42733188720174,0.495228577486454,1
"K07127",456,1.37764350453172,0.485531767002209,1
"K07130",128,1,0,2
"K07131",29,1,0,1
"K07133",153,1.04794520547945,0.214385787640812,2
"K07136",168,1,0,1
"K07137",174,1,0,3
"K07139",211,1,0,2
"K07140",374,1,0,1
"K07141",472,1.25531914893617,0.436621458327852,2
"K07142",27,1,0,1
"K07143",27,1,0,1
"K07145",56,1,0,1
"K07146",712,1.12480252764613,0.330756230544844,4
"K07147",360,1,0,1
"K07148",112,2,0,1
"K07150",16,1,0,1
"K07151",27,1,0,1
"K07152",842,1.39867109634551,0.490031981157895,4
"K07153",168,1,0,1
"K07154",705,1.67061611374408,0.75063811303907,2
"K07156",36,1,0,2
"K07157",478,1,0,3
"K07158",27,1,0,1
"K07159",27,1,0,1
"K07160",394,1,0,3
"K07161",139,1,0,1
"K07164",98,1,0,3
"K07165",341,1.73096446700508,0.965584090841428,1
"K07166",23,1,0,2
"K07167",206,1,0,1
"K07168",255,1,0,1
"K07171",173,1,0,3
"K07173",151,1,0,3
"K07175",367,1,0,4
"K07176",27,1,0,1
"K07177",7,1,0,1
"K07178",99,1,0,2
"K07180",302,1.28510638297872,0.452428737083058,1
"K07181",288,2,0,1
"K07182",290,1.98630136986301,1.00334819733807,2
"K07183",410,1,0,2
"K07184",139,1,0,1
"K07186",72,1,0,1
"K07213",407,1.30868167202572,0.462693933134827,2
"K07215",29,1,0,1
"K07216",170,1,0,2
"K07219",112,1,0,2
"K07220",453,1,0,4
"K07221",163,1,0,1
"K07223",197,1.17261904761905,0.379047400532683,1
"K07224",56,1,0,1
"K07226",235,1,0,1
"K07227",139,1,0,1
"K07230",96,1,0,1
"K07231",206,1,0,1
"K07232",235,1,0,1
"K07233",58,2,0,1
"K07234",202,1,0,1
"K07235",168,1,0,1
"K07236",139,1,0,1
"K07237",139,1,0,1
"K07238",167,1.10596026490066,0.308811007592987,3
"K07239",168,1,0,1
"K07240",940,1.50159744408946,0.871319369743068,4
"K07243",210,1,0,2
"K07245",36,1,0,2
"K07246",269,1.36548223350254,0.482792045420714,1
"K07250",207,1,0,3
"K07254",27,1,0,1
"K07258",835,1.48312611012433,0.75055104080326,3
"K07259",429,1,0,3
"K07260",56,1,0,1
"K07261",235,1,0,1
"K07262",159,1,0,1
"K07263",896,1.76377952755906,0.425177868121807,3
"K07265",230,1,0,1
"K07266",230,1,0,1
"K07267",346,2.768,0.423807625256798,1
"K07269",72,1,0,1
"K07270",226,1.3452380952381,0.758094801065367,1
"K07273",267,1,0,3
"K07274",211,1.51798561151079,0.501483566936558,1
"K07275",399,1.33892617449664,0.4741409257036,1
"K07276",96,1,0,1
"K07277",575,1,0,3
"K07278",533,1.15618221258134,0.363422381803823,1
"K07282",16,1,0,1
"K07283",72,1,0,1
"K07284",182,1.04,0.196521473776207,3
"K07285",72,1,0,1
"K07286",72,1,0,1
"K07287",269,1,0,1
"K07289",302,1,0,1
"K07290",130,1,0,1
"K07301",407,1.19705882352941,0.398363387951213,5
"K07302",485,1.65529010238908,0.940315271272355,1
"K07303",485,1.65529010238908,0.940315271272355,1
"K07304",893,1.39096573208723,0.64281411492233,6
"K07305",709,1.10436137071651,0.305967145570365,6
"K07306",67,1,0,1
"K07307",67,1,0,1
"K07308",134,2,0,1
"K07313",230,1,0,1
"K07315",385,1.04336043360434,0.203943680034215,4
"K07316",271,1.54857142857143,0.499063161742947,2
"K07317",16,1,0,1
"K07318",29,1,0,1
"K07320",298,1,0,1
"K07322",214,1,0,3
"K07323",484,1,0,1
"K07325",81,3,0,1
"K07330",27,1,0,1
"K07331",27,1,0,1
"K07332",27,1,0,1
"K07333",27,1,0,1
"K07334",67,1,0,1
"K07335",99,1.19277108433735,0.396872877764288,2
"K07336",159,1,0,1
"K07337",72,1,0,1
"K07338",206,1,0,1
"K07340",264,1,0,1
"K07341",72,1,0,1
"K07342",27,1,0,1
"K07343",211,1.51798561151079,0.501483566936558,1
"K07344",72,1,0,1
"K07345",29,1,0,1
"K07346",72,1,0,1
"K07347",101,1,0,1
"K07386",122,1,0,3
"K07387",67,1,0,1
"K07390",484,1,0,1
"K07391",526,1,0,5
"K07393",309,1,0,2
"K07394",187,1,0,2
"K07395",322,1,0,1
"K07396",211,1.51798561151079,0.501483566936558,1
"K07397",730,1.42023346303502,0.597639234773304,4
"K07398",27,1,0,1
"K07399",135,1,0,3
"K07400",168,1,0,1
"K07401",235,1,0,1
"K07402",670,1.75853018372703,0.732308492844244,3
"K07403",93,1,0,3
"K07404",86,1,0,1
"K07406",56,1,0,1
"K07407",139,1,0,1
"K07442",34,1,0,2
"K07443",254,1,0,2
"K07444",355,1,0,3
"K07446",27,1,0,1
"K07447",654,1,0,5
"K07448",296,1.32142857142857,0.468070856509616,2
"K07451",139,1,0,1
"K07455",139,1,0,1
"K07456",163,1,0,3
"K07457",5,1,0,1
"K07459",72,1,0,1
"K07460",598,1,0,5
"K07461",377,1,0,3
"K07462",647,1,0,4
"K07463",54,2,0,1
"K07464",43,1,0,2
"K07465",7,1,0,1
"K07466",54,2,0,1
"K07467",58,1,0,1
"K07473",67,1,0,1
"K07476",56,1,0,1
"K07477",27,1,0,1
"K07478",631,1,0,5
"K07479",72,1,0,1
"K07480",67,1,0,1
"K07481",283,2.03597122302158,1.00296713387312,1
"K07483",759,1.85121951219512,0.961259857709543,3
"K07486",720,10,0,1
"K07490",7,1,0,1
"K07491",419,1.47017543859649,0.849599100214186,2
"K07494",67,1,0,1
"K07496",216,3,0,1
"K07497",1351,2.96923076923077,1.70227188873932,3
"K07498",56,1,0,1
"K07501",173,1,0,2
"K07502",16,1,0,1
"K07503",7,1,0,1
"K07506",125,1,0,1
"K07507",381,1.33684210526316,0.473461771344984,2
"K07516",499,1.73263888888889,0.835645746351453,4
"K07518",72,1,0,1
"K07533",99,1,0,2
"K07552",1089,1.9908592321755,1.05607807889358,3
"K07558",27,1,0,1
"K07560",535,1,0,5
"K07561",27,1,0,1
"K07566",651,1,0,5
"K07568",710,1.13782051282051,0.34498804477724,4
"K07569",27,1,0,1
"K07571",72,1,0,1
"K07572",27,1,0,1
"K07573",27,1,0,1
"K07574",245,1,0,3
"K07575",27,1,0,1
"K07576",160,1,0,3
"K07577",289,1.1030534351145,0.304610531134119,2
"K07581",27,1,0,1
"K07583",27,1,0,1
"K07584",72,1,0,1
"K07586",56,1,0,1
"K07588",369,1,0,5
"K07590",72,1,0,1
"K07636",796,1.27564102564103,0.68997608955448,4
"K07637",67,1,0,1
"K07638",394,1,0,1
"K07639",168,1,0,1
"K07640",139,1,0,1
"K07641",173,1,0,1
"K07642",101,1,0,1
"K07644",303,1.7514450867052,0.724617536360998,1
"K07645",260,1.63522012578616,0.482889295274935,1
"K07646",255,1,0,1
"K07647",72,1,0,1
"K07648",72,1,0,1
"K07649",687,3.48730964467005,2.7022461123277,1
"K07651",56,1,0,1
"K07652",72,1,0,1
"K07653",7,1,0,1
"K07654",7,1,0,1
"K07657",466,1,0,2
"K07658",158,1,0,2
"K07659",394,1,0,1
"K07660",67,1,0,1
"K07661",168,1,0,1
"K07662",139,1,0,1
"K07663",173,1,0,1
"K07664",101,1,0,1
"K07665",260,1.5028901734104,1.12386520262972,1
"K07666",289,1.81761006289308,0.387385686069471,1
"K07667",327,1,0,1
"K07668",72,1,0,1
"K07669",7,1,0,1
"K07670",7,1,0,1
"K07673",67,1,0,1
"K07674",72,1,0,1
"K07675",168,1,0,1
"K07678",168,1,0,1
"K07679",101,1,0,1
"K07681",56,1,0,1
"K07683",56,1,0,1
"K07684",139,1,0,1
"K07685",72,1,0,1
"K07686",72,1,0,1
"K07688",144,2,0,1
"K07689",72,1,0,1
"K07690",101,1,0,1
"K07693",7,1,0,1
"K07694",56,1,0,1
"K07696",56,1,0,1
"K07699",72,1,0,1
"K07700",72,1,0,1
"K07702",72,1,0,1
"K07704",72,1,0,1
"K07705",72,1,0,1
"K07706",56,1,0,1
"K07707",56,1,0,1
"K07708",461,1,0,1
"K07711",72,1,0,1
"K07712",466,1,0,2
"K07713",91,1,0,2
"K07714",10,2,0,1
"K07715",72,1,0,1
"K07716",215,1.80672268907563,0.396538217628724,1
"K07717",16,1,0,1
"K07718",16,1,0,1
"K07719",16,1,0,1
"K07720",16,1,0,1
"K07722",152,1,0,2
"K07723",72,1,0,1
"K07726",163,1,0,1
"K07727",230,1,0,3
"K07729",151,1.91139240506329,0.285992353211451,2
"K07732",27,1,0,1
"K07733",404,2.33526011560694,1.1826136635839,1
"K07734",320,1,0,2
"K07735",554,1,0,3
"K07736",191,1,0,4
"K07738",568,1,0,4
"K07739",27,1,0,1
"K07740",139,1,0,1
"K07742",242,1,0,3
"K07746",96,1,0,1
"K07749",336,2,0,1
"K07751",72,1,0,1
"K07768",7,1,0,1
"K07772",72,1,0,1
"K07773",72,1,0,1
"K07774",283,2.03597122302158,1.00296713387312,1
"K07775",56,1,0,1
"K07776",7,1,0,1
"K07777",16,1,0,1
"K07778",63,1,0,2
"K07782",67,1,0,1
"K07783",72,1,0,1
"K07784",72,1,0,1
"K07787",513,1.20140515222482,0.401520457996046,3
"K07788",168,1,0,1
"K07789",168,1,0,1
"K07791",146,1,0,2
"K07792",146,1,0,2
"K07793",479,1.72302158273381,0.827489487255315,1
"K07794",278,1,0,1
"K07795",278,1,0,1
"K07798",513,1.20140515222482,0.401520457996046,3
"K07799",168,1,0,1
"K07810",29,1,0,1
"K07811",72,1,0,1
"K07812",72,1,0,1
"K07813",88,1.22222222222222,0.41865721708184,1
"K07814",466,2.06194690265487,0.757577259317364,1
"K07816",128,1.77777777777778,0.41865721708184,1
"K07821",72,1,0,1
"K07862",168,1,0,1
"K07979",144,1,0,2
"K07991",27,1,0,1
"K08070",96,1,0,1
"K08082",168,1,0,1
"K08083",168,1,0,1
"K08084",528,1.77181208053691,1.23703134032972,1
"K08085",29,1,0,1
"K08086",269,1,0,1
"K08093",56,1,0,1
"K08094",56,1,0,1
"K08096",27,1,0,1
"K08097",86,1,0,1
"K08138",56,1,0,1
"K08151",182,1,0,2
"K08153",54,2,0,1
"K08154",72,1,0,1
"K08160",29,1,0,1
"K08163",144,2,0,1
"K08166",7,1,0,1
"K08167",36,1,0,2
"K08168",56,1,0,1
"K08169",168,1,0,1
"K08177",288,3,0,1
"K08195",58,2,0,1
"K08218",461,1.17005076142132,0.376155045535563,1
"K08223",29,1,0,1
"K08224",188,1,0,3
"K08226",192,2,0,1
"K08234",297,1,0,2
"K08255",56,1,0,1
"K08256",7,1,0,1
"K08259",56,1,0,1
"K08281",468,1,0,2
"K08282",72,1,0,1
"K08289",247,1,0,2
"K08295",72,1,0,1
"K08296",547,1,0,2
"K08299",67,1,0,1
"K08300",491,1,0,2
"K08301",405,1,0,4
"K08303",732,1.952,0.656387781563685,3
"K08304",365,1,0,1
"K08305",298,1,0,1
"K08306",139,1,0,1
"K08307",446,1.23888888888889,0.426998188287714,3
"K08309",415,1,0,3
"K08310",202,1,0,1
"K08311",484,1,0,1
"K08312",139,1,0,1
"K08313",72,1,0,1
"K08316",361,1,0,2
"K08319",72,1,0,1
"K08321",27,1,0,1
"K08325",297,1,0,2
"K08344",139,1,0,1
"K08357",72,1,0,1
"K08358",72,1,0,1
"K08359",72,1,0,1
"K08363",29,1,0,1
"K08364",29,1,0,1
"K08365",29,1,0,1
"K08369",7,1,0,1
"K08372",7,1,0,1
"K08384",16,1,0,1
"K08482",96,1,0,1
"K08483",353,1,0,4
"K08484",331,1,0,1
"K08485",101,1,0,1
"K08591",551,1,0,4
"K08602",420,1,0,4
"K08641",139,1,0,1
"K08678",96,1,0,1
"K08679",350,1,0,3
"K08680",195,1,0,2
"K08681",90,1,0,3
"K08682",72,1,0,1
"K08688",67,1,0,1
"K08691",259,1.58895705521472,0.493539263197165,1
"K08692",96,1,0,1
"K08714",134,1,0,1
"K08720",211,1.51798561151079,0.501483566936558,1
"K08722",72,1,0,1
"K08738",1117,2.77860696517413,1.57702964256144,2
"K08744",170,1,0,2
"K08851",27,1,0,1
"K08884",260,1.16591928251121,0.572889729445368,3
"K08926",96,1,0,1
"K08927",96,1,0,1
"K08928",96,1,0,1
"K08929",96,1,0,1
"K08963",128,1,0,3
"K08970",139,1,0,1
"K08972",306,1,0,4
"K08973",498,1,0,2
"K08974",146,1,0,2
"K08975",27,1,0,1
"K08976",142,1,0,2
"K08977",86,1,0,1
"K08978",96,1,0,1
"K08979",27,1,0,1
"K08981",63,1,0,2
"K08983",72,1,0,1
"K08984",101,1,0,1
"K08985",72,1,0,1
"K08987",215,1,0,2
"K08988",96,1,0,1
"K08989",293,1,0,1
"K08990",302,1,0,1
"K08992",101,1,0,1
"K08993",72,1,0,1
"K08994",125,1,0,1
"K08997",29,1,0,1
"K08998",492,1,0,5
"K08999",120,1,0,3
"K09001",547,1,0,2
"K09005",262,1,0,2
"K09007",186,1,0,3
"K09009",7,1,0,1
"K09013",344,1,0,6
"K09014",366,1.07964601769911,0.271144612620331,5
"K09015",339,1,0,5
"K09017",470,1.41993957703927,0.494295944942387,1
"K09018",96,1,0,1
"K09020",96,1,0,1
"K09021",96,1,0,1
"K09022",302,1,0,4
"K09023",163,1,0,1
"K09024",125,1,0,1
"K09117",575,1,0,5
"K09118",50,1,0,3
"K09121",48,1,0,3
"K09123",27,1,0,1
"K09125",552,1.13814432989691,0.345407681919709,4
"K09128",27,1,0,1
"K09131",173,1,0,2
"K09134",86,1,0,1
"K09136",125,1,0,1
"K09140",27,1,0,1
"K09141",72,1,0,2
"K09142",27,1,0,1
"K09143",27,1,0,1
"K09145",56,1,0,1
"K09146",7,1,0,1
"K09148",27,1,0,1
"K09149",27,1,0,1
"K09152",27,1,0,1
"K09154",96,1,0,1
"K09157",23,1,0,2
"K09158",298,1,0,1
"K09159",484,1,0,1
"K09160",398,1.202416918429,0.402409660350249,1
"K09161",72,1,0,1
"K09162",90,1,0,3
"K09164",172,2,0,1
"K09165",125,1,0,1
"K09167",63,1,0,2
"K09181",298,1,0,1
"K09190",96,1,0,1
"K09252",72,1,0,1
"K09386",139,1,0,1
"K09456",139,1,0,1
"K09457",215,1,0,3
"K09458",940,1.5210355987055,0.749096200127262,4
"K09461",72,1,0,1
"K09470",168,1,0,1
"K09471",139,1,0,1
"K09472",139,1,0,1
"K09474",96,1,0,1
"K09482",27,1,0,1
"K09483",29,1,0,1
"K09607",56,1,0,1
"K09680",56,1,0,1
"K09681",7,1,0,1
"K09682",56,1,0,1
"K09683",56,1,0,1
"K09684",23,1,0,2
"K09685",72,1,0,1
"K09688",230,1,0,1
"K09689",297,1.29130434782609,0.455354407275866,1
"K09690",321,1,0,2
"K09691",321,1,0,2
"K09692",119,1.88888888888889,0.316793975540994,2
"K09693",175,2.77777777777778,0.633587951081989,2
"K09694",72,1,0,1
"K09695",72,1,0,1
"K09698",72,1,0,1
"K09699",56,1,0,1
"K09701",365,1,0,1
"K09705",219,1,0,2
"K09709",139,1,0,1
"K09710",654,1,0,5
"K09712",159,1,0,1
"K09716",27,1,0,1
"K09721",27,1,0,1
"K09722",27,1,0,1
"K09723",54,2,0,1
"K09726",27,1,0,1
"K09729",16,1,0,1
"K09735",27,1,0,1
"K09736",27,1,0,1
"K09738",27,1,0,1
"K09741",27,1,0,1
"K09747",654,1,0,5
"K09748",631,1,0,5
"K09749",88,1,0,2
"K09758",168,1,0,1
"K09760",457,1,0,4
"K09761",654,1,0,5
"K09762",79,1,0,2
"K09763",83,1,0,2
"K09764",21,1,0,2
"K09765",157,1,0,3
"K09766",16,1,0,1
"K09767",298,1,0,1
"K09768",403,1,0,2
"K09769",224,1,0,3
"K09770",16,1,0,1
"K09771",395,1.33445945945946,0.472600140992518,2
"K09772",79,1,0,2
"K09773",489,1,0,2
"K09774",461,1,0,1
"K09775",45,1,0,2
"K09777",16,1,0,1
"K09778",101,1,0,2
"K09779",16,1,0,1
"K09780",300,1,0,2
"K09781",401,1,0,2
"K09786",302,1.28510638297872,0.452428737083058,1
"K09787",72,1,0,1
"K09788",240,1,0,1
"K09790",325,1.09797297297297,0.297781536255793,2
"K09791",444,1,0,3
"K09792",355,1,0,2
"K09793",56,1,0,1
"K09794",264,1,0,1
"K09795",96,1,0,1
"K09796",439,1,0,2
"K09797",101,1,0,1
"K09798",96,1,0,1
"K09799",29,1,0,1
"K09800",461,1,0,1
"K09801",298,1,0,1
"K09802",72,1,0,1
"K09803",163,1,0,1
"K09806",293,1,0,1
"K09807",321,1,0,2
"K09808",760,1.2624584717608,0.44033635884566,4
"K09809",112,2,0,1
"K09810",602,1,0,4
"K09811",474,1,0,5
"K09812",474,1,0,5
"K09813",56,1,0,1
"K09814",56,1,0,1
"K09815",485,1.35854341736695,0.480245848138827,3
"K09816",434,1.19889502762431,0.399721364209718,4
"K09817",434,1.19889502762431,0.399721364209718,4
"K09819",7,1,0,1
"K09820",7,1,0,1
"K09822",56,1,0,1
"K09823",403,1.21752265861027,0.413185586668371,1
"K09824",72,1,0,1
"K09825",77,1,0,2
"K09826",163,1,0,1
"K09836",86,1,0,1
"K09844",96,1,0,1
"K09845",96,1,0,1
"K09846",96,1,0,1
"K09857",226,1,0,1
"K09858",305,1,0,2
"K09859",72,1,0,1
"K09860",72,1,0,1
"K09861",372,1,0,2
"K09862",461,1,0,1
"K09866",27,1,0,1
"K09882",307,1.3063829787234,0.461974698366978,1
"K09883",163,1,0,1
"K09888",624,1,0,4
"K09889",298,1,0,1
"K09890",72,1,0,1
"K09891",139,1,0,1
"K09892",139,1,0,1
"K09893",72,1,0,1
"K09894",72,1,0,1
"K09895",168,1,0,1
"K09896",139,1,0,1
"K09897",72,1,0,1
"K09898",139,1,0,1
"K09899",72,1,0,1
"K09900",72,1,0,1
"K09901",72,1,0,1
"K09902",168,1,0,1
"K09903",681,1,0,6
"K09904",72,1,0,1
"K09906",101,1,0,1
"K09907",72,1,0,1
"K09908",139,1,0,1
"K09909",245,2.42574257425743,0.909357296704275,1
"K09910",139,1,0,1
"K09911",72,1,0,1
"K09912",168,1,0,1
"K09913",298,1,0,1
"K09914",144,1,0,1
"K09915",269,1,0,1
"K09916",168,1,0,1
"K09917",72,1,0,1
"K09918",139,1,0,1
"K09919",293,1,0,1
"K09920",139,1,0,1
"K09921",336,1,0,1
"K09922",29,1,0,1
"K09923",144,1,0,1
"K09924",125,1,0,1
"K09926",269,1,0,1
"K09927",96,1,0,1
"K09928",374,1.21824104234528,0.41372629234397,1
"K09929",29,1,0,1
"K09930",298,1,0,1
"K09931",67,1,0,1
"K09932",67,1,0,1
"K09933",158,1,0,2
"K09936",456,1.72727272727273,0.9639187215543,2
"K09937",264,1,0,1
"K09938",139,1,0,1
"K09939",72,1,0,1
"K09940",123,1,0,2
"K09941",144,1,0,1
"K09945",96,1,0,1
"K09946",159,1,0,1
"K09947",278,1,0,1
"K09948",235,1,0,1
"K09949",163,1,0,1
"K09950",139,1,0,1
"K09951",23,1,0,2
"K09954",355,1,0,2
"K09955",86,1,0,1
"K09956",197,1,0,1
"K09958",96,1,0,1
"K09959",310,1,0,3
"K09960",29,1,0,1
"K09961",29,1,0,1
"K09962",101,1,0,1
"K09963",112,2,0,1
"K09965",29,1,0,1
"K09966",163,1,0,1
"K09967",221,1.15104166666667,0.359025671519145,1
"K09969",302,1,0,1
"K09970",302,1,0,1
"K09971",302,1,0,1
"K09972",302,1,0,1
"K09973",197,1,0,1
"K09975",101,1,0,1
"K09976",56,1,0,1
"K09977",168,1,0,1
"K09980",67,1,0,1
"K09982",29,1,0,1
"K09983",130,1,0,1
"K09984",56,1,0,1
"K09985",186,1,0,1
"K09986",259,1,0,1
"K09987",186,1,0,1
"K09988",67,1,0,1
"K09989",331,1,0,1
"K09990",29,1,0,1
"K09991",119,1,0,1
"K09997",139,1,0,1
"K09998",139,1,0,1
"K09999",139,1,0,1
"K10000",139,1,0,1
"K10001",365,1.85279187817259,0.355215976749049,1
"K10002",197,1,0,1
"K10003",197,1,0,1
"K10004",197,1,0,1
"K10005",7,1,0,1
"K10006",7,1,0,1
"K10007",7,1,0,1
"K10008",7,1,0,1
"K10009",56,1,0,1
"K10010",56,1,0,1
"K10022",144,2,0,1
"K10023",72,1,0,1
"K10024",72,1,0,1
"K10025",72,1,0,1
"K10026",229,1,0,3
"K10027",278,1.52747252747253,0.500621919087573,2
"K10107",393,1.70869565217391,0.455354407275866,1
"K10108",206,1.48201438848921,0.501483566936558,1
"K10109",206,1.48201438848921,0.501483566936558,1
"K10110",206,1.48201438848921,0.501483566936558,1
"K10111",412,1.48201438848921,0.500577543492056,1
"K10112",354,1.66197183098592,0.925686822603836,3
"K10123",72,1,0,1
"K10125",374,1.59148936170213,0.492607655479257,1
"K10126",379,1.61276595744681,0.923949396733956,1
"K10191",67,1,0,1
"K10206",21,1,0,2
"K10208",56,1,0,1
"K10209",56,1,0,1
"K10210",56,1,0,1
"K10211",56,1,0,1
"K10212",56,1,0,1
"K10217",86,1,0,1
"K10218",72,1,0,1
"K10219",72,1,0,1
"K10220",72,1,0,1
"K10221",72,1,0,1
"K10227",139,1,0,1
