"expedition_number","host_scientific_name","model","compartment","pseudo_sampleID","compartment_neutrality"
"E2","Orbicella annularis","neutral","Skeleton","1256-296-P11-S_neutral","Skeleton_neutral"
"E2","Orbicella annularis","neutral","Skeleton","1256-299-P12-S_neutral","Skeleton_neutral"
"E1","Pocillopora damicornis","neutral","Skeleton","E1.10.Poc.dami.1.20140731.S_neutral","Skeleton_neutral"
"E1","Pocillopora damicornis","neutral","Skeleton","E1.10.Poc.dami.1.20140905.S_neutral","Skeleton_neutral"
"E1","Fungia sp","neutral","Skeleton","E1.11.Fun.sp.1.20140811.S_neutral","Skeleton_neutral"
"E1","Leptastrea transversa","neutral","Skeleton","E1.11.Lep.tran.1.20140731.S_neutral","Skeleton_neutral"
"E1","Psammocora contigua","neutral","Skeleton","E1.11.Psa.cont.1.20140730.S_neutral","Skeleton_neutral"
"E1","Psammocora digitata","neutral","Skeleton","E1.11.Psa.digi.1.20140807.S_neutral","Skeleton_neutral"
"E1","Physogyra lichtensteini","neutral","Skeleton","E1.14.Phy.lich.1.20140801.S_neutral","Skeleton_neutral"
"E1","Physogyra lichtensteini","neutral","Skeleton","E1.14.Phy.lich.1.20140811.S_neutral","Skeleton_neutral"
"E1","Diploastrea heliopora","neutral","Skeleton","E1.15.Dip.heli.1.20140726.S_neutral","Skeleton_neutral"
"E1","Diploastrea heliopora","neutral","Skeleton","E1.15.Dip.heli.1.20140809.S_neutral","Skeleton_neutral"
"E1","Diploastrea heliopora","neutral","Skeleton","E1.15.Dip.heli.1.20140815.S_neutral","Skeleton_neutral"
"E1","Diploastrea heliopora","neutral","Skeleton","E1.15.Dip.heli.1.20140905.S_neutral","Skeleton_neutral"
"E1","Caulastrea furcata","neutral","Skeleton","E1.17.Cau.furc.1.20140801.DS_neutral","Skeleton_neutral"
"E1","Caulastrea furcata","neutral","Skeleton","E1.17.Cau.furc.1.20140801.S_neutral","Skeleton_neutral"
"E1","Echinopora lamellosa","neutral","Skeleton","E1.17.Ech.lame.1.20140905.S_neutral","Skeleton_neutral"
"E1","Echinopora mammiformis","neutral","Skeleton","E1.17.Ech.mamm.1.20140728.S_neutral","Skeleton_neutral"
"E1","Favites sp1","neutral","Skeleton","E1.17.Fav.sp.1.20140805.S_neutral","Skeleton_neutral"
"E1","Echinophyllia orpheensis","neutral","Skeleton","E1.17.Fav.sp.1.20140811.S_neutral","Skeleton_neutral"
"E1","Favites sp2","neutral","Skeleton","E1.17.Fav.sp.2.20140805.S_neutral","Skeleton_neutral"
"E1","Hydnophora exesa","neutral","Skeleton","E1.17.Hyd.exes.1.20140803.S_neutral","Skeleton_neutral"
"E1","Lobophyllia sp","neutral","Skeleton","E1.19.Lob.sp.1.20140730.S_neutral","Skeleton_neutral"
"E1","Lobophyllia sp","neutral","Skeleton","E1.19.Lob.sp.1.20140809.S_neutral","Skeleton_neutral"
"E1","Symphyllia sp","neutral","Skeleton","E1.19.Sym.sp.1.20140724.S_neutral","Skeleton_neutral"
"E1","Symphyllia sp","neutral","Skeleton","E1.19.Sym.sp.1.20140814.S_neutral","Skeleton_neutral"
"E1","Symphyllia sp","neutral","Skeleton","E1.19.Sym.sp.1.20140815.S_neutral","Skeleton_neutral"
"E1","Symphyllia sp","neutral","Skeleton","E1.19.Sym.sp.1.20140905.S_neutral","Skeleton_neutral"
"E1","Turbinaria peltata","neutral","Skeleton","E1.2.Tur.pelt.1.20140814.S_neutral","Skeleton_neutral"
"E1","Turbinaria reniformis","neutral","Skeleton","E1.2.Tur.reni.1.20140730.S_neutral","Skeleton_neutral"
"E1","Turbinaria stellulata","neutral","Skeleton","E1.2.Tur.stel.1.20140805.S_neutral","Skeleton_neutral"
"E1","Porites cylindrica","neutral","Skeleton","E1.3.Por.cyli.1.20140801.S_neutral","Skeleton_neutral"
"E1","Porites cylindrica","neutral","Skeleton","E1.3.Por.cyli.1.20140815.S_neutral","Skeleton_neutral"
"E1","Porites lobata","neutral","Skeleton","E1.3.Por.loba.1.20140726.S_neutral","Skeleton_neutral"
"E1","Porites lobata","neutral","Skeleton","E1.3.Por.loba.1.20140905.S_neutral","Skeleton_neutral"
"E1","Pachyseris rugosa","neutral","Skeleton","E1.4.Pac.rugo.1.20140728.S_neutral","Skeleton_neutral"
"E1","Pachyseris rugosa","neutral","Skeleton","E1.4.Pac.rugo.1.20140814.S_neutral","Skeleton_neutral"
"E1","Pachyseris speciosa","neutral","Skeleton","E1.4.Pac.spec.1.20140801.S_neutral","Skeleton_neutral"
"E1","Pachyseris speciosa","neutral","Skeleton","E1.4.Pac.spec.1.20140811.S_neutral","Skeleton_neutral"
"E1","Galaxea astreata","neutral","Skeleton","E1.5.Gal.astr.1.20140728.S_neutral","Skeleton_neutral"
"E1","Galaxea astreata","neutral","Skeleton","E1.5.Gal.astr.1.20140807.S_neutral","Skeleton_neutral"
"E1","Galaxea astreata","neutral","Skeleton","E1.5.Gal.astr.1.20140814.S_neutral","Skeleton_neutral"
"E1","Galaxea astreata","neutral","Skeleton","E1.5.Gal.astr.1.20140905.S_neutral","Skeleton_neutral"
"E1","Acropora humilis","neutral","Skeleton","E1.6.Acr.humi.1.20140731.S_neutral","Skeleton_neutral"
"E1","Acropora sp_bushy","neutral","Skeleton","E1.6.Acr.sp.1.20140905.S_neutral","Skeleton_neutral"
"E1","Isopora palifera","neutral","Skeleton","E1.6.Iso.pali.1.20140803.S_neutral","Skeleton_neutral"
"E1","Isopora palifera","neutral","Skeleton","E1.6.Iso.pali.1.20140815.S_neutral","Skeleton_neutral"
"E1","Montipora hispida","neutral","Skeleton","E1.6.Mon.hisp.1.20140807.S_neutral","Skeleton_neutral"
"E1","Pavona sp","neutral","Skeleton","E1.7.Pav.sp.1.20140905.S_neutral","Skeleton_neutral"
"E1","Pavona varians","neutral","Skeleton","E1.7.Pav.vari.1.20140805.S_neutral","Skeleton_neutral"
"E1","Pavona varians","neutral","Skeleton","E1.7.Pav.vari.1.20140815.S_neutral","Skeleton_neutral"
"E1","Pavona venosa","neutral","Skeleton","E1.7.Pav.veno.1.20140809.S_neutral","Skeleton_neutral"
"E1","Pavona venosa","neutral","Skeleton","E1.7.Pav.veno.1.20140811.S_neutral","Skeleton_neutral"
"E10","Stylophora pistillata","neutral","Skeleton","E10.10.Sty.pist.1.20150630.S_neutral","Skeleton_neutral"
"E10","Favites abdita","neutral","Skeleton","E10.17.Fav.abdi.1.20150630.S_neutral","Skeleton_neutral"
"E10","Dipsastraea pallida","neutral","Skeleton","E10.17.Fav.pali.1.20150630.S_neutral","Skeleton_neutral"
"E10","Goniastrea favulus","neutral","Skeleton","E10.17.Gon.favu.1.20150629.S_neutral","Skeleton_neutral"
"E10","Goniastrea favulus","neutral","Skeleton","E10.17.Gon.favu.1.20150630.S_neutral","Skeleton_neutral"
"E10","Goniastrea favulus","neutral","Skeleton","E10.17.Gon.favu.2.20150630.S_neutral","Skeleton_neutral"
"E10","Astrea curta","neutral","Skeleton","E10.17.Mon.curt.3.20150629.S_neutral","Skeleton_neutral"
"E10","Acanthastrea hillae","neutral","Skeleton","E10.Aca.hill.1.20150629.S_neutral","Skeleton_neutral"
"E10","Acanthastrea hillae","neutral","Skeleton","E10.Aca.hill.2.20150629.S_neutral","Skeleton_neutral"
"E10","Acanthastrea hillae","neutral","Skeleton","E10.Aca.hill.3.20150629.S_neutral","Skeleton_neutral"
"E10","Acropora cytherea","neutral","Skeleton","E10.Acr.cyth.1.20150627.S_neutral","Skeleton_neutral"
"E10","Acropora cytherea","neutral","Skeleton","E10.Acr.cyth.2.20150627.S_neutral","Skeleton_neutral"
"E10","Acropora cytherea","neutral","Skeleton","E10.Acr.cyth.3.20150627.S_neutral","Skeleton_neutral"
"E10","Isopora palifera","neutral","Skeleton","E10.Acr.pali.2.20150627.S_neutral","Skeleton_neutral"
"E10","Isopora palifera","neutral","Skeleton","E10.Acr.pali.3.20150627.S_neutral","Skeleton_neutral"
"E10","Alveopora allingi","neutral","Skeleton","E10.Alv.alli.2.20150628.S_neutral","Skeleton_neutral"
"E10","Alveopora allingi","neutral","Skeleton","E10.Alv.alli.3.20150628.S_neutral","Skeleton_neutral"
"E10","Astrea curta","neutral","Skeleton","E10.Mon.curt.1.20150629.S_neutral","Skeleton_neutral"
"E10","Pocillopora damicornis","neutral","Skeleton","E10.Poc.dami.1.20150628.S_neutral","Skeleton_neutral"
"E10","Pocillopora damicornis","neutral","Skeleton","E10.Poc.dami.2.20150628.S_neutral","Skeleton_neutral"
"E10","Porites heronensis","neutral","Skeleton","E10.Por.hero.1.20150628.S_neutral","Skeleton_neutral"
"E10","Porites heronensis","neutral","Skeleton","E10.Por.hero.2.20150628.S_neutral","Skeleton_neutral"
"E10","Porites heronensis","neutral","Skeleton","E10.Por.hero.3.20150628.S_neutral","Skeleton_neutral"
"E10","Stylophora pistillata","neutral","Skeleton","E10.Sty.pist.1.20150628.S_neutral","Skeleton_neutral"
"E3","Physogyra lichtensteini","neutral","Skeleton","E3.14.Phy.lich.1.20150125.S_neutral","Skeleton_neutral"
"E3","Physogyra lichtensteini","neutral","Skeleton","E3.14.Phy.lich.1.20150129.S_neutral","Skeleton_neutral"
"E3","Physogyra lichtensteini","neutral","Skeleton","E3.14.Phy.lich.2.20150125.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.1.20150105.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.1.20150106.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.1.20150118.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.1.20150119.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.1.20150120.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.1.20150121.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.1.20150123.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.2.20150105.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.2.20150106.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.2.20150119.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.2.20150120.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.2.20150121.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.2.20150123.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.3.20150105.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.3.20150106.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.3.20150120.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.3.20150121.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.3.20150123.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.4.20150105.S_neutral","Skeleton_neutral"
"E3","Diploastrea heliopora","neutral","Skeleton","E3.15.Dip.heli.4.20150106.S_neutral","Skeleton_neutral"
"E3","Echinopora horrida","neutral","Skeleton","E3.17.Ech.horr.1.20150123.S_neutral","Skeleton_neutral"
"E3","Echinopora mammiformis","neutral","Skeleton","E3.17.Ech.mamm.1.20150123.S_neutral","Skeleton_neutral"
"E3","Symphyllia sp","neutral","Skeleton","E3.19.Sym.sp.1.20150125.S_neutral","Skeleton_neutral"
"E3","Symphyllia sp","neutral","Skeleton","E3.19.Sym.sp.2.20150125.S_neutral","Skeleton_neutral"
"E3","Turbinaria reniformis","neutral","Skeleton","E3.2.Tur.reni.1.20150127.S_neutral","Skeleton_neutral"
"E3","Porites cylindrica","neutral","Skeleton","E3.3.Por.cyli.1.20150123.S_neutral","Skeleton_neutral"
"E3","Porites cylindrica","neutral","Skeleton","E3.3.Por.cyli.1.20150127.S_neutral","Skeleton_neutral"
"E3","Porites cylindrica","neutral","Skeleton","E3.3.Por.cyli.2.20150123.S_neutral","Skeleton_neutral"
"E3","Pachyseris rugosa","neutral","Skeleton","E3.4.Pac.rugo.1.20150127.S_neutral","Skeleton_neutral"
"E3","Pachyseris rugosa","neutral","Skeleton","E3.4.Pac.rugo.1.20150128.S_neutral","Skeleton_neutral"
"E3","Pachyseris speciosa","neutral","Skeleton","E3.4.Pac.spec.1.20150128.S_neutral","Skeleton_neutral"
"E3","Pachyseris speciosa","neutral","Skeleton","E3.4.Pac.spec.1.20150129.S_neutral","Skeleton_neutral"
"E3","Galaxea astreata","neutral","Skeleton","E3.5.Gal.astr.1.20150124.S_neutral","Skeleton_neutral"
"E3","Galaxea astreata","neutral","Skeleton","E3.5.Gal.astr.2.20150124.S_neutral","Skeleton_neutral"
"E3","Galaxea astreata","neutral","Skeleton","E3.5.Gal.astr.2.20150127.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.1.20150105.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.1.20150106.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.1.20150118.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.1.20150120.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.1.20150121.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.1.20150123.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.2.20150105.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.2.20150106.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.2.20150120.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.2.20150121.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.2.20150123.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.3.20150105.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.3.20150120.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.3.20150121.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.3.20150123.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.4.20150105.S_neutral","Skeleton_neutral"
"E3","Acropora hyacinthus","neutral","Skeleton","E3.6.Acr.hyac.4.20150106.S_neutral","Skeleton_neutral"
"E3","Pavona varians","neutral","Skeleton","E3.7.Pav.vari.1.20150124.S_neutral","Skeleton_neutral"
"E3","Pavona varians","neutral","Skeleton","E3.7.Pav.vari.1.20150127.S_neutral","Skeleton_neutral"
"E3","Pavona varians","neutral","Skeleton","E3.7.Pav.vari.2.20150124.S_neutral","Skeleton_neutral"
"E7","Pocillopora damicornis","neutral","Skeleton","E7.10.Poc.dami.2.20150621.S_neutral","Skeleton_neutral"
"E7","Pocillopora damicornis","neutral","Skeleton","E7.10.Poc.dami.3.20150621.S_neutral","Skeleton_neutral"
"E7","Seriatopora hystrix","neutral","Skeleton","E7.10.Ser.cali.1.20150622.S_neutral","Skeleton_neutral"
"E7","Seriatopora hystrix","neutral","Skeleton","E7.10.Ser.cali.2.20150622.S_neutral","Skeleton_neutral"
"E7","Seriatopora hystrix","neutral","Skeleton","E7.10.Ser.cali.3.20150622.S_neutral","Skeleton_neutral"
"E7","Cyphastrea microphthalma","neutral","Skeleton","E7.17.Cyp.micr.1.20150621.S_neutral","Skeleton_neutral"
"E7","Cyphastrea microphthalma","neutral","Skeleton","E7.17.Cyp.micr.2.20150621.S_neutral","Skeleton_neutral"
"E7","Cyphastrea microphthalma","neutral","Skeleton","E7.17.Cyp.micr.3.20150621.S_neutral","Skeleton_neutral"
"E7","Echinopora lamellosa","neutral","Skeleton","E7.17.Ech.lame.1.20150620.S_neutral","Skeleton_neutral"
"E7","Echinopora lamellosa","neutral","Skeleton","E7.17.Ech.lame.2.20150620.S_neutral","Skeleton_neutral"
"E7","Echinopora lamellosa","neutral","Skeleton","E7.17.Ech.lame.3.20150620.S_neutral","Skeleton_neutral"
"E7","Favites abdita","neutral","Skeleton","E7.17.Fav.abdi.1.20150623.S_neutral","Skeleton_neutral"
"E7","Dipsastraea sp_A","neutral","Skeleton","E7.17.Fav.spA.1.20150623.S_neutral","Skeleton_neutral"
"E7","Dipsastraea sp_A","neutral","Skeleton","E7.17.Fav.spA.2.20150623.S_neutral","Skeleton_neutral"
"E7","Dipsastraea sp_B","neutral","Skeleton","E7.17.Fav.spB.1.20150623.S_neutral","Skeleton_neutral"
"E7","Dipsastraea sp_C","neutral","Skeleton","E7.17.Fav.spC.1.20150623.S_neutral","Skeleton_neutral"
"E7","Goniastrea edwardsi","neutral","Skeleton","E7.17.Gon.edwa.1.20150623.S_neutral","Skeleton_neutral"
"E7","Hydnophora exesa","neutral","Skeleton","E7.17.Hyd.exce.1.20150620.S_neutral","Skeleton_neutral"
"E7","Hydnophora exesa","neutral","Skeleton","E7.17.Hyd.exes.2.20150622.S_neutral","Skeleton_neutral"
"E7","Echinophyllia aspera","neutral","Skeleton","E7.17.Myc.elep.1.20150622.S_neutral","Skeleton_neutral"
"E7","Platygyra sinensis","neutral","Skeleton","E7.17.Pla.sine.1.20150622.S_neutral","Skeleton_neutral"
"E7","Platygyra sinensis","neutral","Skeleton","E7.17.Pla.sine.2.20150622.S_neutral","Skeleton_neutral"
"E7","Platygyra sinensis","neutral","Skeleton","E7.17.Pla.sine.3.20150622.S_neutral","Skeleton_neutral"
"E7","Lobophyllia hemprichii","neutral","Skeleton","E7.19.Lob.hemp.1.20150619.S_neutral","Skeleton_neutral"
"E7","Lobophyllia hemprichii","neutral","Skeleton","E7.19.Lob.hemp.1.20150621.S_neutral","Skeleton_neutral"
"E7","Lobophyllia hemprichii","neutral","Skeleton","E7.19.Lob.hemp.2.20150619.S_neutral","Skeleton_neutral"
"E7","Porites lobata","neutral","Skeleton","E7.3.Por.loba.1.20150619.S_neutral","Skeleton_neutral"
"E7","Porites lobata","neutral","Skeleton","E7.3.Por.loba.2.20150619.S_neutral","Skeleton_neutral"
"E7","Porites lobata","neutral","Skeleton","E7.3.Por.loba.3.20150619.S_neutral","Skeleton_neutral"
"E7","Porites lobata","neutral","Skeleton","E7.3.Por.loba.4.20150619.S_neutral","Skeleton_neutral"
"E7","Galaxea astreata","neutral","Skeleton","E7.5.Gal.astr.1.20150622.S_neutral","Skeleton_neutral"
"E7","Galaxea fascicularis","neutral","Skeleton","E7.5.Gal.fasc.1.20150621.S_neutral","Skeleton_neutral"
"E7","Galaxea fascicularis","neutral","Skeleton","E7.5.Gal.fasc.1.20150622.S_neutral","Skeleton_neutral"
"E7","Acropora hyacinthus","neutral","Skeleton","E7.6.Acr.hyac.1.20150622.S_neutral","Skeleton_neutral"
"E7","Acropora hyacinthus","neutral","Skeleton","E7.6.Acr.hyac.2.20150622.S_neutral","Skeleton_neutral"
"E7","Acropora hyacinthus","neutral","Skeleton","E7.6.Acr.hyac.3.20150622.S_neutral","Skeleton_neutral"
"E7","Montipora aequituberculata","neutral","Skeleton","E7.6.Mon.aequ.1.20150620.S_neutral","Skeleton_neutral"
