"id","p_abundance","freq","freq.pred","pred.lwr","pred.upr","bino.pred","bino.lwr","bino.upr","model","ci.mean","SE","zstat","p_value","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"52ea160d6a9134f5b46ad5030ea5e75a",0.00217701863354037,0.0248447204968944,0.0544280642368974,0.0299577694334584,0.0968898976911704,0.886889694721761,0.847637465989776,0.91701956784066,"below",0.066932128257712,0.0170745225147225,1.45507556509836,0.146012497935958,89.9436987285502,"d__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Entomoplasmatales","Unclassified  o__Entomoplasmatales",NA,NA
"e8cd627a66ce3b304471c23235176861",0.00960248447204969,0.158385093167702,0.220202020259793,0.166701369828953,0.285000501103357,0.999935502597683,0.988083521492042,0.999999655026255,"below",0.118299131274404,0.030178349814899,5.2483019826852,2.45095775742993e-07,0.000150978997857684,"d__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Bacillales"," f__Bacillaceae",NA,NA
"371ff3f6af66ba2c07137267c7948686",0.0108385093167702,0.142857142857143,0.245031740860895,0.188849647904554,0.311509076674445,0.999981498779421,0.988174112954984,0.999999971396672,"below",0.122659428769891,0.031290670604564,4.56548677599469,6.49537267243597e-06,0.00400114956622056,"d__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodospirillales"," f__Terasakiellaceae",NA,NA
"8dc6256de1c35f220af89b31351c23b3",0.0127701863354037,0.0993788819875776,0.282371923662328,0.22265313666036,0.350878211924288,0.999997380235316,0.988205473374414,0.999999999424966,"below",0.128225075263928,0.032710478383655,3.03813600100804,0.00243420276472372,1.49946890306981,"d__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rickettsiales"," f__Fokiniaceae",NA,NA
"9072687c364e08f9f5809e7a31987198",0.0131739130434783,0.201863354037267,0.289956301360351,0.229585925702951,0.358807932274476,0.999998259709954,0.988207211265579,0.999999999746209,"below",0.129222006571525,0.0329647975947767,6.12360362465118,2.08185048760645e-09,1.28241990036557e-06,"d__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhizobiales"," f__Beijerinckiaceae",NA,NA
"6791b81aff174dbaf27a7d5fc0ff075a",0.0200652173913043,0.31055900621118,0.408451420818984,0.340431822107242,0.480167616350595,0.99999999842539,0.988210647446011,1,"below",0.139735794243353,0.0356468862865696,8.71209349715873,3.75368165299769e-17,2.31226789824658e-14,"d__Bacteria"," p__Firmicutes"," c__Bacilli"," o__Lactobacillales"," f__Streptococcaceae",NA,NA
"2c87aedf54d987be86f343bad7c35c66",0.032388198757764,0.447204968944099,0.575587729875886,0.503817143937519,0.644306194586596,0.999999999999995,0.988210650558095,1,"below",0.140489050649077,0.0358390435329279,12.478150219975,9.63607116045964e-33,5.93581983484314e-30,"d__Bacteria"," p__Cyanobacteria"," c__Cyanobacteriia"," o__Synechococcales"," f__Cyanobiaceae",NA,NA
"573e97e673257ddf83dba39eb3581eeb",0.036583850931677,0.472049689440994,0.621543203531122,0.550132200871315,0.688046470607602,1,0.988210650558105,1,"below",0.137914269736287,0.0351822116674202,13.4172829696811,1.98513698037564e-37,1.2228443799114e-34,"d__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Pseudomonadales"," f__Moraxellaceae",NA,NA
"0505f9c8b5a15bbf46d4bcf1fb0221b8",0.041944099378882,0.46583850931677,0.673449611351575,0.603223063090591,0.736672519714862,1,0.988210650558105,1,"below",0.133449456624271,0.0340432287306813,13.6837346716452,8.13218405213295e-39,5.0094253761139e-36,"d__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Burkholderiales"," f__Burkholderiaceae",NA,NA
"646916f8eb114270d553949000ecc8cc",0.0420062111801242,0.475155279503106,0.674009652792728,0.603800648903863,0.737192403135178,1,0.988210650558105,1,"below",0.133391754231315,0.0340285087324784,13.9634470390292,2.66665600980352e-40,1.64266010203897e-37,"d__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Vibrionales"," f__Vibrionaceae",NA,NA
"769593636aad0c52dfffb1ca23b4a9c1",0.0457515527950311,0.559006211180124,0.706151141585442,0.637130569147481,0.766847634488646,1,0.988210650558105,1,"below",0.129717065341166,0.0330910880972361,16.8929534603854,1.52257350385273e-57,9.37905278373283e-55,"d__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Burkholderiales"," f__Comamonadaceae",NA,NA
"8b3ceb6f36e60b709bd3dbdbf2f1ed15",0.0641366459627329,0.680124223602484,0.824905226936267,0.763948048821068,0.872743210418458,1,0.988210650558105,1,"below",0.10879516159739,0.0277538677544362,24.5055654808246,7.49702131758251e-117,4.61816513163083e-114,"d__Bacteria"," p__Proteobacteria"," c__Alphaproteobacteria"," o__Rhodobacterales"," f__Rhodobacteraceae",NA,NA
"0dea46ce5d22dfefc8434eb650916a76",0.0764472049689441,0.37888198757764,0.877093077595838,0.822210613972005,0.916749078024883,1,0.988210650558105,1,"below",0.0945384640528774,0.0241169551155299,15.7101916789513,3.29378124268621e-50,2.0289692454947e-47,"d__Bacteria"," p__Proteobacteria"," c__Gammaproteobacteria"," o__Oceanospirillales"," f__Endozoicomonadaceae",NA,NA
