	Gram_Negative
313522	TRUE
882018	FALSE
837775	TRUE
1139618	TRUE
3825322	TRUE
4472671	TRUE
2935	TRUE
262657	TRUE
4392443	FALSE
499902	TRUE
584331	FALSE
