sampleID,PD,SR,faithpd_avg,branch_length_avg,Faith_sd,branch_sd
E3.15.Dip.heli.1.20150121.M,6.038258952,108,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.1.20150121.S,8.925022448,75,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.1.20150121.T,5.795613956,35,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.1.20150123.M,2.587493813,50,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.1.20150123.S,27.00343562,185,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.1.20150123.T,2.620798354,25,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150105.M,4.21763155,52,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150105.S,16.24584843,127,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150105.T,27.79525642,193,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150106.M,3.606064623,50,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150106.S,28.1562601,256,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150106.T,18.02104642,132,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150119.M,4.906448935,71,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150119.S,14.294307,120,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150119.T,14.41000134,97,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150120.M,6.129728249,81,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150120.S,24.63193892,165,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150121.M,6.12124961,96,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150121.S,25.94724288,184,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150121.T,10.98114275,64,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150123.M,8.163502988,119,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.2.20150123.S,22.71384974,179,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150105.M,8.804113359,123,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150105.S,22.51021323,168,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150105.T,14.16372055,115,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150106.S,19.7810266,157,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150106.T,25.47677059,157,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150120.M,2.287632999,62,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150120.S,12.65540714,91,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150120.T,8.737485941,60,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150121.M,4.1365887,93,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150121.S,21.24664076,146,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150121.T,10.5837544,63,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150123.M,10.5465789,179,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150123.S,29.36980399,214,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.3.20150123.T,18.96921072,133,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.4.20150105.M,1.41101057,53,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.4.20150105.S,19.85313418,155,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.4.20150105.T,19.18203169,149,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.4.20150106.S,27.82772817,203,9.928330902,87.33333333,7.484458132,54.74027052
E3.15.Dip.heli.4.20150106.T,17.55012132,113,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.horr.1.20150123.S,4.74205529,36,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.horr.1.20150123.T,6.602017936,42,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.mamm.1.20150123.M,14.52052357,206,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.mamm.1.20150123.S,8.387969136,78,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.mamm.1.20150123.T,8.539818597,49,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.mamm.1.20150127.M,0.450270498,23,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.mamm.1.20150127.T,2.720843215,37,9.928330902,87.33333333,7.484458132,54.74027052
E3.17.Ech.mamm.1.20150129.M,10.60553988,136,9.928330902,87.33333333,7.484458132,54.74027052
E3.19.Sym.sp.1.20150125.M,12.25161196,135,9.928330902,87.33333333,7.484458132,54.74027052
E3.19.Sym.sp.1.20150125.S,2.298828882,28,9.928330902,87.33333333,7.484458132,54.74027052
E3.19.Sym.sp.1.20150127.M,7.851886371,127,9.928330902,87.33333333,7.484458132,54.74027052
E3.19.Sym.sp.2.20150125.M,13.32122271,166,9.928330902,87.33333333,7.484458132,54.74027052
E3.19.Sym.sp.2.20150125.S,4.192185937,40,9.928330902,87.33333333,7.484458132,54.74027052
E3.2.Tur.reni.1.20150124.M,7.409213089,99,9.928330902,87.33333333,7.484458132,54.74027052
E3.2.Tur.reni.1.20150127.M,0.014831623,6,9.928330902,87.33333333,7.484458132,54.74027052
E3.2.Tur.reni.1.20150127.S,11.01574537,62,9.928330902,87.33333333,7.484458132,54.74027052
E3.2.Tur.reni.1.20150127.T,9.570688541,68,9.928330902,87.33333333,7.484458132,54.74027052
E3.2.Tur.reni.2.20150124.M,5.55304977,92,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.1.20150123.M,5.838691102,110,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.1.20150123.S,6.517500258,43,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.1.20150123.T,7.435904234,37,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.1.20150127.M,8.607040781,102,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.1.20150127.S,4.449533325,32,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.1.20150127.T,5.673929369,30,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.2.20150123.M,2.265736215,43,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.2.20150123.S,3.003285145,22,9.928330902,87.33333333,7.484458132,54.74027052
E3.3.Por.cyli.2.20150123.T,4.611048809,25,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.rugo.1.20150127.M,13.93594525,160,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.rugo.1.20150127.S,8.739584917,61,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.rugo.1.20150127.T,9.422540088,74,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.rugo.1.20150128.M,7.758476852,98,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.rugo.1.20150128.S,5.705824688,57,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.rugo.1.20150128.T,1.181121542,20,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.spec.1.20150128.M,15.44543298,138,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.spec.1.20150128.S,3.861846156,21,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.spec.1.20150128.T,9.712981433,70,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.spec.1.20150129.M,10.96579294,128,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.spec.1.20150129.S,4.838195176,61,9.928330902,87.33333333,7.484458132,54.74027052
E3.4.Pac.spec.1.20150129.T,23.87307512,143,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.1.20150124.M,0.764249789,26,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.1.20150124.S,20.03291257,156,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.1.20150124.T,21.08040524,155,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.2.20150124.M,1.796419191,24,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.2.20150124.S,23.08862683,206,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.2.20150124.T,31.29703205,233,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.2.20150127.M,4.491744964,74,9.928330902,87.33333333,7.484458132,54.74027052
E3.5.Gal.astr.2.20150127.S,8.319450232,56,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150105.M,3.862616655,97,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150105.S,3.09936661,59,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150106.M,2.885281783,42,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150106.S,3.113941221,73,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150106.T,2.951019714,45,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150118.M,14.4320441,81,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150118.S,0.936807623,20,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150118.T,8.511197475,61,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150120.M,9.349073814,146,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150120.S,4.283109875,45,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150121.M,3.136914443,56,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150121.S,2.348268074,29,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150121.T,1.708785018,34,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150123.M,4.006723178,94,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150123.S,3.425339199,31,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.1.20150123.T,4.020769434,50,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150105.M,5.876136746,85,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150105.S,2.338982798,39,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150105.T,1.827584234,40,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150106.M,3.833883138,76,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150106.S,2.695528038,36,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150106.T,1.720197036,27,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150120.M,3.843309362,70,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150120.S,4.538802244,40,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150120.T,4.052561095,45,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150121.M,4.705793415,79,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150121.S,5.231943626,35,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150123.M,11.1901894,181,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150123.S,1.707236522,23,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.2.20150123.T,2.956004275,49,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150105.M,8.918340225,125,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150105.S,3.026029047,63,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150105.T,1.558878704,31,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150106.T,3.235560122,40,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150120.M,3.566059289,50,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150120.S,1.85092384,20,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150120.T,2.511465689,54,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150121.M,1.405200751,34,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150121.S,3.832070825,37,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150121.T,2.295470908,28,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150123.M,15.50662543,209,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150123.S,1.284287967,24,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.3.20150123.T,5.767231109,75,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.4.20150105.M,2.553599453,40,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.4.20150105.S,2.773255551,35,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.4.20150105.T,1.27688218,26,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.4.20150106.S,3.405873664,52,9.928330902,87.33333333,7.484458132,54.74027052
E3.6.Acr.hyac.4.20150106.T,1.721116726,24,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.1.20150124.M,10.14961519,129,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.1.20150124.S,16.18601039,108,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.1.20150124.T,8.450646628,37,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.1.20150127.M,8.635569391,117,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.1.20150127.S,19.61870328,129,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.1.20150127.T,14.89015064,62,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.2.20150124.M,11.61645645,152,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.2.20150124.S,17.70569656,110,9.928330902,87.33333333,7.484458132,54.74027052
E3.7.Pav.vari.2.20150124.T,11.74763721,61,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Poc.dami.1.20150621.M,3.163920009,79,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Poc.dami.2.20150621.M,10.81324818,123,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Poc.dami.2.20150621.S,6.750492152,59,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Poc.dami.3.20150621.M,1.395417276,34,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Poc.dami.3.20150621.S,9.177096458,45,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Ser.cali.1.20150622.M,3.174160078,60,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Ser.cali.1.20150622.S,7.916143151,58,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Ser.cali.2.20150622.M,5.535005153,129,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Ser.cali.2.20150622.S,2.421627411,27,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Ser.cali.3.20150622.M,5.396159081,117,9.928330902,87.33333333,7.484458132,54.74027052
E7.10.Ser.cali.3.20150622.S,6.462219129,29,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Cyp.micr.1.20150621.M,11.5479542,166,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Cyp.micr.1.20150621.S,6.367420823,50,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Cyp.micr.2.20150621.M,8.986158992,120,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Cyp.micr.2.20150621.S,15.59599099,139,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Cyp.micr.3.20150621.M,1.946267971,49,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Cyp.micr.3.20150621.S,3.747675262,42,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.1.20150620.M,14.36582152,132,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.1.20150620.S,9.656280496,61,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.1.20150620.T,2.538270427,67,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.2.20150620.M,2.168080577,45,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.2.20150620.S,21.11748401,184,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.2.20150620.T,14.08115137,136,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.3.20150620.M,25.80682631,230,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.3.20150620.S,12.0473514,86,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Ech.lame.3.20150620.T,11.35519698,71,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.abdi.1.20150623.M,16.42305066,155,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.abdi.1.20150623.S,24.87739214,199,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.abdi.1.20150623.T,18.87885929,95,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.abdi.2.20150623.M,0.857279721,17,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spA.1.20150623.M,3.400992457,55,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spA.1.20150623.S,26.19059311,248,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spA.1.20150623.T,5.857097103,42,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spA.2.20150623.M,1.312573936,22,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spA.2.20150623.S,22.02215721,177,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spA.2.20150623.T,5.480953203,48,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spB.1.20150623.M,4.980956399,105,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spB.1.20150623.S,14.6237381,151,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spC.1.20150623.S,7.135761563,57,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Fav.spC.1.20150623.T,3.402550163,50,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Gon.edwa.1.20150623.M,1.83726039,35,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Gon.edwa.1.20150623.S,10.50797972,87,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Gon.edwa.1.20150623.T,26.76382966,183,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Gon.edwa.2.20150623.M,0.946404611,28,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Gon.edwa.2.20150623.T,14.39157254,99,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exce.1.20150620.M,12.80298736,128,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exce.1.20150620.S,11.81708893,128,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exce.1.20150620.T,13.53771819,70,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exes.1.20150622.M,13.40673732,154,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exes.1.20150622.T,3.560228162,24,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exes.2.20150622.M,2.624207681,31,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exes.2.20150622.S,5.077033366,26,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Hyd.exes.2.20150622.T,5.835022169,44,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Mer.ampl.1.20150621.M,10.73911488,133,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Mer.ampl.1.20150621.T,5.647442003,32,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Mer.ampl.2.20150621.T,9.539966845,57,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Mer.ampl.3.20150621.M,11.29987432,123,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Mer.ampl.3.20150621.T,6.939567995,42,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Myc.elep.1.20150622.M,11.78777458,126,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Myc.elep.1.20150622.S,14.32880748,127,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Myc.elep.1.20150622.T,14.6737803,130,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.1.20150622.S,2.710978481,41,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.1.20150622.T,4.475634432,29,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.2.20150622.M,9.168483716,121,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.2.20150622.S,3.141217306,54,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.2.20150622.T,5.598914758,31,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.3.20150622.M,7.039339714,107,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.3.20150622.S,2.540640875,42,9.928330902,87.33333333,7.484458132,54.74027052
E7.17.Pla.sine.3.20150622.T,5.200257533,26,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.1.20150619.M,13.53814532,156,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.1.20150619.S,14.05915629,126,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.1.20150619.T,15.26361914,75,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.1.20150621.M,4.606295211,91,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.1.20150621.S,12.49806932,93,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.1.20150621.T,28.35186863,216,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.2.20150619.M,15.24359486,139,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.2.20150619.S,17.03367343,147,9.928330902,87.33333333,7.484458132,54.74027052
E7.19.Lob.hemp.2.20150619.T,14.99147147,84,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.1.20150619.M,9.041656295,99,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.1.20150619.S,9.827110186,81,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.1.20150619.T,5.974865048,43,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.2.20150619.M,2.528166856,46,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.2.20150619.S,9.578381529,54,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.2.20150619.T,12.46254342,73,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.3.20150619.M,7.626742574,43,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.3.20150619.S,6.401660994,54,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.4.20150619.M,1.639127313,57,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.4.20150619.S,18.16694411,124,9.928330902,87.33333333,7.484458132,54.74027052
E7.3.Por.loba.4.20150619.T,13.54380456,72,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.astr.1.20150622.M,5.213922017,98,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.astr.1.20150622.S,6.67421021,56,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.astr.1.20150622.T,14.39578624,99,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.fasc.1.20150621.M,11.86321827,136,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.fasc.1.20150621.S,22.31625983,171,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.fasc.1.20150621.T,30.45710442,228,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.fasc.1.20150622.M,3.05001975,44,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.fasc.1.20150622.S,4.225824805,38,9.928330902,87.33333333,7.484458132,54.74027052
E7.5.Gal.fasc.1.20150622.T,11.70487373,84,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.1.20150622.M,6.497600852,125,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.1.20150622.S,3.294102845,57,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.1.20150622.T,2.61032129,49,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.2.20150622.M,5.227409572,99,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.2.20150622.S,2.820516178,49,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.2.20150622.T,1.773923219,48,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.3.20150622.M,4.561200593,116,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.3.20150622.S,0.984440511,30,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Acr.hyac.3.20150622.T,4.168924825,47,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.1.20150620.M,2.93533025,87,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.1.20150620.S,4.536572462,29,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.1.20150620.T,3.385554195,42,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.2.20150620.M,5.793140278,106,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.2.20150620.S,2.344393362,34,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.2.20150620.T,9.978885827,77,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.3.20150620.M,3.539308696,69,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.3.20150620.S,2.985978217,60,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.3.20150620.T,9.99505113,131,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.4.20150620.M,0.832996145,34,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.4.20150620.S,2.622158415,52,9.928330902,87.33333333,7.484458132,54.74027052
E7.6.Mon.aequ.4.20150620.T,18.25872284,152,9.928330902,87.33333333,7.484458132,54.74027052
E7.7.Pav.vari.1.20150622.M,8.192774309,135,9.928330902,87.33333333,7.484458132,54.74027052
E7.7.Pav.vari.1.20150623.M,0.599839293,11,9.928330902,87.33333333,7.484458132,54.74027052
